mean_l,mean_a,mean_b,std_l,std_a,std_b,skew_l,skew_a,skew_b,mean_lbp,median_lbp,std_lbp,kurtosis_lbp,skewness_lbp,SRE_deg0,LRE_deg0,GLN_deg0,RLN_deg0,RP_deg0,LGLRE_deg0,HGL_deg0,SRLGLE_deg0,SRHGLE_deg0,LRLGLE_deg0,LRHGLE_deg0,SRE_deg45,LRE_deg45,GLN_deg45,RLN_deg45,RP_deg45,LGLRE_deg45,HGL_deg45,SRLGLE_deg45,SRHGLE_deg45,LRLGLE_deg45,LRHGLE_deg45,SRE_deg90,LRE_deg90,GLN_deg90,RLN_deg90,RP_deg90,LGLRE_deg90,HGL_deg90,SRLGLE_deg90,SRHGLE_deg90,LRLGLE_deg90,LRHGLE_deg90,SRE_deg135,LRE_deg135,GLN_deg135,RLN_deg135,RP_deg135,LGLRE_deg135,HGL_deg135,SRLGLE_deg135,SRHGLE_deg135,LRLGLE_deg135,LRHGLE_deg135,coarseness_tamura,contrast_tamura,directionality_tamura,roughness_tamura,label
17.378929922438154,1.2002055131994611,1.4620996392826224,35.997469930855495,3.062521893690453,3.545751993364484,1.6103873067458545,2.52484662982443,2.603467009053832,221.54860542505804,255.0,71.59943059576459,20.26992263566017,-1.401605891133473,0.8476156890531384,615.661817286953,2251.4809426615134,46894.61757936336,0.4844661692100538,0.118617092208108,32921.07081541958,0.0826507717846334,29466.075880676974,1.0,67592.63328556332,0.8443622593858118,334.6574626143013,2557.419162505015,48762.28938813341,0.5069498990125674,0.1229008720924741,32391.61883879536,0.0892631595299963,29337.66715691257,1.0,55452.132859296966,0.8464526310932776,655.1441272263138,2205.097855109885,46111.067985094334,0.4780212073608617,0.1184324362330824,32908.938543469965,0.0826210024940205,29197.2159079643,1.0,68325.40198350987,0.8450789284819593,306.5133000027622,2565.8517526171863,48921.3527331989,0.507784447935368,0.1228304026801061,32368.091318399027,0.0891674820338842,29321.70535992924,1.0,55401.187608761706,7.314355896426613,66.13729155783757,477.1918455515053,73.45164745426419,0
14.64539601673755,3.877259335509492,0.1445534274758775,30.97810510768424,7.992878526383634,1.0261904903370236,1.7148422629083542,2.024912057958641,1.3378843301905727,192.9057326636708,255.0,90.20940459372888,7.514730554932456,-2.065004229303354,0.8565779178039863,70.27548279737837,8707.90119257886,95219.8380895383,0.9148904914529916,0.1953532074298768,14560.23588100486,0.1368474673573972,13910.72433039125,1.0,17658.923985870057,0.8507280277547933,39.64543638327462,9623.96120802242,97055.23374019613,0.94586672008547,0.2008284510679037,14177.967173303778,0.1447349016780055,13600.935221115791,1.0,16790.06307667328,0.8510151648900371,90.68720625468691,8489.122198050236,92241.36285203032,0.8993255876068376,0.1941668847942802,14628.403614413104,0.1354562168924729,13864.989517429303,1.0,18501.412078733025,0.8499320363448201,38.52364790813765,9580.204972106145,96709.31678085824,0.9443709935897436,0.2003214863323406,14184.786055193772,0.1441486110859086,13598.493061663432,1.0,16861.67956359728,7.603707815666579,55.2013353212496,543.6470366995038,62.805043136916176,0
24.566767822892555,2.008228311586214,0.8317858209009986,40.647557350777625,3.652234912372312,1.8737131182524216,1.0818622734357486,1.7503783067019825,2.628133621453999,193.1608817296298,255.0,89.62316919180711,7.567617110783926,-2.069970929214469,0.8534836559018688,64.80007645259938,4765.8224440036365,66717.42639887593,0.7120409604519774,0.1674733713524285,25397.02474378048,0.1207249993980957,23297.186513386485,1.0,108310.98198198198,0.8502213691041413,38.91462919903033,5283.339504279425,69174.24529758077,0.743474870527307,0.1713852618931077,25053.53681294217,0.1275609025729786,23223.89917982117,1.0,66605.33547716816,0.855559786978495,63.16086705559793,4754.051062689397,67269.06858521099,0.7137035075329566,0.1667134948968754,25425.059896101757,0.1206697435678084,23332.9460310469,1.0,90977.20458059329,0.8493418236445678,36.08186133913559,5298.699040648799,69038.34226090397,0.7438059086629002,0.1719885067493165,25033.233369597467,0.1281486542581687,23229.58048894292,1.0,85122.07281178914,8.362093296553622,84.75211965649305,597.378410185086,93.11421295304667,1
19.98996165989009,4.850080821585531,-0.719267033449316,35.715997387793045,8.692727026832296,2.147375346608049,1.2743825415868206,1.6156944865873968,-2.309323322319445,195.3791983464974,255.0,88.90657846722426,8.149841512847761,-2.011801691664989,0.8826167976042628,125.5101434553304,6745.943450605654,125757.21039327668,1.065072715378422,0.1436456386561314,21723.604768457542,0.1031188783849388,20674.7599971113,1.0,26889.825455791077,0.8814242993050122,71.06173947849955,7409.673639066788,129697.6654505947,1.1000402576489532,0.1488028777409963,21259.292955169258,0.1100799785284388,20362.118238646057,1.0,25329.434812442814,0.884257711079873,137.22867637939893,6806.421960538826,126325.79242430508,1.0651356179549114,0.1449416696579982,21627.614075390804,0.1050632720807381,20551.769777198577,1.0,27277.219882951144,0.8810144669890604,73.39825706067694,7440.914637144965,129548.10275222012,1.1000213868760065,0.1493705512394976,21212.047696380883,0.1109822364547995,20289.487271007445,1.0,25471.92027539356,7.49453616900284,70.76695220076071,611.2891963509113,78.26148836976355,1
4.138317837464239,0.5466587780916511,-0.3203177951347215,18.890208291913712,2.729845066209366,1.649386794802827,4.440815565393321,6.601008945872622,-6.8358057091363,238.87842414385108,255.0,52.86013814381051,52.1964817469077,-0.9149565110266342,0.8032048996573948,1932.341213072808,2644.0729820888578,20892.415212840195,0.2549217267552182,0.2171153579423821,17519.394074203305,0.1459309725785794,16358.12837510536,1.0,24900.51299720865,0.7831749891120295,952.0046021458526,3194.43047764283,21177.33255269321,0.2721922438330171,0.2220756456935181,16762.453515603724,0.1540174867246679,15809.651102147049,1.0,21917.329148739176,0.8071206656678278,1767.202393431167,2619.107151176333,21074.0987654321,0.2545659392789374,0.2175385363784168,17660.27763219194,0.1459887498220375,16543.77495196353,1.0,24497.20239343117,0.7843574641676029,961.7711535350268,3268.306584695033,21458.0232972011,0.2748902988614801,0.2236401365489519,16682.749716874292,0.1561491792334574,15795.50920936276,1.0,21514.01199913714,5.620739134363423,22.49491729837976,478.70302536969206,28.115656432743183,1
26.438147941110486,5.539294499971369,2.79831065720426,39.29187755296441,8.482064077051389,4.311457050816336,0.8334566302797923,1.053055706099643,1.1096783620812325,209.72876683501684,255.0,78.62330518208579,13.120419431244166,-1.72739748323242,0.8115856493203139,332.31977722696536,1876.0714220141376,40245.17295510879,0.4835316051136363,0.0976275566170685,30737.116252027296,0.0635468404299463,25477.35703185248,1.0,81591.48257290614,0.8279040123369645,182.9560242410544,2151.748477870856,45514.778214129314,0.5237112334280303,0.0994471710371212,30791.663718939384,0.068301716827016,26440.53190318992,1.0,60759.93154303635,0.8151067013287344,333.9860552345806,1878.9599806406727,41079.43050304002,0.4891542376893939,0.095456240602734,30963.137889833328,0.0622133705325046,25767.380984254527,1.0,75941.73033062101,0.8312899411670571,258.1336997885835,2147.2698238195912,46020.78565186751,0.52490234375,0.0988485792666471,30828.83343199436,0.0683440708134249,26533.84640753432,1.0,60720.41229034532,7.043518518518519,86.74555768043267,565.5671892993178,93.7890761989512,0
15.487834884959854,3.645453820807672,-1.9597038197967636,33.21424651828173,8.284415197508329,4.784741876006635,1.7202113529469574,2.369909527177479,-2.6886047375090283,213.2948894764272,255.0,77.93761318548329,14.749390718293151,-1.6053267024351547,0.8457324903395611,404.14931179231706,4222.665115263623,68124.58594408995,0.6517034871688742,0.1534756738367722,23714.62889380663,0.1027010460670616,21732.262353191385,1.0,37829.29039684824,0.8466406301243672,171.632171632003,4947.909274873525,72468.87180063706,0.6903197433774835,0.1597819410879599,23145.85349447255,0.112288690609526,21580.636495328632,1.0,32478.220086190744,0.849641607541757,399.611335873365,4306.509741152441,69580.77408774893,0.6586040976821192,0.1545070469037907,23646.74640598609,0.104059001891117,21791.511161737184,1.0,36753.0030048313,0.846616231185721,165.01871945122008,4998.436752927542,72621.73302118672,0.6920077090231788,0.1604394712599928,23103.732843618283,0.1130260045246824,21523.28895498352,1.0,32070.836403398094,7.150830674581485,59.75223253928836,512.8458264077512,66.90306321386984,1
19.647368936660552,3.575051714463146,0.2329393160108492,35.00699635935721,6.377986970307054,1.432957025115773,1.252529375158641,1.4901979391226063,2.2134432609675883,206.4078907389402,255.0,82.88289677788099,11.608566929960771,-1.7588227903501894,0.8653178268110713,209.44183110350863,3356.127354552304,69743.76347567557,0.7052360983455882,0.1256985108938248,24461.64018368053,0.089108218792782,22541.991847356963,1.0,34993.33352678844,0.8759201237923095,124.94612044118212,3782.479939279812,76231.92755851043,0.7473862591911765,0.1289372271014296,24144.488816724952,0.0949147347103286,22915.46057355135,1.0,29871.107980093,0.879878821258302,238.52511620037225,3408.582295741144,74143.0815940601,0.7214570886948529,0.1251071430790354,24598.929831895137,0.0900594207100429,23093.860245259297,1.0,32119.84834731719,0.8708869161440307,114.56372890540332,3746.691747948599,74683.87825127729,0.7420726102941176,0.1291926169272971,24141.84859304846,0.0946673264044616,22790.766485454034,1.0,30508.93508089488,7.549279138308216,69.38457346128385,639.2156489306831,76.93385259959207,1
4.916173362370923,0.4393294580755896,0.1043586143011858,20.512961613064206,2.1562414665977934,0.6289394046811921,4.022987223789717,6.339627503814567,5.489901101861802,236.0834022556391,255.0,57.36545312279468,43.070362426432425,-0.9892677586213062,0.8189714422646829,1667.7384011728182,3502.5617023111417,29353.73947913073,0.3178728070175438,0.2151003816185888,17909.99598999655,0.1465750487614151,16983.884611943802,1.0,27736.03846153846,0.8014746297679404,779.5024958402662,4197.944442189846,29846.041435006697,0.3377330043859649,0.2217135569144636,17085.29538168094,0.1578869502303953,16284.996131245012,1.0,23819.89874599245,0.8174407793158744,1298.293031851288,3428.424502663333,28985.095227742146,0.3152069627192982,0.2140077980043079,18033.00550059789,0.1451112011344805,17046.468062579792,1.0,27914.239634742906,0.7989450288612495,646.5908149591911,4209.4654241279895,29622.36995980022,0.3375411184210526,0.2227128542641685,17079.91972225606,0.1591875612468112,16256.209382412231,1.0,24285.59325130954,6.23187969924812,25.51485395348713,533.0130291730644,31.746733652735244,0
27.87068287004141,4.563073220196609,1.1216369208877746,40.77591440716702,7.392156261956699,1.9829191243853492,0.8079400785572244,1.2133290723044423,1.8351142635529136,196.22579334913328,255.0,86.91275701524103,8.397899114980024,-2.028731178343362,0.8440176026048323,115.05465891973316,4196.146198540001,81089.7628577577,0.7527287679425837,0.1309381957950624,28870.69672741719,0.0908372677690488,25566.571557204552,1.0,53093.89122014202,0.8506413768913116,118.13640699773732,4618.573781348302,86661.74854345203,0.7902275219298246,0.1339162683298586,28767.60791069134,0.096419396501335,26012.3546464081,1.0,44660.78306698938,0.8483055131168886,120.1571101298184,4090.2142003386566,81780.74638932236,0.7505731658692185,0.1289357566493545,29121.73826322255,0.0894502186027022,25869.71798516442,1.0,52593.26311464524,0.8509150646205293,62.069068123494496,4632.401546042792,86875.89810601887,0.7914299242424242,0.1341743263497561,28752.694908449703,0.096273489882914,26041.656319903468,1.0,44619.134208164745,7.755090253245688,90.7220695460104,471.8512464241929,98.47715979925609,1
