Feature,Importance
directionality_tamura,0.05813945398812912
mean_u,0.05363713881421103
skew_u,0.05198927439769609
coarseness_tamura,0.04296788673429563
std_v,0.04212989237787169
std_u,0.039036620746512055
LRHGLE_deg90,0.036151749299977956
LRE_deg0,0.032705070880989846
SRE_deg90,0.03151526779925695
SRHGLE_deg90,0.02819982591625581
SRLGLE_deg0,0.0279447809085728
SRE_deg45,0.027413272092065358
SRLGLE_deg45,0.026864363130817775
LRE_deg135,0.026314365514479778
LRE_deg90,0.02570767647846271
SRLGLE_deg90,0.025011839030461835
LRHGLE_deg0,0.023778535193866992
std_y,0.02366590018983492
LRE_deg45,0.0221943869118138
LRHGLE_deg135,0.021536186973843376
GLN_deg90,0.02006463067600746
skewness_lbp,0.020001663315011183
LRHGLE_deg45,0.018465579733736595
LGLRE_deg90,0.01581205586624662
mean_v,0.015420683554388965
GLN_deg135,0.013831878294335239
GLN_deg0,0.013715552178768582
SRE_deg135,0.013029288744854732
RLN_deg45,0.012048842789063699
HGL_deg45,0.011761464848176854
SRLGLE_deg135,0.011758426107195252
skew_v,0.01149352988929001
contrast_tamura,0.011254859376607128
roughness_tamura,0.01050080012796851
HGL_deg135,0.009983842078239913
HGL_deg90,0.009492137543132268
mean_y,0.008938154341516626
std_lbp,0.008579117745550922
GLN_deg45,0.00857673368344296
skew_y,0.008417116176965311
SRHGLE_deg0,0.00825636948628033
RLN_deg135,0.008195853033384517
SRE_deg0,0.007804824634500895
LGLRE_deg0,0.007790159183350716
kurtosis_lbp,0.00723465438823586
LGLRE_deg45,0.006158242079072301
HGL_deg0,0.005637695124233581
RP_deg45,0.004120493876687506
SRHGLE_deg135,0.003619061852511661
RLN_deg0,0.0035562178383986664
LGLRE_deg135,0.0031547914191722656
mean_lbp,0.0029598752164977423
median_lbp,0.0025400893368280174
SRHGLE_deg45,0.002051689066562105
RLN_deg90,0.0020111889434977935
RP_deg90,0.001956827049728909
RP_deg135,0.0015627409400474296
RP_deg0,0.0013393820810953094
LRLGLE_deg90,0.0
LRLGLE_deg0,0.0
LRLGLE_deg135,0.0
LRLGLE_deg45,0.0
