Feature,Importance
directionality_tamura,0.08014808440392553
SRE_deg90,0.056432358002399784
skew_u,0.04797846484924828
mean_u,0.04388153849599716
LRHGLE_deg135,0.04233209222436178
std_u,0.04230345062257975
std_v,0.03952318055373766
coarseness_tamura,0.038014461118049146
mean_v,0.03763265692812104
LRE_deg90,0.035377412336774654
LRHGLE_deg90,0.03292009286005147
GLN_deg90,0.03161942618594067
SRE_deg45,0.02895909824970594
SRHGLE_deg0,0.02523450129385174
GLN_deg45,0.02223653836165366
GLN_deg135,0.021030398296411162
HGL_deg0,0.020077262081471314
LRE_deg45,0.01943622272758575
std_lbp,0.018943368115386633
std_y,0.01792697676360486
SRLGLE_deg90,0.017797016017506374
LRE_deg0,0.016560924764642833
LRHGLE_deg0,0.016405777850881917
LRE_deg135,0.016119538782817897
skewness_lbp,0.015217184221495417
RLN_deg0,0.014755782069659835
SRLGLE_deg0,0.013423670508565841
SRE_deg135,0.013311483809655569
contrast_tamura,0.0126647123234213
SRLGLE_deg135,0.009898364201515516
LGLRE_deg90,0.009631894296009634
RP_deg45,0.009447919751519906
LGLRE_deg135,0.009227693309657609
SRHGLE_deg90,0.008971073667994814
mean_y,0.008481622846018519
LRHGLE_deg45,0.008414159206866948
SRHGLE_deg135,0.008059687336087435
RP_deg90,0.00793184927248565
HGL_deg90,0.007748597401914264
SRE_deg0,0.00712301909684092
roughness_tamura,0.006617022625542332
LGLRE_deg45,0.006246307993613304
GLN_deg0,0.006115524427998375
SRHGLE_deg45,0.006078870216879673
LGLRE_deg0,0.005945267548234473
skew_y,0.005884811711224935
HGL_deg45,0.005324184209841091
RP_deg135,0.00441084240126047
HGL_deg135,0.004196258058856415
SRLGLE_deg45,0.004040378475695347
RLN_deg45,0.0039153335248650325
RLN_deg135,0.002114800358689385
kurtosis_lbp,0.0019145130874544834
RLN_deg90,0.0018557371965738094
skew_v,0.0012063753661461897
mean_lbp,0.0009305850211684139
RP_deg0,3.6325695401292625e-06
LRLGLE_deg0,0.0
LRLGLE_deg45,0.0
LRLGLE_deg90,0.0
LRLGLE_deg135,0.0
median_lbp,0.0
