mean_y,mean_u,mean_v,std_u,std_v,skew_y,skew_u,mean_lbp,skewness_lbp,LRE_deg0,GLN_deg0,RLN_deg0,LGLRE_deg0,HGL_deg0,SRHGLE_deg0,LRHGLE_deg0,SRE_deg45,LRE_deg45,RP_deg45,SRLGLE_deg45,LRHGLE_deg45,SRE_deg90,LRE_deg90,GLN_deg90,SRHGLE_deg90,LRHGLE_deg90,SRE_deg135,LRE_deg135,SRLGLE_deg135,SRHGLE_deg135,LRHGLE_deg135,coarseness_tamura,directionality_tamura,label
61.62193077499999,2.244337525000002,18.037707875,4.193124706729982,28.915882663797,1.0749970252885075,1.8320041495322317,192.63425625,-2.0160145287819438,41.83398071079403,4993.26460562822,43881.97209671026,0.2001559295260409,25093.62987184569,22566.773098983253,47192.4110318404,0.8034557756902512,26.38473334887316,0.796005859375,0.1370103191368823,37971.849799413576,0.7975418767534964,39.05606009055458,5035.937580151273,22736.62029521027,47621.24511240807,0.8051974511113124,23.67948514027725,0.136855126644322,22414.23778692896,37174.91415741885,8.0684125,489.2570708736992,1
28.20994118125,0.6596506562500009,8.080422218749998,1.8636916358574989,20.623620808326493,2.3032376701305948,3.0480145007155635,222.88841875,-1.3671724902291416,446.0332586329836,2589.487572578181,23860.22542528267,0.1972873462720525,23272.14306814709,21740.087325241788,32335.55589793216,0.8063358562297778,230.5832099708705,0.40900390625,0.1389232525464651,28858.33047609952,0.8036387702584491,494.72180720425706,2619.645108473189,21321.2330224252,35194.32339848547,0.8002571621482667,258.99851340334726,0.1373953680990797,21085.83318074548,29003.70879489761,7.14015,599.8595516762547,1
59.08088931875002,0.6825934312500019,14.106276093749996,2.5999727168608158,24.58718119294185,1.2084479019109733,3.102488815203005,213.5512375,-1.606361372673692,240.9778498536508,2996.8716082588403,28819.25239300688,0.1778201444730893,31915.83225219524,27896.6226262785,283086.1872676212,0.7873020876778736,143.2974803526402,0.530595703125,0.1256809611472072,245752.8734838864,0.7699496873854224,211.98127778119172,2948.5144513406667,26965.543686483867,374915.2335975747,0.7851283501820255,123.39361741512715,0.1249379190572874,27423.411576304887,203218.0522564881,8.48146875,526.1019670814935,1
63.45912255,1.287726650000002,19.9430215,2.2926921378463114,31.45021823254332,0.9823481429560992,1.6246379349382605,218.0430125,-1.5350141852165131,194.62309936350775,2202.3165664780763,21559.853120579915,0.1445526743289401,30385.508707567184,22942.745179134712,158362.78953765912,0.7362259368914232,115.12428055412218,0.49205078125,0.0948922959975778,106331.45252649546,0.7135602880614005,325.0493024988938,2128.1606232096697,22158.038216595716,196778.1196814085,0.7340893877708169,124.33555630760657,0.0969080052415803,23564.434714994568,110177.43039436228,10.068675,475.722590981918,0
63.16325577499999,2.634207687500002,21.186149562499995,4.4666228917666,33.243186330567326,0.969005632801514,1.3137254172008686,216.01589375,-1.5832928930051189,329.0577710757443,1629.454710329509,27503.03223768671,0.1187707044888101,32175.819045096083,26381.29830291604,104668.1242230962,0.8044165412124457,162.48821127744878,0.53099609375,0.081958757819004,71698.16956633686,0.7756475205454748,363.3560631229236,1567.9835548172755,26393.589161553835,112306.49962624584,0.7986678045517613,227.10492290544303,0.0800395359017377,27395.3906745091,72755.38450678061,8.6423875,573.898999142122,1
42.06099071249999,0.5776177500000012,13.3279605,1.735996090256238,25.968950444722243,1.6128891954377855,2.563335332923751,206.2548625,-1.7672662738213634,202.4399129148593,3428.112861677552,39856.586744445,0.1778801326551541,22622.976566784662,21346.17031313145,28662.62267537518,0.8430768410969293,98.73631951273671,0.61568359375,0.1307122252441394,26750.03738540113,0.8366864078988148,158.88536933231617,3505.068161464725,21069.375129892705,29158.280954592192,0.843744359045824,107.553732125002,0.1311855781086531,20773.299682411707,26746.37413303284,7.7593,608.4473535718315,1
67.47105854375002,-0.3467286312499979,18.286232156249994,1.2953438608783576,27.87013960040965,0.9437000047632876,-1.0364956599255126,201.12148125,-1.9234905917099128,128.36916139051488,2864.446870146936,42905.6897025445,0.1467546248479956,32327.983843029506,29351.275430030066,51493.53630091984,0.8310407860447631,71.51655808516401,0.685029296875,0.10608187133127,46614.08466506052,0.820378954235658,127.6571159169024,2816.137056300757,29058.49705141816,55329.77393010311,0.8327654221110866,75.4280236323354,0.1052389675629325,28950.049429696304,46052.5537266375,8.2706125,459.38523200246647,0
44.960016025,-0.9590370374999986,15.099800687499998,2.053402840881622,28.11727436770342,1.4551361728086505,-2.38658400913718,209.0927625,-1.7131383997610985,257.8264086813362,3031.048363398184,37473.24585317496,0.1580811604942822,24072.8130255448,22056.501509170044,34548.826320168526,0.8385493670954534,204.4434519225833,0.570673828125,0.1132658003767681,32713.647791638858,0.8364549282860082,301.47987284351893,2994.6206736436047,22119.410290305743,35476.00853662893,0.8408438284855484,146.84732446327007,0.114339999322671,21663.94712598241,32427.218329945856,6.98749375,562.9094654747453,0
77.15837050625,-1.675532993749998,22.424331968749996,2.2868488433319984,29.49823172179377,0.6840452953413143,-1.124382752957573,179.9184875,-1.7083209678038538,35.69728772566295,4648.988878811437,62797.356806599295,0.1637147858356379,27048.607292476463,25228.350043088696,36106.25102574069,0.852339603342161,20.08053929395068,0.935830078125,0.1184329590029744,33958.29044443749,0.8431135693336893,40.10294406924136,4555.112473499005,25213.12154813715,37207.11582847026,0.8564733740364453,23.332745510938683,0.1194717421885807,24960.294983422547,33416.748488086225,8.289875,454.3998170173834,1
20.6430309875,-0.3881011499999994,5.951103,1.3312339426707365,17.904783228292402,2.886240440979265,-4.180011558189415,226.93295625,-1.2669096635853652,635.8064535106039,2994.2283436773832,19002.25128687825,0.2304865039133033,19752.865046915904,18458.913307411523,26633.624702179604,0.7758744509510083,257.05166811091857,0.360625,0.161776695180527,23402.272394930675,0.775561414643579,458.9408765678862,3127.610874540135,18059.95946116816,26436.0058225428,0.7733632530574658,293.2160616001952,0.1611728273332934,17446.988884006114,23595.824390640675,6.6751875,583.1661889370007,0
6.292749987499999,-0.1491479999999998,1.7562784999999996,0.9538319888657008,9.32630722486801,5.88624828419289,-8.429348854781763,235.99108125,-1.0098118404062957,843.2433252427185,4144.382714979196,10107.726161581137,0.3351896977703902,9024.404039528432,8666.035956571848,10606.679871705965,0.6907764214778884,456.3881941747573,0.25146484375,0.2219414934337192,9223.153786407767,0.6898676984688843,1178.610856538597,4023.1570320761366,8803.903398160175,10832.22197744096,0.6844907988201901,533.4400756441573,0.2170606015815382,8106.181554126822,9381.279804585927,6.38988125,558.5441713925646,0
45.29193859375001,1.2878983062500011,12.75736846875,3.0079073752884486,24.930873606112343,1.565961230709131,2.813297650577796,205.82185625,-1.8072714152449991,170.38524467749698,4294.298242702819,34699.39022285648,0.2109153416151285,23473.404327696928,21147.02345094481,42732.80805801238,0.7955851439356425,71.68233877689624,0.63267578125,0.1444337249986401,35052.8420646436,0.7951569060559355,122.18247168882324,4385.235647464303,21106.30005972289,41992.49601181684,0.7964341973553889,70.81793277517853,0.145139410713645,20762.21408103314,34283.07193425265,8.63435,512.1094115529962,1
75.88156678749996,0.2999151250000024,19.297755124999995,1.8077816241899185,28.06083216031909,0.7938014661908145,1.1499119810962597,210.8014125,-1.7000561407749903,368.1512862698176,1641.0883562668262,33378.43807956925,0.1044743704555023,40372.967114119056,34701.60982310581,184023.1932022136,0.8228931322392061,173.2479276030896,0.552509765625,0.0740097634223728,119792.4476730827,0.7944699859327683,295.2151535970164,1566.2622632250466,33428.645536533026,185417.3050544705,0.8219434980920546,214.76955880523815,0.0729307043031839,34972.82872699114,126974.88079034808,7.555675,230.0486478003871,1
21.501671724999994,-0.2244032249999994,5.046639374999998,0.7300998711800308,15.31006120875704,2.9048087682458674,-3.539123063082715,226.034625,-1.2799862335612913,571.3874703423342,3787.576036606033,19887.578691673258,0.2606554764466295,20782.82787255677,19445.338779244856,29308.634561066545,0.766880882454697,230.59920120612583,0.369208984375,0.1850697446293981,26259.123495648957,0.7725090152913182,361.3866583435008,3767.234770025253,19557.81685842265,29853.169423715342,0.7695427278045,251.65618736153604,0.184498079144646,18720.46251314769,25898.18388015613,7.8666,464.1019500137325,0
44.282318343750006,-1.845944443749998,11.709793468749998,4.394959410127668,23.79793072540659,1.5876710161008232,-2.4382724644788136,223.45823125,-1.3684079800519469,496.78296146044624,1317.2567898632808,23214.21535259872,0.1246106707861756,35295.56384183768,30874.562327075186,67014.45312294197,0.8180832648370142,338.7519147354071,0.393994140625,0.0882227138504043,56358.064518527695,0.7935432286186718,749.3905873889827,1219.3254295437569,30278.930650824765,76520.74943972554,0.8160641051103523,393.2199770493439,0.0854745531643753,31113.285120037293,56986.19765005239,6.82516875,226.07324624329837,0
72.208710175,-4.166377424999999,28.343063124999997,5.80261785538328,36.30338210175916,0.5781990331817499,-1.0679653261561532,194.99894375,-2.039668649853556,118.65699954898932,2900.65704054996,46069.8362284574,0.1189419266026118,25106.647569325807,21734.96200179993,48178.53867074854,0.8380849813096032,50.786334610472544,0.7646484375,0.0836307861461673,39365.67846743296,0.8278676499069038,95.80699839659376,2934.098535375992,22011.97114910449,45406.08038589542,0.8381307207254922,69.68081785147653,0.0821164587123543,22182.74946229677,39242.27718921132,9.1552125,612.199630314233,0
33.5294713125,-1.611596537499999,9.0138414375,4.240022238426999,21.089005087913595,2.0236023467810744,-2.6665983704063723,221.61866875,-1.401261511745948,393.0436431702872,2552.25008620265,24380.663021526037,0.186893782435054,26321.32670804394,23975.5588092066,39672.93672725481,0.7963216444126896,260.4470323065364,0.4159375,0.1291655920321419,36668.48401108189,0.7909328140425798,454.4951126764158,2417.913508409259,23740.510344263825,45124.106245055256,0.7981162166995615,248.2353327392956,0.1306333914304414,23377.42249460125,36716.60378464569,7.83445625,448.24572098475966,0
22.253263375,-0.2216129874999993,5.7540724375,0.7876182408589983,16.90270264153237,2.7966633703991723,-4.583727970131206,222.41714375,-1.3750923408289026,425.5371806342579,4453.268515757033,21679.319763395964,0.264628591488257,18861.295133711104,17808.913659810027,23849.11499652053,0.7542668978807505,168.7433047577235,0.422626953125,0.1802835921308092,21833.149686900662,0.756262793930445,273.0081749335473,4397.450925322233,17730.523416752323,24566.17731581323,0.7599070894258576,169.29355069289124,0.1831500654078495,16929.759246617756,21599.19871336669,7.40295,562.7973094645411,0
39.46113589375,-0.6113079437499988,13.65897446875,1.7254565083013225,28.059015060989164,1.6573757564327714,-2.7766517528117025,215.45624375,-1.580291692582993,193.99650930851064,3120.761968085106,26159.923994348403,0.1930748593446352,22687.71141539229,19666.89634793923,43092.15839012633,0.7729647535759534,139.71723362165935,0.50353515625,0.1291603001811338,36971.380726116135,0.7601543601747176,394.1300349417994,2992.2546035284786,19479.56923265811,48490.27994169221,0.7818898995934479,128.974636779541,0.1283834516473914,19880.9679357924,34739.48980685668,8.62021875,433.6398072988847,1
