mean_g,std_g,std_b,SRE_deg0,LRE_deg0,GLN_deg0,RLN_deg0,LGLRE_deg0,HGL_deg0,SRLGLE_deg0,SRHGLE_deg0,GLN_deg45,RLN_deg45,SRLGLE_deg45,LRE_deg90,GLN_deg90,RLN_deg90,LGLRE_deg90,SRHGLE_deg90,RLN_deg135,SRLGLE_deg135,coarseness_tamura,directionality_tamura,label
14.9315,50.16174180671294,48.98097892255954,0.7608725788414679,188.1942334689176,3402.296641589576,14939.890248731148,0.2828957120962602,9674.887801015082,0.1709053120306927,9193.49173461999,3946.895558021453,16248.09573287602,0.1912951598418321,298.1446870451237,3333.4291120815137,14868.757860262009,0.2845871559895112,9323.454740005804,16402.685351044915,0.190133834373512,7.578122222222222,474.6421489093204,0
41.38521111111111,85.69353885380603,94.69163602592457,0.7837734793583797,195.57995325175307,1758.3488931665063,16647.357830331362,0.1888076047392999,25112.92963701361,0.115275031659801,22067.091880955013,2121.7908858199285,18839.13917770123,0.1337029373706066,175.60106922920755,1808.1535494349328,17340.026798402923,0.1892747709695185,22034.540018796062,18963.76884817578,0.133633547193076,8.6403,522.5465070797153,1
66.39364444444445,106.25738593751298,110.47176426679869,0.7953746124759484,347.2637013231222,1260.6226195767376,17272.401483811413,0.1390079671277632,37076.14964614175,0.0867312437936199,31896.970678759222,1451.0064201335388,18711.2937211094,0.0963113416285666,207.25530998851892,1200.9250143513202,15673.199339839266,0.1378467223292919,30918.543667671864,18763.451052091357,0.0971658273609049,7.225244444444445,226.50252130064337,1
26.949477777777776,75.7912649082594,75.51991402779423,0.7757261071639201,401.3619144333083,2331.6866528323544,12695.670934699105,0.2495652795677347,23380.738443198374,0.1582582952380478,21705.87311290007,2707.530199667221,13188.713560732112,0.1752890405313737,266.3836559524342,2268.0530645089184,12398.102060887835,0.2458802808869229,21819.432012107955,13333.081209861197,0.1763305296256856,7.571855555555556,449.0310932798395,0
32.50322222222222,77.15690773896726,69.89286897834921,0.7843006832615206,520.1267945984364,1160.0957592987445,12093.05193082208,0.1768071737238481,26688.791139540397,0.1075714396751438,23416.549408993906,1348.1562956729704,13400.657823641435,0.1217159246624197,479.87944193281805,1120.4417383695493,11643.746487774051,0.1759652852597359,23234.69439976008,13346.121638358103,0.1232972347816611,7.4047,236.24065420560748,0
62.97716666666667,83.53960870798554,82.04002697107259,0.8160980986539951,116.87289276014778,1654.5769616598566,25435.44520564704,0.1210844324066186,24409.99483741528,0.0726905752082561,21116.075110652742,1874.9479965512544,29243.913146072515,0.0833392721308589,75.89428701028959,1694.8942870102896,26820.08654236398,0.1210042995424703,21516.80121631613,28804.706092369663,0.0800324289602049,9.928333333333333,609.516633026837,0
51.2005,88.32151914564449,82.20367875985363,0.8303864972595223,150.97335154456422,1591.4199238615558,22278.42582313795,0.1469149219203302,26782.584086483974,0.091141205554876,24338.33950235104,1755.9371053296286,23235.093289551234,0.1027120929064889,171.17489946581838,1522.8818198187384,20961.946401776604,0.1458635632246163,24110.18709507719,23260.68935955623,0.1017790782495364,7.5598777777777775,467.77457698224026,0
20.80678888888889,65.64770616725384,66.16580752463119,0.7468936235641118,341.18591976396345,3046.05101831742,12636.526533622917,0.2822438075131565,17029.87325328853,0.1692537446663561,16179.31365760114,3756.9537914248262,13592.886013855084,0.191463755251806,175.1544006842341,3097.705086954751,12573.40589744634,0.2805146788239558,16035.768673385252,13669.72436760964,0.1942092156955059,7.164355555555556,583.9165424739194,0
20.9755,59.32016698274804,62.68967774717238,0.7744150190257048,209.11459205229383,2255.587667902268,14023.247917414006,0.2326743124292069,15499.906253736695,0.1368290879298531,14527.1245240649,2702.7910213829905,15213.079710415344,0.1596461062739888,379.521585866545,2126.303860987849,13154.099489901711,0.2316078266212345,14452.211209942634,14824.848235826295,0.1554570059992036,7.851166666666667,509.9735149451381,1
32.82255555555555,76.44896788869627,77.33699275823813,0.7840814969672603,174.44512951110812,2660.6820694970343,17106.844720705023,0.2299088511435914,19794.118553764703,0.1452572820119614,18476.26065645609,3053.9092116497486,18211.76526578756,0.1639295814047732,136.10999763808752,2580.38610520633,17279.182744542297,0.227596781214292,18815.232947707344,18459.81022035281,0.1650537014383687,8.179844444444445,487.2533754857407,1
48.58925555555555,86.64065744403543,88.98132854584274,0.8180919041546055,121.72180624352032,1885.9451100103677,21769.36263103329,0.1581583453503118,25617.71763045732,0.0979447242823635,23256.302072000588,2163.42130963158,23001.96222533125,0.1135232663074389,174.69387161513626,1866.233821005788,21359.37997731305,0.1587520178451772,23144.66663139907,23466.32568969743,0.1114258019279505,8.8505,438.6065773447015,0
59.75995555555556,100.9016956183824,103.99276685290826,0.8040449135990595,120.33286745200948,1945.152942183177,21164.624860948687,0.1708904429933631,31372.84591688297,0.1079944256869106,28024.948105230527,2200.0811977340168,22918.0134340437,0.120481578941073,111.38351738721803,1885.5620888157891,20095.64579417293,0.1710540248946218,27547.97409961296,22999.094037809016,0.1220267804041215,8.911122222222222,542.4791995787256,1
107.05533333333334,121.33176740930904,123.88247340909224,0.8248079504089162,137.3864314645065,1472.7113621829037,23943.13195480708,0.096940253178398,44638.38723086762,0.065743049491835,38164.43000748236,1605.6960848699166,25527.5697903511,0.0698631404177278,154.34055155549518,1430.766879500068,23171.07678304578,0.0965592051960259,37665.379997756,25865.188718207,0.070234141902263,8.588133333333333,483.3676086709795,1
41.8069,84.3509883440154,86.01902524779182,0.8145583596232231,210.5094217406666,2169.730655988694,21101.38134495348,0.1941918245345652,23420.423360028264,0.1221724979867425,21724.013410783773,2469.4903511724447,22337.23404016605,0.1361584010130908,154.3733722697339,2106.3378825352365,20875.404422062635,0.1898813881909498,21691.154708693637,22063.656773575876,0.1351457280865272,5.878333333333333,535.4695843491705,0
43.19696666666667,81.30689456701825,79.47119560845013,0.7852183249920723,79.55447848003102,2362.4805849443305,20734.79349692572,0.1945761998842634,20358.160915083365,0.1180687133869682,17960.353353249495,2766.8976373908577,23178.195017976373,0.1325648683717737,96.71349600759396,2296.467865319113,20688.2660115026,0.1921202242845322,18238.843897608414,23136.404617567398,0.1319450775642127,8.12401111111111,608.4980917458654,1
18.558633333333333,62.69482156463253,60.723845851993495,0.762743675270049,515.1445149989052,1951.8748631486756,9895.043573461791,0.2597531057581505,20093.46458287716,0.1581388822102014,19051.409225589072,2322.60323472208,10366.667622069812,0.1767958443013552,644.3804653253906,1864.1426323479825,9501.098122962796,0.2578978668217336,18930.3665862975,10770.460652591171,0.1785659857438793,6.2941666666666665,249.72213740458017,0
61.56873333333333,106.19796152132318,107.104771142191,0.7953537160151755,168.7180692681398,2200.5185707569344,18829.367465914434,0.1917254792713708,29898.9172856919,0.1276331551986128,26318.115942943583,2484.19782396594,19903.859415190847,0.1417911614008903,135.50182476155427,2321.735302235716,19343.78713159751,0.1954292303194894,25852.839446807917,20135.129576969302,0.1431482184329356,7.624422222222222,431.6087786259542,0
21.984066666666667,52.743223382682594,65.79029653732483,0.7841359218399261,400.3056708752408,1404.680462229831,13392.40218275198,0.1821195548364757,14386.140851701262,0.1062728889638728,12895.604785665591,1725.3912068897714,15039.05308899288,0.1237852160663737,275.4286925555367,1442.3914702391046,13762.69594709174,0.1826734854793835,12765.472031617695,15000.367816544074,0.126892238334453,7.1792444444444445,484.26781485468246,0
40.67788888888889,87.99229625363604,87.16376837632978,0.8211851042113517,73.89118568684928,3453.066056807844,25016.58288688972,0.2329613145169171,20694.95476599616,0.1571397767548987,19874.483941816765,3780.1737018139206,25902.01540489734,0.1715106778142162,62.68139393324541,3417.2509891447703,24889.556508065336,0.2320052037946992,20003.47364511931,25784.7929789466,0.1723132973070334,6.704288888888889,421.85065339141255,0
61.9029,100.59736380702694,109.2165420969408,0.7894886217620353,97.9570010722239,1994.413960905067,21135.88538201413,0.1727951181761483,29758.75712753966,0.1055654832368871,26010.84638213869,2407.650557899204,24451.89793065575,0.1216032056491832,87.96648104519168,2088.1847290640394,22034.403994431355,0.174278312458159,26114.08562920711,23760.80806296988,0.1223512668631829,8.748822222222222,596.1406529368917,1
51.46782222222223,97.76076461405134,95.19032875498876,0.7935440221366388,79.19864243240211,2610.007461012005,20977.78048917312,0.2036828613851616,27211.15808369797,0.1280721518253582,24934.704535230263,3045.941554846703,22484.839717396462,0.1452159486989791,70.04577620521893,2675.079168509509,21790.992481203008,0.205440777537494,24924.62204837334,22310.72345652921,0.1466304358508909,7.797766666666667,527.3818102886912,1
55.92984444444444,96.9839069718856,100.60528128025086,0.8172304563725843,31.63181278317864,3268.984823824396,28469.478995293182,0.2100007204109318,24569.127303919413,0.1333071161495646,23214.492816349783,3730.348967947642,29893.36776304749,0.1487517119587201,34.1380960982659,3108.596595014451,26972.20348627168,0.2048075466857821,23315.18890549155,29875.74639261745,0.1476561012964907,7.922522222222222,248.4785193935814,1
53.161966666666665,88.61158865846309,93.33486670354108,0.8335952348970873,265.0429804986902,1035.06752692345,20175.92500242553,0.1155256107269501,30742.92584327803,0.0710542510227072,27493.012460895763,1180.267771278062,21856.56148356865,0.0814899560196233,248.02913380694775,1018.1112559473376,20062.632405657303,0.1139581397418305,27527.38383526889,21940.76698254976,0.0817974294481813,7.535388888888889,485.584371635133,1
62.45628888888889,94.52817134710506,100.23978858162444,0.8505400232440979,54.41921969101859,3080.587550966969,36457.92686941234,0.1808709707555726,22734.471009613582,0.1185203816709931,21487.204510653843,3355.268544192537,38107.64049729064,0.1294010349896426,33.82790626318414,2961.4252291642697,34630.65815211138,0.178952470542916,21438.383260603096,37940.486982625305,0.1281340195014699,8.236244444444445,457.9882654218937,0
18.0573,49.70434203075221,53.833950055028325,0.7855203172822673,116.3559876719728,3208.275188256601,18118.06866202777,0.2489986861452433,8742.870778127284,0.1599266602125813,8384.660475584462,3785.531186169741,19184.742281163966,0.1770476709258238,137.70307897429538,3376.3315556106786,18472.26334067161,0.2480417637425354,8303.219833423962,19395.1586719143,0.1772610409391734,8.0223,460.7504718761797,0
50.23318888888889,92.24786363468978,101.26766056426898,0.8039574199161998,117.85110512441702,1871.817241678978,20862.92039628053,0.1762652885644653,27250.385562411288,0.1077719193781246,24661.0260949178,2230.7045738158536,22773.922793120288,0.1254919731059898,137.53897122929382,1910.124614937518,20834.64876489393,0.1793523338946136,24208.4123573708,22876.5582364079,0.1244276240195778,9.342711111111113,497.3053590106442,1
70.22814444444444,107.02411153619762,105.60360792289649,0.841960121044972,74.55388084209494,1888.430630100728,27257.947822464037,0.1537438592366407,33838.29919368674,0.1008810977936058,31405.84524307762,2086.756423627572,28203.763202806484,0.1103736664598536,86.88725402846015,1750.6687625690502,25412.363745131483,0.1500457155861222,31495.152262896707,28358.754755370494,0.1106106228653716,8.217922222222223,238.02484800422943,1
82.70492222222222,111.5755644604168,115.30827299695636,0.8653529791713126,82.51122146678318,1855.3799739977408,33243.35772288412,0.1326762973216565,35341.814574053155,0.0893740160106953,33086.09395886763,2021.4163763425345,34855.32975324167,0.0993028484314466,62.48545477914399,1881.8995330105824,32741.116190394583,0.1344268113650876,32682.7017006952,35261.115464170885,0.1011540799275849,7.8414,457.9459035159444,1
96.6336,118.6384853987384,116.10123235474396,0.7008906788684792,206.1338371353909,1614.7145278621372,12871.265484850624,0.1003398900742164,44986.76004661346,0.0654523544016338,32397.59695958191,1916.5630132757024,16260.93584439642,0.0701986272945037,168.04500124214786,1607.6419420094403,12926.300422330269,0.0930429554072739,33011.3250267852,15382.720695421702,0.0676991183939861,9.033144444444444,471.7433348395844,0
53.87228888888889,91.43439640216178,91.78140512890894,0.8147458692838785,95.7182937897057,2160.156437183975,23967.749436017115,0.1724956876141027,25391.80684558537,0.1081723778090487,23048.90644964068,2426.5980664000194,25919.182906779868,0.1173705374634473,102.23652246910989,2081.57892389622,23733.73417455862,0.168228556682684,23432.35628043766,25383.12852238769,0.1175454328749208,7.0832,533.2991489820101,1
66.53878888888889,91.18604404598015,110.75181947017596,0.6521303116226741,524.2928766699334,469.3395058544385,7650.825965853407,0.0693557846908862,35537.50301748594,0.0401253831152327,22768.4220804664,588.3031478007088,11283.559516364394,0.040780778581432,507.6259021854338,477.9842022914248,7875.99894008984,0.0666220529490018,22956.91671272556,10497.141247759666,0.0420986173891979,8.483311111111112,499.4775383017398,0
26.25313333333333,65.31142499307964,65.85289464779308,0.782681877051581,264.09039632999924,2127.243663984357,15184.37805520042,0.2189060167954028,17725.862638189064,0.1286256377820075,16471.430452343197,2501.519436380373,16204.576506407988,0.144652972512613,258.2079150354665,2015.6682429551531,14569.54924609481,0.2171719527809929,16472.039768655566,16293.318067864837,0.1477852249788823,7.977888888888889,483.495313626532,1
61.41878888888889,104.25118045843728,107.70292756507492,0.8104566660126559,206.05189146365615,1385.0149864659668,18608.90103650888,0.140299265882244,37317.54852446029,0.0896591804353091,32948.48924084713,1562.2199365597814,19631.17568543701,0.0978877283243884,219.01737885912905,1319.2331493218835,17601.118517004023,0.1379045985227073,32502.157097451545,19985.054851794077,0.0995239748491048,7.5725444444444445,432.4956541118788,1
9.242622222222222,44.735625388517015,42.55647053025073,0.7173671920754421,983.6275773195875,1740.2337306701031,5920.898195876289,0.2923755960165323,14601.028028350516,0.1741301566947546,13859.809055018037,2169.906761256696,6448.982191979151,0.1967485861681453,851.8017088505562,1703.5487667257778,5988.201192971143,0.2894972476501573,14095.507916532642,6342.575390453948,0.194659421486612,7.468266666666667,481.1381018426789,0
12.6898,54.57272169992787,54.7180149363777,0.6947683173143129,964.6164660568128,1846.1308618199323,4643.256716417911,0.292322759342333,12105.166393837266,0.1954181104581028,10412.17242258012,2169.8068874172186,4677.175717439293,0.2123838197173921,1172.3833180568286,2039.986067827681,5067.074977085243,0.2954820813866724,9841.76549187254,4709.068673316268,0.2127732912071456,6.499155555555555,419.1076624636276,1
36.92091111111111,82.73955140783565,76.7922707415488,0.8022400013900898,175.9041842715006,2065.372291127164,17660.73020308028,0.2107075215374144,23873.562968515744,0.1299753206109664,22182.881021245303,2410.802749935749,18967.581855564124,0.1458290610465238,183.05216747204685,1939.0139677612783,16494.256957426547,0.2060775670969038,22106.372665090104,18793.91940163776,0.1462001856732767,8.094344444444445,254.674415308292,1
19.816055555555558,64.36190831710272,64.96191286044767,0.7764702768877073,848.1094951845388,1226.3625492857605,8700.800917846293,0.2164685400689732,24153.90213948678,0.1333996128633528,22123.219067301416,1463.0681639324414,9189.20521823355,0.1474127049331827,864.1326797824481,1121.7827838581884,8228.30450547237,0.2091067284382878,22530.1593436456,9083.821350231538,0.1484769776207672,6.571355555555556,239.32710280373828,1
42.70922222222222,81.70647127543785,78.88439930215746,0.8270519979118913,279.2500255649862,1293.8308279646865,18826.60745815864,0.1534363682530057,25971.496165252072,0.0946926638805741,23508.486434170143,1456.4493390646714,20451.25377331049,0.102030135588427,315.19725760423194,1227.482981833368,18167.880141992064,0.1481378152334883,23570.44388592788,20127.25097150259,0.1035266596172386,7.721122222222222,524.2587811937731,0
7.123455555555555,39.67682240935607,40.469551777412754,0.6900404515245973,593.5098118825281,2712.764785491948,6510.112870483151,0.3327796736514272,9728.084314521586,0.2030102437550617,9359.853668621015,3256.473877851361,7031.766985528575,0.2261332329794734,647.6374507405898,2667.4944965348554,6686.535806495448,0.329676284449018,9643.620243091342,6863.868020304569,0.2237219568646141,6.597933333333334,562.7091251498031,1
40.17664444444444,78.0172379603538,75.3441067710395,0.810418729957112,99.62178154485846,2546.16024308332,23047.91092275708,0.2028678942327046,18488.94418679034,0.1251052528334943,17203.83985975597,2941.25003151234,24735.98636145915,0.1398064536664459,95.11337681352325,2548.8442166910686,23065.900146412885,0.2025078615601054,17229.662895111695,25250.645533501865,0.1401661338242342,7.8429,473.1054977711739,1
89.82504444444444,110.7768723932042,113.57371991161882,0.8280719740207967,44.990364186535615,1996.4637423010065,29954.06333025731,0.1287877149261329,35617.29216473163,0.0820100933037955,31737.70920342994,2204.920537144265,31794.676645722968,0.0919166548493697,45.56455785772727,1988.7529575658405,28115.98436636225,0.1321238349677502,30795.575737780626,31937.555628406342,0.0937098135061393,8.8834,556.0125496758001,1
24.574,63.80886904219855,64.08625907146313,0.7976007416315519,601.7911115631039,1070.0640699684734,11683.52374656768,0.174050382576695,21726.5351367843,0.1048573663709935,19539.025580213594,1257.2699597932224,12652.094773118895,0.1192083215717342,634.747193064912,1001.0555642592302,11208.055929813569,0.170191848617951,19677.076250870527,12564.848276525168,0.1191027654885812,6.8600666666666665,547.2239119035132,0
24.31586666666667,71.14826854630952,70.47161431328132,0.7501861125537116,147.15999545575036,3267.249782254705,13795.526981482182,0.2824535295238449,18036.418146703527,0.1742323551519091,16847.9411437524,3762.193895742708,14378.088212222778,0.1902093365016151,161.24354387056627,3091.3162725575608,13238.812850031114,0.2759870974765518,17154.880638632596,14706.614483194162,0.1945151490040677,7.529144444444444,388.90599881546666,1
71.6479,97.72848756194662,95.82901132998734,0.8537089740498974,29.59633981891736,2499.810864958582,35693.653091889806,0.1553959233535923,25533.788653438645,0.1016840378473482,23880.95340727875,2756.569659557166,38126.15495508816,0.1134374270108886,54.83208225819063,2436.090116506373,34718.71068887325,0.154602943591117,23879.517314883866,37228.896895662896,0.1104014329702291,8.256688888888888,520.2593488629293,1
53.54468888888889,91.4172748239442,97.89267580872672,0.7981297904089752,104.40290056046686,2057.3180793898423,20586.962211821807,0.1842173164181923,23783.95192696597,0.1147772570485136,21157.659441543005,2348.8597239852,22523.639587328165,0.1265917384509072,135.80503963090027,2050.226665089317,19929.478764935528,0.1877672826426719,20406.79338757795,22500.29310018648,0.1274638245016135,9.282511111111113,601.373825411957,1
7.795511111111111,41.34508657983825,39.84891760380003,0.7210859296276505,1057.8607792207792,1732.875844155844,5567.978008658009,0.3025058329235474,13475.57212121212,0.1862856931424898,12921.257356820752,2073.909611256857,5827.214643453374,0.2065409931271251,1091.079057358826,1634.9092930191196,5358.524410849266,0.2956897412890906,13308.277737389955,5891.496011486917,0.2086111144097193,6.962077777777778,571.8265179677817,0
67.24456666666667,97.2395604132792,94.74403451836838,0.8010977482211817,311.0806110618564,961.5895110141172,17543.840210052513,0.0893588945790078,35511.04998977017,0.0564164303453772,29381.59484789902,1091.2502580786436,20418.89295210686,0.0624169085181426,313.4543246525435,974.2580623397652,17865.7326946431,0.0883523561791572,29709.32090951165,20315.435108022262,0.0615695423863518,6.853922222222222,549.9500476644423,0
20.87997777777778,65.94714630503191,62.697291650581086,0.7603648622963844,509.8118005105046,2139.096406832908,10953.054388376202,0.2553266123593966,20001.48345768702,0.1547599571131271,18725.63322369696,2619.0136998729813,11622.313101070586,0.1767831589304017,321.22904206294737,2158.1429551916854,10829.046769291106,0.254373056525963,18713.01757333878,11631.053274039115,0.1774298446136878,7.6792444444444445,534.5456855479089,0
73.39596666666667,101.03561956810084,102.1427568389633,0.8205475451748587,144.61465896443903,1440.5168795378663,23759.271821506176,0.1146142059173006,33471.32110869681,0.0730695504200909,28839.30544135901,1548.688644408791,25172.7601548374,0.0800126791303225,240.47033623629548,1350.0330035793804,20843.4932780925,0.1142255723124673,27839.21785267365,25281.013979992404,0.0795008657837322,8.359288888888889,226.1007612693525,0
49.93802222222222,92.17388376131252,86.70002307652021,0.8187155761627352,69.55008728507545,2951.4810962048928,26265.871224621565,0.2083932172880364,23150.08113924959,0.1312368528756255,21825.540859353223,3318.962632192047,27995.027957333088,0.1455799559710745,123.57883832778394,2813.8208657047726,24624.39933407325,0.2061873456866008,21804.55917618408,27476.99534594383,0.1455256726337939,7.696488888888889,512.0566187083857,1
103.82725555555557,121.40264930946488,123.75581009043826,0.7959756734100613,91.08895462087872,2180.344539835991,24543.52497414809,0.138960489330671,40463.424404203644,0.0927824261964008,33900.85043393558,2387.244049247606,26413.482307341543,0.1012341909384772,89.37650193554875,2060.505303906289,22684.517721582622,0.1373134020109357,33219.50870294696,26024.808108603927,0.0981819803859996,8.233333333333333,510.1495752064138,1
78.41628888888889,106.77990818712048,113.69138421683772,0.8629377257292306,73.47951201718477,2177.0810602683096,34747.032221456655,0.1448641203050355,31749.604729866656,0.0979851485273303,29794.824388500525,2357.477951019765,36043.85991022916,0.1066024044138051,57.131560357365466,2103.2712653230838,33000.00336588406,0.1431218265584823,29627.126811727903,35868.888608493355,0.1073213040375527,6.762944444444445,244.9385716214392,1
30.79893333333333,66.39695035647345,68.85534444195488,0.7962304932530923,287.1704182538766,1415.4490361306707,15378.274539228136,0.1715180211772514,19395.275770518296,0.1021464757548677,17200.02188142561,1669.187343939502,17537.051936933723,0.1200026185342096,335.08799443757727,1366.956582200247,15521.138442521633,0.1699143535467638,17615.787443049332,17390.41613929708,0.1173531264513481,6.475977777777778,574.2895783611773,0
1.666211111111111,18.83169127000454,19.29260032339848,0.6536610164426343,3746.1,1002.3242798353908,1924.0814814814812,0.328068109052254,6681.587654320988,0.2024224261546589,6506.700579262733,1335.1343705799152,1907.240099009901,0.2111095898697677,3283.695834163843,1066.594977077935,1905.631054414989,0.3317102704853799,6262.8694078603085,1954.8868388683888,0.21519592726297,5.318688888888889,591.16807738815,0
26.12973333333333,66.18330061558834,67.93545901789597,0.7814094015703251,290.85270334548915,1908.970191850325,14349.897019185031,0.2114841707030696,18645.77651815443,0.1274534534823406,17040.450621281343,2256.592252575011,15313.56344230482,0.1420628572978577,412.7401247401247,1829.297827239004,13763.668378786026,0.2120977283311133,17121.11187215621,15295.63345062514,0.1415217582432844,7.879066666666667,456.8873389518551,0
53.420144444444446,80.91726763100706,81.20855959504348,0.818941647177428,125.00440356744704,1378.9909698996655,22527.010423634336,0.1242504693187995,24853.27522296544,0.0747639850700037,21843.635666616163,1567.3633078231292,24063.92113095238,0.0873568775407108,144.4029807967899,1352.3525365434225,21249.197936371453,0.1276065938496758,21230.11449568452,24864.454983628028,0.0879470297558305,9.0234,459.489318065288,0
35.91777777777778,72.26280106170775,67.5299144229969,0.8124856615427231,230.42239167867308,1367.4003232947955,17617.581157535933,0.1586527748813032,21870.99919176301,0.0927424706551016,19946.5551063069,1605.9656969170646,18682.26116436755,0.1051418852707797,283.2400117508813,1285.9082696827263,16063.769829612222,0.1587167240841654,19505.45990056647,18686.23910577244,0.1052725545673305,7.911388888888889,222.882901919352,0
23.845577777777777,64.17698253354249,72.74193641124275,0.7993850887546186,370.0567136467212,1650.34374208794,14161.589163642502,0.2068783002860886,18765.69090218584,0.1252822438553116,17342.852519727618,2037.8287035238357,15669.253856016165,0.1435741730470597,355.0485598766204,1696.654620482681,14220.782001583928,0.2070013826163336,17357.6452268739,15257.247471368411,0.1427644447350242,8.252866666666666,585.245008397089,0
68.89967777777778,91.66968850720112,109.72141731646876,0.7786011326512833,73.53495502861816,1478.2825020441535,22061.99407195421,0.1378399263273506,27687.890228945216,0.0823977749069124,23015.374343820604,1780.2258548009368,25173.24337236534,0.0952521465637512,58.67210870557218,1582.6181108350656,22280.65755716676,0.142935431470589,22351.438602055456,26214.808012163376,0.0942364986627289,8.337022222222222,466.705706602928,1
19.163,61.35766788900778,61.454878439379314,0.7902273661318184,757.1611901360333,1210.1061556618424,9389.791726194171,0.2071956401920471,22748.379340331696,0.1233414301113904,21078.379070903884,1454.039354423718,9739.962633764108,0.1422262026253317,916.6467837735372,1177.9907746745862,8996.273347655757,0.2064438380705018,21183.752916715155,9883.84249680344,0.1413043399938949,4.993733333333333,465.5311220889203,1
