mean_y,std_y,std_u,std_v,skew_y,skew_u,RLN_deg0,LGLRE_deg0,HGL_deg0,SRHGLE_deg0,SRE_deg45,RLN_deg45,LRHGLE_deg45,LRE_deg90,RLN_deg90,SRLGLE_deg90,coarseness_tamura,label
61.03587393333333,101.40464080303916,4.143324543906103,28.599456141848865,1.0950331250644192,1.9537229969325955,24660.722557464647,0.2122435953684329,24055.109493758348,21545.372158498416,0.7942375733394045,27531.56137650957,39268.81906593994,31.67152244841689,25083.531960847387,0.1266951380413535,7.634566666666666,1
28.736814922222216,73.84104007127608,2.082225828121388,22.208812470676712,2.2312619074508397,2.859094976609451,13730.74870576254,0.2036122929490231,21634.29792922006,20145.632784526835,0.7906496454397276,14753.530946047878,26318.21318829648,388.57010076441975,13366.962560806116,0.1221560125895818,8.0152,1
68.21302358888889,109.27817725351598,2.281143122207465,25.184464031448385,0.9938148926679804,3.01661924707425,17105.887501265737,0.1650702524672954,34068.43838390657,29596.224015729316,0.791317397634167,18645.450710409936,361967.1975974657,156.84519324682572,16104.892911957584,0.1019665743869299,7.8008444444444445,1
115.03614395555556,106.6038725230373,3.473992944012271,38.70871322471399,-0.1333448723970593,0.4039313866601521,17207.967327796265,0.1075126857462802,32574.40155107816,23262.21549844639,0.7338807128285507,21695.65248357304,124344.55768965677,60.96856570601981,15637.80711027039,0.0638131538325338,10.0956,0
55.66090842222221,95.93066951947092,4.459101058921421,32.43486539506266,1.166545861302883,1.542222668561338,12671.272700233694,0.1155443686294153,32626.972891438283,26324.29334733049,0.7875605828115624,15160.363216724529,73861.94872773052,473.2764075067024,11714.63074173369,0.0690096549385709,8.891966666666667,1
43.26639822222222,88.66456469088298,1.8367830639493672,24.44040009676631,1.6117883053755395,2.5715789525583697,24358.889715489426,0.2028831563698425,21705.80449564035,20566.27395231662,0.8364237786318541,25902.516772715702,25174.457800967168,88.58340866790748,24433.83339537357,0.1368016689429727,7.307288888888888,1
53.82173565555556,98.97828760456348,0.8520626823415833,24.051960363865803,1.3251282613030044,-0.707811435746472,23423.241071664947,0.1987411555023044,27118.052841977074,25060.753585084844,0.8099276476698228,24205.497994414825,35393.46321401371,96.55832840316248,22652.761308019148,0.125677337398007,7.131733333333333,0
55.12653637777777,92.036374139399,2.9885082703877988,31.24105589645548,1.102373762904816,-1.5600420255631282,24683.401961846957,0.1415772418118905,24631.59587036636,22444.78644402684,0.8453568565643114,25794.72709928652,34027.21571753391,163.67910199556542,23601.618181818183,0.0897233704194785,7.359433333333333,0
82.18301933333332,107.29610155753822,2.5324458687848863,30.16102598732793,0.5718983872343215,-0.9443105756756206,36665.286176046175,0.1442114263857132,28879.537335257337,27022.78655899534,0.8712601278086218,38810.14604906655,35589.7614964926,40.33433406113537,35547.79101684342,0.0959756618555469,8.196177777777777,1
20.27331212222222,65.64862435135689,0.938596263789666,15.910374427410211,2.992308994868845,-4.417393941124993,10500.126323639077,0.2636191655344666,19236.204673129505,18023.616232141503,0.7448890464353849,11335.385217549609,22808.471918805757,303.27272727272725,10380.289066002491,0.1540569250911668,7.929522222222222,0
16.495377655555558,54.09782533756179,3.0025123574871437,18.89562006528437,3.13292617724462,-3.895850910815912,14939.890248731148,0.2828957120962602,9674.887801015082,9193.49173461999,0.7663539868732542,16248.09573287602,10789.200679242746,298.1446870451237,14868.757860262009,0.1714971432702635,7.578122222222222,0
43.89672545555556,90.00555865624284,3.027934496108968,25.50756869495953,1.6011674026787923,2.970062711109505,16647.357830331362,0.1888076047392999,25112.92963701361,22067.091880955013,0.797702210934594,18839.13917770123,41825.64772619537,175.60106922920755,17340.026798402923,0.1168908165391002,8.6403,1
68.1451758111111,108.65049183755124,1.6722154716308095,26.11035402862923,0.98299684668863,2.4705184493109043,17272.401483811413,0.1390079671277632,37076.14964614175,31896.970678759222,0.8012158088881715,18711.2937211094,115525.47579609657,207.25530998851892,15673.199339839266,0.0820608872625739,7.225244444444445,1
27.311815777777777,76.40696737979954,0.6817252966809646,16.579271484096864,2.480651880318965,-2.979751453133833,12695.670934699105,0.2495652795677347,23380.738443198374,21705.87311290007,0.7673027638778663,13188.713560732112,30807.830324459235,266.3836559524342,12398.102060887835,0.1532317118023437,7.571855555555556,0
33.89273605555556,79.91817733445883,5.311657908318439,22.53542108399351,1.9671342320074443,-2.2703971378364765,12093.05193082208,0.1768071737238481,26688.791139540397,23416.549408993906,0.7963773954379393,13400.657823641435,39026.65715930733,479.87944193281805,11643.746487774051,0.1059212921318793,7.4047,0
70.93167444444444,93.25052057819964,6.13344310080941,37.41967933622488,0.5825083810969339,-1.0400644874002674,25435.44520564704,0.1210844324066186,24409.99483741528,21116.075110652742,0.8399372638615861,29243.913146072515,37534.5890320824,75.89428701028959,26820.08654236398,0.0735388484767181,9.928333333333333,0
54.546927355555546,93.2839739731034,5.93441669075275,29.194439438010555,1.1563201819600053,-1.4370492825417858,22278.42582313795,0.1469149219203302,26782.584086483974,24338.33950235104,0.8325786625951314,23235.093289551234,37237.31166680699,171.17489946581838,20961.946401776604,0.0874409530262389,7.5598777777777775,0
21.432799566666663,67.01984597607432,0.8111408666777984,16.174648230932558,2.8818562911411587,-4.656910684429069,12636.526533622917,0.2822438075131565,17029.87325328853,16179.31365760114,0.7404992596812848,13592.886013855084,18813.033289646133,175.1544006842341,12573.40589744634,0.1659130305514394,7.164355555555556,0
23.2745301,64.74530512781811,1.6324792670051802,23.38565942406413,2.5090978305540834,-4.11195035091266,14023.247917414006,0.2326743124292069,15499.906253736695,14527.1245240649,0.7797506104571591,15213.079710415344,18796.007836698136,379.521585866545,13154.099489901711,0.1333908936267863,7.851166666666667,1
33.71652715555556,78.05367130674405,1.5174094091442496,18.747025298671115,1.9334960995122152,-2.0703440938044246,17106.844720705023,0.2299088511435914,19794.118553764703,18476.26065645609,0.7850765266844246,18211.76526578756,23791.338456186957,136.10999763808752,17279.182744542297,0.144059603930578,8.179844444444445,1
52.31041167777778,92.54424194450984,2.4737020092808337,29.4134521956697,1.232424788502315,-1.6958709322228802,21769.36263103329,0.1581583453503118,25617.71763045732,23256.302072000588,0.8197815113926682,23001.96222533125,35230.407181850605,174.69387161513626,21359.37997731305,0.0981750353482337,8.8505,0
61.49881988888888,103.4121410743614,0.9621850659073392,25.10763260798127,1.10714753442606,0.5012258932258399,21164.624860948687,0.1708904429933631,31372.84591688297,28024.948105230527,0.8123888300268715,22918.0134340437,46257.66150526032,111.38351738721803,20095.64579417293,0.1075497448829254,8.911122222222222,1
108.47013755555554,122.54679535608904,1.4313812171679956,26.681692288898347,0.2548961785576666,1.908064603455825,23943.13195480708,0.096940253178398,44638.38723086762,38164.43000748236,0.8285239429383657,25527.5697903511,171733.5771406921,154.34055155549518,23171.07678304578,0.0645174132926291,8.588133333333333,1
44.32233395555556,88.55146349394222,1.7471638516910006,25.814655936712605,1.5397228400597294,-2.272918124595616,21101.38134495348,0.1941918245345652,23420.423360028264,21724.013410783773,0.8171546891955715,22337.23404016605,29524.76211713228,154.3733722697339,20875.404422062635,0.1175682815674364,5.878333333333333,0
46.83428214444445,87.18864307500812,4.163401894405147,28.98336203906896,1.3666486212221851,-1.647868133017507,20734.79349692572,0.1945761998842634,20358.160915083365,17960.353353249495,0.7983203211994649,23178.195017976373,29649.033538777607,96.71349600759396,20688.2660115026,0.113018053021243,8.12401111111111,1
18.952613266666667,63.55417347187056,1.678479444251551,14.793324494849688,3.1226076056628327,-4.112100503169546,9895.043573461791,0.2597531057581505,20093.46458287716,19051.409225589072,0.7550786428539542,10366.667622069812,23358.866055891085,644.3804653253906,9501.098122962796,0.1504999001055885,6.2941666666666665,0
62.298799311111104,106.93577637653,1.0156352773393589,22.781001253276123,1.1539676821952625,0.1824482264250842,18829.367465914434,0.1917254792713708,29898.9172856919,26318.115942943583,0.7938199511311951,19903.859415190847,213561.1322472873,135.50182476155427,19343.78713159751,0.1329121661210242,7.624422222222222,0
25.675533011111103,60.94158476271135,2.6030196389975853,25.9880481722421,2.0072626007273637,2.4947615648038046,13392.40218275198,0.1821195548364757,14386.140851701262,12895.604785665591,0.7949240280964679,15039.05308899288,19273.05466200008,275.4286925555367,13762.69594709174,0.1082705856924595,7.1792444444444445,0
41.64730332222222,89.06441260983078,1.5164865791903317,20.15105232780302,1.7262298040636648,-3.1251738766635144,25016.58288688972,0.2329613145169171,20694.95476599616,19874.483941816765,0.820810001986562,25902.01540489734,24225.931471399625,62.68139393324541,24889.556508065336,0.1555181394493161,6.704288888888889,0
64.8619801,104.674161939087,2.857010944239665,27.865815373940546,1.018920983896785,1.7289676664206215,21135.88538201413,0.1727951181761483,29758.75712753966,26010.84638213869,0.8074860521934035,24451.89793065575,53047.23252040638,87.96648104519168,22034.403994431355,0.1065869617327831,8.748822222222222,1
52.2928643888889,98.75060868477914,2.61481380410224,22.25628605491144,1.391157575410056,-2.8246512334239093,20977.78048917312,0.2036828613851616,27211.15808369797,24934.704535230263,0.7958556176388843,22484.839717396462,39219.1684812696,70.04577620521893,21790.992481203008,0.1314650218931527,7.797766666666667,1
58.219769033333336,100.1052891104168,1.1868382851619377,25.69860584445826,1.173743234472282,1.620167282091367,28469.478995293182,0.2100007204109318,24569.127303919413,23214.492816349783,0.8176228104301176,29893.36776304749,28737.13454438664,34.1380960982659,26972.20348627168,0.1250162320205155,7.922522222222222,1
57.716915177777786,95.36865918375958,1.828663603632858,31.965962370987743,1.0773537956187076,-1.6983687235064493,20175.92500242553,0.1155256107269501,30742.92584327803,27493.012460895763,0.8425658747815614,21856.56148356865,44385.78551958592,248.02913380694775,20062.632405657303,0.0701267312546326,7.535388888888889,1
67.12786028888888,100.2701362443105,1.5343400551376318,30.452993184309506,0.8682671765591214,-0.3681338581924896,36457.92686941234,0.1808709707555726,22734.471009613582,21487.204510653843,0.855446203722829,38107.64049729064,26974.484985229887,33.82790626318414,34630.65815211138,0.1147336920530893,8.236244444444445,0
19.787221344444447,53.34789949236256,0.6234877738943847,17.280078744068717,2.465680663944461,0.1972523028620359,18118.06866202777,0.2489986861452433,8742.870778127284,8384.660475584462,0.7803599205044364,19184.742281163966,9370.977561351056,137.70307897429538,18472.26334067161,0.1569060498793487,8.0223,0
53.08448641111112,96.63368203387962,2.9320798695083323,26.92888394452052,1.305208407841948,2.156404265764941,20862.92039628053,0.1762652885644653,27250.385562411288,24661.0260949178,0.8118240692375948,22773.922793120288,38528.500325538495,137.53897122929382,20834.64876489393,0.1112253576666234,9.342711111111113,1
71.79512533333333,108.8599070828838,2.416138229680889,25.70720734197541,0.8780945609415437,-2.1253090154056395,27257.947822464037,0.1537438592366407,33838.29919368674,31405.84524307762,0.8417629278607387,28203.763202806484,43408.25997914099,86.88725402846015,25412.363745131483,0.093528597715254,8.217922222222223,1
85.0220265888889,113.94267075692063,1.3465964122224672,27.028944405416084,0.6163725688060974,1.008857772663925,33243.35772288412,0.1326762973216565,35341.814574053155,33086.09395886763,0.8702983891258266,34855.32975324167,43925.430353130345,62.48545477914399,32741.116190394583,0.0909993239439827,7.8414,1
