Feature,Importance
mean_b,0.057338993245581456
skew_l,0.055415185042603766
SRE_deg0,0.05499481202932086
GLN_deg90,0.044734330948211734
directionality_tamura,0.042468853404669854
mean_l,0.04118827555216326
std_b,0.037672080468813596
GLN_deg0,0.03758891907623615
LRHGLE_deg90,0.036301686179774
LRE_deg90,0.03047973590794224
LRHGLE_deg45,0.028395429123692077
LRE_deg45,0.028276784046672068
SRE_deg135,0.02784521425527123
LRE_deg135,0.026384026869967353
std_l,0.026241132297412713
mean_a,0.02486183189297627
SRLGLE_deg0,0.024771856114388376
std_a,0.02465919838885758
skew_b,0.023468989817290196
SRHGLE_deg0,0.022868204117308652
RLN_deg0,0.02209843635204771
skewness_lbp,0.019493050682204686
HGL_deg0,0.01662905958932819
HGL_deg135,0.016040414208266678
LRE_deg0,0.015113698687804811
HGL_deg90,0.014009894835697187
RP_deg135,0.013476816086955905
RLN_deg45,0.01324198279892582
LGLRE_deg135,0.012868142094912372
coarseness_tamura,0.012226837355625885
GLN_deg45,0.012134825145818018
skew_a,0.012065274950477784
SRHGLE_deg135,0.011787724762742853
GLN_deg135,0.011490746881570842
LRHGLE_deg0,0.01136385052027938
roughness_tamura,0.011344382828172215
SRE_deg45,0.01126606817944397
RLN_deg135,0.010191851694659387
RP_deg0,0.009521864637677202
HGL_deg45,0.007422859164532197
SRLGLE_deg90,0.007239399533499101
RP_deg45,0.005037188638861988
contrast_tamura,0.00492653839174033
SRE_deg90,0.00463639338063336
SRLGLE_deg135,0.00399806896282814
LRHGLE_deg135,0.003142066353468036
SRHGLE_deg90,0.0027933633717431784
LGLRE_deg90,0.0027661357048730773
SRHGLE_deg45,0.002221967534861079
LGLRE_deg45,0.0014740032983279483
RP_deg90,0.0009629672338548665
median_lbp,0.00046044952240360457
LGLRE_deg0,0.0003139493460032329
SRLGLE_deg45,0.00014908492897167637
std_lbp,0.0001263223474601911
RLN_deg90,7.898898588735957e-06
mean_lbp,6.071932038758538e-07
kurtosis_lbp,2.7512238102020364e-07
LRLGLE_deg135,0.0
LRLGLE_deg90,0.0
LRLGLE_deg45,0.0
LRLGLE_deg0,0.0
