mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_lbp,std_lbp,skewness_lbp,SRE_deg0,LRE_deg0,GLN_deg0,RLN_deg0,LGLRE_deg0,HGL_deg0,SRLGLE_deg0,SRHGLE_deg0,LRHGLE_deg0,SRE_deg45,LRE_deg45,RLN_deg45,LGLRE_deg45,SRLGLE_deg45,SRHGLE_deg45,LRHGLE_deg45,SRE_deg90,LRE_deg90,GLN_deg90,RP_deg90,LGLRE_deg90,HGL_deg90,SRLGLE_deg90,LRHGLE_deg90,SRE_deg135,LRE_deg135,GLN_deg135,HGL_deg135,SRLGLE_deg135,coarseness_tamura,contrast_tamura,directionality_tamura,label
89.25335555555556,82.70492222222222,85.85512222222222,118.21351262236487,111.5755644604168,115.30827299695636,187.14163333333332,90.26942915516244,-2.0557912212009053,0.8653529791713126,82.51122146678318,1855.3799739977408,33243.35772288412,0.1326762973216565,35341.814574053155,0.0893740160106953,33086.09395886763,47263.9393209574,0.8702983891258266,49.4071615576491,34855.32975324167,0.1400452374897935,0.0993028484314466,32765.88172367111,43925.430353130345,0.8612539908680827,62.48545477914399,1881.8995330105824,0.6078385416666666,0.1344268113650876,35065.24394841695,0.0909993239439827,49767.90859431901,0.8720879028991805,47.38905158819554,2057.27151897438,34490.95846730426,0.1011540799275849,7.8414,104.91784902639456,457.9459035159444,1
16.473655555555556,15.530777777777775,15.2579,60.89203446696294,58.570514837108526,57.50850361111824,232.45776666666663,61.01046517434529,-1.1084442612713734,0.7660182714700942,855.2521077654517,1871.5687480190172,8612.145736925515,0.2748397556103457,19906.46985736925,0.1729757289282866,18933.27492673296,24712.28938193344,0.755979848659926,518.855945395761,8884.730451442942,0.2850667834464685,0.1932223466067892,17640.542268167294,23694.172254819783,0.7528535596959808,805.5623413069625,1675.8576774021114,0.1948697916666666,0.264535526685153,20539.053721769345,0.159032682064044,27228.81511425899,0.7502647725901191,521.4257866554359,2168.136875037603,18748.85283677276,0.1924001910651906,4.994233333333334,30.78228067589445,223.9728317659352,0
43.79808888888889,30.16722222222222,30.3881,91.5195634745374,65.76061142132251,66.05018202137423,202.83624444444445,82.89245017026059,-1.8878832311656195,0.7969183092741663,117.24012973940276,2703.4040935018456,21202.18258584051,0.2170037956628541,14802.544010737054,0.1292950923726935,13693.009444824977,20496.807823509676,0.8055841399561575,73.5308273823537,23213.02641973371,0.2277384009664216,0.1478546182438544,13387.838543848244,18120.04983127992,0.7992211878032038,114.22033043965276,2670.460319238309,0.4649739583333333,0.2157127968475586,14912.372696723609,0.1276250183310903,20341.05816297956,0.803731866749439,64.47928107838243,3157.998765010379,14294.32974222876,0.1462898102786812,6.654711111111111,51.499963586041815,585.0271266120324,0
63.97337777777778,53.02766666666667,49.89474444444444,107.04771086935206,91.16904903102927,85.63285181609284,194.77447777777775,86.49146930159937,-2.054266947958776,0.8165151355844363,77.83417951911103,2576.901427339784,26059.779097614715,0.1902302921471715,23368.484912347925,0.1174853410179794,21520.74749462317,33475.26056135645,0.8233678032045553,46.48025945361591,28236.97486543096,0.2004785016510522,0.1334358490147753,21009.30787254689,29763.541631945227,0.8171051645577201,71.15230213089802,2615.19006849315,0.5475,0.1905531722021671,23317.98216324201,0.1179500116722006,32804.591562024354,0.8212913394522057,44.92992938620315,2975.8703150461706,22582.811945500634,0.1305019617458927,7.669866666666667,76.83142644073429,595.1034837118486,0
66.7389,51.181666666666665,65.15178888888889,109.99995825307792,85.72901737127543,107.75693014125144,211.90855555555555,76.94219600974792,-1.680148735512506,0.7505647664604241,246.3804787708348,1657.752657932643,15231.742163385692,0.1699468219226088,25107.46062830098,0.0994514265593919,20277.90488810281,123902.87166472324,0.774309167351131,136.25190277436778,18166.377976921187,0.1756699003762898,0.1145754935920424,20695.281084005044,74726.57525165725,0.7572557193941161,196.87606368377712,1650.1048586329948,0.3794791666666666,0.171720403111573,25006.306169365907,0.1005223398282137,122931.44002195992,0.7687639404021206,117.10676775837425,1955.4802684730596,24798.19069666273,0.1128380329734578,8.071922222222222,78.41143989470753,631.2824811399831,1
23.007755555555555,20.87997777777778,19.840355555555558,71.0237348893251,65.94714630503191,62.697291650581086,225.3861222222222,68.19133757846826,-1.30282872411914,0.7603648622963844,509.8118005105046,2139.096406832908,10953.054388376202,0.2553266123593966,20001.48345768702,0.1547599571131271,18725.63322369696,26159.83040447673,0.7525987123443467,197.26147704590815,11622.313101070586,0.2684938871758382,0.1767831589304017,17643.241850294806,23795.626428960262,0.7556159933360895,321.22904206294737,2158.1429551916854,0.2655989583333333,0.254373056525963,19952.370232375724,0.1533043977789182,26402.65697617413,0.7531594055838072,241.7194717974316,2625.083405182193,18720.005173117937,0.1774298446136878,7.6792444444444445,38.37452829783925,534.5456855479089,0
60.5316,48.58925555555555,49.90851111111111,105.64909086897056,86.64065744403543,88.98132854584274,204.40457777777775,82.351414378595,-1.843153123865707,0.8180919041546055,121.72180624352032,1885.9451100103677,21769.36263103329,0.1581583453503118,25617.71763045732,0.0979447242823635,23256.302072000588,38269.53643013478,0.8197815113926682,60.751652813211535,23001.96222533125,0.1685088227327918,0.1135232663074389,22644.49387572683,35230.407181850605,0.814570706778552,174.69387161513626,1866.233821005788,0.4476692708333333,0.1587520178451772,25653.215729618103,0.0981750353482337,39319.36991361508,0.8245897196411098,69.58234156703614,2152.4200822462485,24885.367929409844,0.1114258019279505,8.8505,73.40633083087307,438.6065773447015,0
11.076477777777775,10.502977777777778,10.028066666666666,50.585787266501335,48.89750700324956,46.58017831934762,240.55334444444443,50.06323799770338,-0.8657044250444785,0.7534634707674547,1056.2245163876917,1095.0669539941866,5286.75804350005,0.2503012867750072,21125.248872406533,0.163742245232118,20022.137232545232,26705.192442618023,0.7285358438827843,793.6381130312938,5298.063615133116,0.2598484271746939,0.1813756182581629,18495.97875435961,24980.70163475012,0.745479412319208,1808.096436502062,988.898064925452,0.1231380208333333,0.242914123219986,21816.961298509043,0.1489536952281151,29221.50904092207,0.733293906285739,667.0530940362685,1329.0792671527388,19760.12796784445,0.1779733382581366,5.858366666666667,22.912670455775256,205.6493330755848,0
107.03961111111111,103.82725555555557,106.36312222222222,124.1856145626103,121.40264930946488,123.75581009043826,194.52542222222223,86.15884863526823,-2.036050111068052,0.7959756734100613,91.08895462087872,2180.344539835991,24543.52497414809,0.138960489330671,40463.424404203644,0.0927824261964008,33900.85043393558,149089.2137652406,0.8034250601409637,60.80428636570908,26413.482307341543,0.1441537874419412,0.1012341909384772,34029.734318063885,115173.756999544,0.7829064621013834,89.37650193554875,2060.505303906289,0.5179947916666666,0.1373134020109357,40338.014730280025,0.0888995724214869,173914.80322759037,0.800080330840865,53.43395707209686,2350.399789029536,40334.54606952853,0.0981819803859996,8.233333333333333,119.45640899067172,510.1495752064138,1
22.48622222222222,19.163,19.198366666666665,70.56108078313392,61.35766788900778,61.454878439379314,231.9265888888889,60.59746455759321,-1.1422958673055512,0.7902273661318184,757.1611901360333,1210.1061556618424,9389.791726194171,0.2071956401920471,22748.379340331696,0.1233414301113904,21078.379070903884,30930.58786260016,0.7807024993485285,542.4933044851178,9739.962633764108,0.2194800617441577,0.1422262026253317,20097.94285655593,28731.665984445357,0.7805167562872684,916.6467837735372,1177.9907746745862,0.2060677083333333,0.2064438380705018,22930.58884114748,0.1217747947823821,32442.274232276,0.7837249548445951,482.3639428106475,1450.3546437289317,21794.43083807974,0.1413043399938949,4.993733333333333,36.47930067408064,465.5311220889203,1
75.37046666666667,72.8058,72.25067777777778,112.95312262175156,111.37057330134884,110.4826522058079,183.50387777777777,93.07848961713594,-2.0787656467412754,0.8011700257995753,22.30205141732443,4324.0829292047965,29508.65493172088,0.2298679558359055,25282.455309132965,0.1561693480063267,22889.26481699296,103005.33129070875,0.811583718363525,13.787889837827464,32104.688628730448,0.2382866849621151,0.1710049163157267,22803.832288895228,69907.45076288264,0.8118620653334463,20.134730835529314,4493.148164292366,0.6571744791666667,0.2303819035605639,25091.058072952783,0.1586647817203769,89427.99342196509,0.8070338637279283,13.073777777777778,4712.283826086957,25141.57636714976,0.1703638907463657,7.7873222222222225,96.43487835480312,462.2874106058562,1
54.32106666666667,42.70922222222222,41.2664,101.84510823672932,81.70647127543785,78.88439930215746,212.09356666666667,78.4952961842725,-1.6398345666194258,0.8270519979118913,279.2500255649862,1293.8308279646865,18826.60745815864,0.1534363682530057,25971.496165252072,0.0946926638805741,23508.486434170143,39673.65865630432,0.8373266290308078,163.5431304741282,20451.25377331049,0.1561296850735671,0.102030135588427,23656.879923756205,34868.4410975728,0.8212873828386618,315.19725760423194,1227.482981833368,0.3756078431372549,0.1481378152334883,26225.00609034593,0.0892896024214013,41447.98621841721,0.8321906395468742,140.54443005181346,1466.925518134715,25441.485006476683,0.1035266596172386,7.721122222222222,66.39668047098948,524.2587811937731,0
89.98092222222222,62.97716666666667,61.92791111111111,116.9593255150152,83.53960870798554,82.04002697107259,193.9729888888889,86.03681481629367,-2.0582007099104938,0.8160980986539951,116.87289276014778,1654.5769616598566,25435.44520564704,0.1210844324066186,24409.99483741528,0.0726905752082561,21116.075110652742,47030.54745418512,0.8399372638615861,47.59749512184054,29243.913146072515,0.1268654826367118,0.0833392721308589,21636.27176342149,37534.5890320824,0.8268174740850401,75.89428701028959,1694.8942870102896,0.5454036458333333,0.1210042995424703,24500.59837180987,0.0735388484767181,42906.87432855062,0.8375853338736904,66.93591797500801,1835.0376253032448,24237.90644024351,0.0800324289602049,9.928333333333333,86.41179349344434,609.516633026837,0
37.63556666666667,35.190133333333335,36.38745555555556,88.61040181924342,84.00143864101376,86.10426535036346,220.93967777777775,72.23914739796602,-1.4144819027798174,0.7720469460813701,319.7590716203343,1721.889581709535,12815.268554602928,0.2101177523150373,26801.375638694037,0.1263479684219123,24007.773819996502,73548.83965532173,0.7778098741433509,206.828485137498,14202.865442695916,0.2224870264045737,0.1466480729021072,23444.211117574094,53803.59175806708,0.7704793471109586,355.5280251440545,1731.7414003841452,0.29828125,0.212288998262828,26482.7612187882,0.1289282800949071,92693.97035969968,0.7705805879521169,203.1818846466288,2030.2224207961008,25822.16714053615,0.1429403936533692,7.898155555555555,57.368563968520576,555.6355292092933,1
16.695922222222222,14.458955555555557,13.888322222222222,61.38562927224503,54.41407072744473,52.144126816040206,233.4884555555556,59.335154279671926,-1.0876289801009706,0.7425348069212727,751.8660146044081,1630.558518121525,7648.479466738126,0.2554987344680891,18038.14195752663,0.1537782837041688,16705.77781513,27933.09271789375,0.7295653114964824,511.9506172839506,7929.866442199775,0.2661890812252721,0.1739858932430183,15745.12969745982,24830.670594837266,0.7316798408768278,770.787392789903,1559.8249076075588,0.1867317708333333,0.2558794659482204,18184.3179694582,0.1489393968987049,31274.993166445856,0.7348696495650933,390.9016312407316,2023.8871725160648,16789.628213049928,0.1798212307888055,7.428766666666666,29.2742516752028,432.9529515418502,0
64.98833333333333,53.87228888888889,54.085344444444445,107.73263354506636,91.43439640216178,91.78140512890894,199.52767777777777,84.94178902536434,-1.95918838743758,0.8147458692838785,95.7182937897057,2160.156437183975,23967.749436017115,0.1724956876141027,25391.80684558537,0.1081723778090487,23048.90644964068,39814.3512770647,0.8230016316800355,51.258214119205945,25919.182906779868,0.1773625785831521,0.1173705374634473,22992.101755669864,34479.521041395725,0.8155203277817157,102.23652246910989,2081.57892389622,0.4963411458333333,0.168228556682684,25721.21978540885,0.103271071017373,40671.66108764658,0.8175352062589525,45.25361191375861,2424.885258452496,24815.283099948138,0.1175454328749208,7.0832,78.46133686654298,533.2991489820101,1
12.95871111111111,10.356477777777778,11.885866666666669,51.04269286810458,42.535381105806174,47.74311790107089,230.8855333333333,62.534241177169854,-1.156860603697727,0.7517690500182194,547.4481891649207,1908.3368452559116,8792.48686022149,0.2681580693113936,11303.6007183478,0.1610625340246771,10898.072416378704,13281.043579766538,0.7429124258917728,255.7132050649564,9379.202598256865,0.2783237723836465,0.179277199936108,10168.77886421063,11890.861645562682,0.753713326913593,538.8426925845932,1929.605951523878,0.2196047430830039,0.2729563410267642,11222.695824334054,0.1643941609269848,13997.833033357332,0.7459807396481611,312.4456830601093,2376.268306010929,10414.176721311476,0.1858102969503576,7.737366666666666,22.57235857263559,590.0664850136238,0
65.1593,61.41878888888889,63.6737,109.51124169163334,104.25118045843728,107.70292756507492,211.53897777777777,78.04657365003679,-1.6705802775059455,0.8104566660126559,206.05189146365615,1385.0149864659668,18608.90103650888,0.140299265882244,37317.54852446029,0.0896591804353091,32948.48924084713,70241.30728857199,0.8112779104575703,121.85396187305676,19631.17568543701,0.1473151312712074,0.0978877283243884,32776.543342876605,62172.801890644136,0.8013648098100367,219.01737885912905,1319.2331493218835,0.382109375,0.1379045985227073,37373.744394466026,0.0853817120127678,79334.21634975806,0.815514334888253,107.25497659906397,1572.9231201248049,36484.12124804992,0.0995239748491048,7.5725444444444445,86.69144241755127,432.4956541118788,1
31.954855555555557,26.802622222222222,30.25591111111111,81.11504433540483,69.56613190827493,77.45712074398101,220.78822222222223,72.46108423112794,-1.4164200608144235,0.7894798707244933,232.0385300857167,1694.4192480692525,13730.74870576254,0.2036122929490231,21634.29792922006,0.1249513037339453,20145.632784526835,29828.846049393196,0.7906496454397276,156.44209774107745,14753.530946047878,0.2134174673859992,0.1415065812115522,19610.02616491643,26318.21318829648,0.7882850251741038,388.57010076441975,1621.491660875608,0.3009673202614379,0.2015184556543644,21747.499652536484,0.1221560125895818,32341.77362751911,0.783909818595733,153.0319506726457,1994.5973734785396,20785.571708840485,0.1386600458775995,8.0152,47.13457872729049,561.0135612112205,1
10.648377777777778,10.063755555555556,9.822155555555556,49.64722645975476,47.83175446530407,46.57515162757238,239.10556666666668,52.26051005524577,-0.9124155112453528,0.7191877966168362,1096.4821877034694,1456.8396428239234,5155.543019254023,0.2727054156014168,17871.66691470561,0.1725514100961316,16362.13938677893,26830.68505255325,0.7083061099075038,601.1207575630605,5557.845219140199,0.2814256326907838,0.1909462553341148,15578.208135337029,22420.58300511188,0.7304410682338898,1152.0653171390013,1532.1303643724696,0.1447265625,0.2727915285198326,17723.985695006748,0.1748151901276426,24385.123796671163,0.7096866361756431,606.1149540517962,1832.205179615706,16632.9328320802,0.1942432878430263,6.729033333333334,22.225937088014284,645.5616261561627,0
67.03987777777778,55.23857777777778,64.49705555555556,110.26025373727056,92.23226136336194,106.61412410181364,211.05061111111112,76.77930135325022,-1.7172358219313917,0.7807078613110299,203.63381896668017,1255.7540132200188,16818.578780520707,0.1410542619236003,30675.972649399704,0.0831507263688789,25799.445296610294,75950.16818427088,0.7982804645819762,131.82488280286208,19286.651369356037,0.1469581199945525,0.0945357827677712,26367.891190265247,56835.36519245004,0.7898046629207393,259.49391078042106,1237.6083881085049,0.3902473958333333,0.1382184547346198,31105.445830969937,0.0808083396152222,72791.39037736479,0.8009193516428453,138.05601551198794,1476.7197377735372,30411.268566680003,0.0928741610921019,7.925766666666667,81.56704542387665,444.9514866979656,1
16.06111111111111,13.612455555555556,13.627266666666667,58.35171690217949,51.95316906571001,51.922046087016085,219.58291111111112,73.25589633585733,-1.4504124852903988,0.7462355595791501,308.3377198376584,3521.5882015332268,12596.759849137048,0.307857590737131,10949.50768663141,0.1854378774081829,10591.464007914665,12516.360267289796,0.7474317398046694,155.87846693081377,13613.948948491314,0.3185669214929643,0.2080848464847223,10062.989914833495,11361.530707101494,0.7372787290917807,264.3236175882745,3488.5882744836777,0.3127083333333333,0.3089357160321749,11020.822035309791,0.1828108462302255,12932.350599600266,0.7451858855593473,166.6344449937255,4130.932767996349,10247.267939308666,0.2072375151057159,7.195588888888889,27.71598014163336,247.2712073715208,0
65.55074444444445,50.51094444444445,51.5521,107.6554337922678,85.17526422485986,86.93397620564318,201.90145555555557,83.91301653824647,-1.8983423538436195,0.8426878370215947,129.18393670062866,1758.699490570128,24683.401961846957,0.1415772418118905,24631.59587036636,0.0931379363108274,22444.78644402684,36574.8251951008,0.8453568565643114,108.80903222434203,25794.72709928652,0.1491925757838626,0.1042941564391391,22134.007071245247,34027.21571753391,0.8347700331117043,163.67910199556542,1698.1853658536586,0.4697916666666666,0.1405358641910392,24860.55199556541,0.0897233704194785,38473.791823725056,0.8460101162422946,67.85652378217512,1914.1787709497207,24146.70547694878,0.1023606237562401,7.359433333333333,75.37559658665437,472.0942279519484,0
49.89501111111111,41.8069,42.65855555555556,98.0344689359586,84.3509883440154,86.01902524779182,206.32126666666667,81.53130011743956,-1.7911673159835066,0.8145583596232231,210.5094217406666,2169.730655988694,21101.38134495348,0.1941918245345652,23420.423360028264,0.1221724979867425,21724.013410783773,32008.94803321164,0.8171546891955715,106.6482104790755,22337.23404016605,0.2030136983843335,0.1361584010130908,21268.14210434322,29524.76211713228,0.8147993136088347,154.3733722697339,2106.3378825352365,0.4369661458333333,0.1898813881909498,23484.47763640156,0.1175682815674364,33256.55838970172,0.8141073833084169,88.52943992340833,2456.3003688790022,22695.298594880747,0.1351457280865272,5.878333333333333,65.22136225294905,535.4695843491705,0
15.570166666666667,13.926511111111113,13.371966666666667,59.096348533324985,54.197362988790935,51.96247477981907,235.27486666666667,56.8329222222081,-1.041216915938849,0.7832770219320101,1205.2211353194011,1221.076626648881,7736.666073810583,0.2356632546315598,20375.7788646806,0.1439081560195021,19376.533343586747,25064.03697939825,0.7691791886042102,603.9272180039675,8086.259456871195,0.2430832148401284,0.1574352657621612,18456.80392213881,22369.70798276216,0.7749335270310043,1026.3749082905356,1271.7565663976525,0.1774739583333333,0.2393697041224374,20168.25304475422,0.1470033845764904,24808.46522377109,0.7736558888279189,580.1859299884894,1537.3504638093304,18975.494346265827,0.1635758729362453,4.976355555555555,28.346181814779086,439.9202506408431,0
68.32215555555555,63.92693333333333,66.71713333333334,110.29319861279966,104.88130844560544,108.55292435696464,198.0692,86.10504456911272,-1.983535353296432,0.8356764722538846,115.82596255208072,2201.9030169168213,26156.4086140254,0.1763215099117421,31706.371592791525,0.1146389604017561,29457.317577506183,48661.55848099995,0.8383346567773245,68.48757876439487,27396.23222519978,0.1869218707787593,0.129179200492893,28702.02194768541,43013.09647280365,0.8295843446990451,100.22410386677956,2117.6072922279527,0.5074609375,0.1742054327721491,31893.0417211916,0.1109451579859341,50140.78482539194,0.8379018921698275,68.49059515771197,2464.495852223401,30871.53761936915,0.1273609218648884,8.195966666666667,88.81487350184454,246.32653772434224,1
61.54444444444445,56.24441111111111,56.1894,106.5712540052284,99.13305809694972,98.99454819374876,200.79296666666667,84.1318513701955,-1.932931432644189,0.8184322633652965,126.090813093981,2208.4989304957626,23175.41805431457,0.1849745232175615,29408.65705466656,0.1167085814120714,27111.155065285417,42946.8426881109,0.8209803924443854,63.26670956118904,24589.51756530691,0.191685105324791,0.1281646583664603,26617.43427773966,38770.8601981727,0.8183664167406557,162.09967679730573,2160.9241152665745,0.4794140625,0.1811348866260468,29630.00896276379,0.1139885036239231,42552.64181536707,0.8274431896534239,55.41453480972381,2546.5705740104368,28467.83624793178,0.1303368394076304,7.747566666666667,80.80500062566087,456.0616149068323,0
101.26472222222222,96.6336,94.54785555555556,123.87728237579208,118.6384853987384,116.10123235474396,212.74046666666663,75.4764280951639,-1.6797111787027357,0.7008906788684792,206.1338371353909,1614.7145278621372,12871.265484850624,0.1003398900742164,44986.76004661346,0.0654523544016338,32397.59695958191,213329.8299668056,0.7360076055472705,73.59555418338994,16260.93584439642,0.0985662533532558,0.0701986272945037,34734.715776964826,138754.6424513739,0.7041795681487031,168.04500124214786,1607.6419420094403,0.3668880208333333,0.0930429554072739,45608.60804911808,0.058204420451678,210945.56003123117,0.7238309571515152,79.21578897548355,1882.6179598018489,45272.6826744076,0.0676991183939861,9.033144444444444,115.20175319183376,471.7433348395844,0
