Feature,Importance
coarseness_tamura,0.06747708536620013
directionality_tamura,0.051566778818497035
GLN_deg90,0.04793980148452883
SRE_deg90,0.04761851869448794
GLN_deg0,0.04752876560580706
LRE_deg90,0.04590191225751629
LRHGLE_deg90,0.0417351726471078
LRE_deg135,0.034949132381586354
std_g,0.033443316446614524
SRE_deg0,0.031456239887496046
SRLGLE_deg45,0.030765726148838518
std_r,0.028805075218244176
std_b,0.028273682308904764
SRE_deg135,0.027132525795400254
SRLGLE_deg0,0.026971536682902444
LRE_deg45,0.026610587062084922
SRE_deg45,0.02560860325875407
LRHGLE_deg135,0.023823257356828543
LRE_deg0,0.023743087986872972
LRHGLE_deg0,0.02123497542858437
LGLRE_deg0,0.021214412575054915
LRHGLE_deg45,0.01996966037453493
skewness_lbp,0.017799372843933924
GLN_deg135,0.01733744178971639
SRHGLE_deg90,0.017196811183456555
SRLGLE_deg90,0.016636196918616557
GLN_deg45,0.01587365412314121
mean_r,0.015455399589468828
SRHGLE_deg0,0.013734859474101805
RLN_deg0,0.013440619810319092
SRHGLE_deg135,0.010137007283474891
LGLRE_deg135,0.009680251861748186
kurtosis_lbp,0.009107825481942297
RP_deg0,0.009034623344809636
LGLRE_deg90,0.008610415094685612
HGL_deg135,0.008213385756710346
SRHGLE_deg45,0.00810722839300227
HGL_deg90,0.007086233726841592
SRLGLE_deg135,0.006774398699884128
roughness_tamura,0.006443670012821448
HGL_deg45,0.0060840110278487
RLN_deg90,0.005921691338955277
RLN_deg135,0.005796771033289887
LGLRE_deg45,0.004732312539672564
mean_b,0.004202684237059446
skew_r,0.0032911896701759862
contrast_tamura,0.0019023814478619453
mean_lbp,0.0015582187189057324
std_lbp,0.0007941627144013414
mean_g,0.0006440074755380802
RLN_deg45,0.00027430768503765117
median_lbp,0.00018403258868502124
HGL_deg0,0.00014425711629893311
RP_deg90,2.8882358387123315e-05
skew_g,1.6904039394770413e-06
skew_b,1.492231878964508e-07
RP_deg135,9.337242240973717e-10
RP_deg45,3.115092306186593e-10
LRLGLE_deg0,0.0
LRLGLE_deg135,0.0
LRLGLE_deg90,0.0
LRLGLE_deg45,0.0
