mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_lbp,std_lbp,SRE_deg0,LRE_deg0,RP_deg0,LGLRE_deg0,SRLGLE_deg0,SRHGLE_deg0,LRHGLE_deg0,LRE_deg45,GLN_deg45,LGLRE_deg45,LRHGLE_deg45,SRE_deg90,LRE_deg90,RLN_deg90,LGLRE_deg90,LRHGLE_deg90,LRE_deg135,RLN_deg135,LGLRE_deg135,LRHGLE_deg135,coarseness_tamura,contrast_tamura,directionality_tamura,label
8.62866810017708,8.062389324563622,7.854820931661306,44.78936792845141,42.69690642517492,41.45290114819765,242.16746322865092,47.34949551169096,0.7460857956641584,2283.298174620629,0.1656876749067164,0.2825364187845579,0.1785203335327225,15931.032922015833,23513.137233340665,1055.7183619338505,3521.486838403729,0.2869245778329666,20335.662058433467,0.7493940350274679,2323.490503789568,11713.52697280428,0.2793558968325295,23316.17445385644,1043.093435860467,12478.99142937242,0.2867934808539901,20372.3456686291,5.062940443063135,18.79088387536893,455.83154484713504,0
42.274951726901776,33.46326690469251,34.93999107403089,92.80904115262376,74.64513594883198,78.03390746684279,217.06262295977848,74.15921020069645,0.7813368273822858,191.75653712853037,0.4535330158390411,0.217313039643587,0.1379303414230866,17905.789410540987,38320.300995501806,107.87739198916783,5718.446564516352,0.2206099387598711,32807.07839507026,0.7782587472645899,268.2922892553208,37136.3001623155,0.2138580990545175,40318.62794860515,112.32528326854684,42063.60168720536,0.2178630785756068,31779.83118297356,8.501288800641213,55.899451050162114,450.7139883017746,1
40.68576277963098,31.703645051408596,32.4828958147958,90.14285379235976,71.98880475422914,73.79698697681876,210.65929215680893,78.90538072400048,0.8173012690521635,259.15333030970584,0.6565052177858439,0.2273343780705413,0.1497072869094811,16174.25400305515,25691.850470821995,103.33330246723048,8045.50661563471,0.2322213117829921,23480.553192583902,0.8096722367375553,173.3009893580728,55690.07671651975,0.226747741217393,27341.1825965422,116.11721976780026,61213.0114661461,0.2311048888965626,23066.35620055481,8.351385464480446,53.24916871601494,474.1661937576004,0
24.66583318762021,20.826709214897708,23.644806784402867,73.1966197523679,63.29361362218321,70.88114785320293,228.0133414932681,65.29775835200314,0.7949657939510852,651.9926475593982,0.4765689887873754,0.2234402001066981,0.1406455817376929,18882.491652811543,31137.99778065219,346.2898449049134,6800.456089799804,0.232351092387235,26557.04551376813,0.8013068687178614,722.8734240368927,44531.89704831381,0.225834854968701,30562.653591510363,405.7536295534112,47643.98224436274,0.231354980508067,26498.392543887167,7.091158127877834,39.15500715519459,613.6424661390723,0
31.216650392895332,26.901109716216425,28.701380170797105,81.45565379877895,71.57610977094205,76.1535892881504,223.3976844748221,69.68190520494188,0.8022661173195823,408.52715722926354,0.4262671019900497,0.2167842170804123,0.1374232088087526,20629.189915617342,32561.75743898362,235.9761640324648,5763.340452797949,0.2251100734078548,29276.44999288053,0.8051675427669108,687.1697208010081,39953.14334947697,0.2179692285712489,32650.75839191097,245.8336930591844,42271.35487901852,0.2248868928995702,28838.76219754629,7.386075851273229,47.222324838853936,593.3956673560024,1
78.62849852693603,62.45414036195286,61.237978745791246,115.98824567426314,93.22049891261308,91.3604765719745,211.81048505892252,76.47488289030213,0.795612222700754,341.6943054451356,0.4745871803977273,0.1175931473602208,0.0768440549204419,25454.34176668678,84542.85120578653,184.69645083176917,2559.0009743376654,0.118789962952321,63198.31365075726,0.7977697280348831,339.69072323418646,38556.41747751903,0.1169984337475386,78566.81740066098,260.9648298774201,43375.22001374728,0.1175486211180721,63110.93163592622,7.061542508417508,87.23200868362626,566.6146685925212,0
55.64645776295287,44.70783767519896,52.93563517967234,103.04239639326684,84.02572955274785,98.56284217877187,218.07288914394115,72.74022451309753,0.7894217693557832,346.95241735398645,0.5118972429701231,0.1635992364539685,0.1047278883620022,22489.427908155038,76292.96881915108,152.08659751188725,4038.7347715581714,0.1647358709757446,52543.34837226837,0.7930889455438113,299.9431120656511,44226.031539593525,0.1624241816309621,69890.8031393761,248.62764134080948,49357.041771748976,0.1646807433583085,53320.94099067114,8.296789131587023,70.06184463714936,586.1976177990861,1
42.92574690934066,37.27431318681319,41.00340831043956,94.3885416556897,82.6505938273503,90.51691560407872,233.1242902930403,58.41037128674403,0.7742355214350397,1512.634828540287,0.3733160556891026,0.1206350631265836,0.0784130639061038,28197.667610554265,213907.32070093064,617.5904881328278,2328.767914066867,0.1181216239213392,136737.1108458854,0.7793972832847943,1711.983231504848,34031.2965201222,0.1174959625977322,195485.1457696905,582.3282662842479,38727.39338818024,0.118651969720844,135215.48690467206,5.205872252747253,60.90154490975953,600.0856710511,0
86.870535295222,80.763130104196,78.98114380925561,119.93996037106947,111.99712263531906,109.5439928897426,217.96268656716416,71.44563265588319,0.7164144555594003,417.3830875206018,0.4360075176886792,0.0960204994908438,0.0607640621794585,31435.864938984883,186844.2780289904,153.70556226204846,2054.218608970192,0.0942102319826093,125118.48869904356,0.7147362945273714,441.43795435333897,22378.668131868133,0.0957689321058156,182915.8150887574,180.2686274509804,26952.76240573152,0.0947409009333166,130161.82628205128,7.751983009480897,103.90964055088332,488.4586832555729,0
40.63475695108811,32.974255042748815,33.66051197873133,90.60214808251726,75.0897943301609,76.63070579959712,223.3592008136877,69.34711561083218,0.8442988641620042,566.122851474257,0.3985079534068136,0.1545864201505734,0.1058557577464165,23681.698803044143,40539.13100359479,382.19880896114944,2572.7573683713017,0.1588176145975407,36676.05709424331,0.8441008106393869,772.7763315022689,33715.489809728526,0.152943920327585,40216.12773664517,340.8571320783189,35585.78496246275,0.1573476511374854,36192.347681744446,6.722485171347721,54.70759673446845,459.4076913665838,0
