mean_l,mean_b,std_l,std_b,skew_a,std_lbp,LGLRE_deg0,LRHGLE_deg0,SRE_deg45,LRE_deg45,LRE_deg90,RLN_deg90,HGL_deg135,coarseness_tamura,label
5.184683147700042,0.589009447000703,19.65967760700761,2.4831021362464947,4.295408648866953,70.07571296389821,0.2881774416911969,12029.454518262488,0.7622607688653037,251.37264325323477,580.3296541574688,15858.956719513011,9441.646249458909,6.616661224489796,0
15.361284217261906,-1.3633562527569072,33.90516357344666,3.415808882239113,2.665260021898228,78.1771755167182,0.2116315843253858,47336.99758320327,0.7863872721585269,107.92513987145698,164.638933624043,22779.974059116477,21890.488510127256,8.822138775510204,1
21.513042465681668,-0.5557763675856118,39.55181982988984,1.9109941646884332,2.567274069859495,74.38950932546133,0.1474816140418317,153682.6389342827,0.7978617890756475,207.70379362670712,418.23746167995097,18489.666400980997,34543.42967805736,7.341469387755102,1
9.62521908133819,0.1955727161881523,28.53129089124625,0.6772660820605582,5.262352974725903,70.77376342073354,0.2564258934232487,30848.630104351912,0.7645193431046334,170.64107799101674,300.65953254518274,16214.762331838563,20639.32261319208,8.103265306122449,0
13.419721906988348,1.7705932980332344,31.84396473895745,4.905408408491843,3.1751103271879844,68.52329400608963,0.1555751731584222,52983.46459688772,0.802011551070129,383.8580488847716,727.5083451424972,14599.880569988978,28997.80079085177,7.369787755102041,0
25.39399888153342,4.0001742073045214,36.14653953260465,6.196310305740978,0.8254500404254596,83.64493363075492,0.1174247342536547,46409.21331925154,0.8411579056026115,67.08779601971612,158.5037037037037,33276.81816764132,24140.589952010712,9.601632653061223,0
21.36296613541405,3.1753921752408654,36.97275770019626,5.883765554256331,1.5000999474373815,80.623842639016,0.1365863674265562,41506.90350581304,0.838392478737531,121.9425615720902,273.5375800628857,27262.36438802841,27381.168646949933,7.898367346938776,0
8.24543292388835,0.1430264933284522,26.07682680663133,0.7316051123050349,4.467758817693394,70.76694411822045,0.2713618271358329,22776.130573773196,0.7483566285578909,188.0719965745045,336.77274997502747,15634.134152432323,16851.198252154252,7.2728244897959184,0
7.197045631577504,0.1069106855052709,23.550015330780717,1.2508956420053228,3.47412668586596,64.8608378329988,0.2385675781906684,25893.944166361453,0.7633638643457479,388.59962840784135,853.0638171815489,12465.481760473976,16286.304176904176,6.506383673469387,1
13.575439962404408,-0.150206084403249,31.997373119274314,1.1535804761211683,3.2617357487528302,73.90046906283335,0.2117575392653514,44321.085109532265,0.7772851605935067,171.95162241887903,305.88074988568815,18471.413046791648,22705.335171516643,8.479787755102041,1
22.125851297213934,0.9279625904044262,37.086395468606575,2.678199047642732,1.2493519024131938,82.4998078863351,0.1455389490970183,41608.34629424894,0.8276009064336511,80.90744813647981,236.70884422534024,29735.653646820883,25681.152110066425,8.209526530612244,0
26.171924731354984,-0.3766445704855473,42.03445142355762,1.1340177925419603,1.5993353888721265,80.01492324116627,0.1420757793471879,76249.32177082855,0.8081207593983314,87.4063257182416,197.08386881812555,24344.0568803846,35398.82792397345,9.190391836734694,1
36.588861126951336,-0.6619794299721385,46.76670125799718,1.85433610645995,2.005215659063977,82.08480817070573,0.1020970774778157,221249.34270929507,0.8383203979069062,123.68851893208812,271.075197686899,29262.4776246906,42784.56059991071,8.541461224489796,1
17.75085180666578,0.5660677312306583,35.06772295650297,1.4411479638444686,1.9080906298844147,82.34788340354694,0.1914195145792751,32409.97342609732,0.8143526585763482,112.90865589326629,179.82171637090292,28004.03573057625,22515.54482172488,6.504538775510204,0
22.12037749377164,2.8403993229342785,36.42864140180231,4.848038076560095,1.2011327541645969,86.17999723347417,0.1713672898453475,38269.0161482924,0.8220829176805113,44.84613139688589,95.74206691504396,33500.97878393011,21415.96727404119,8.360514285714286,1
8.849712998741342,0.4281278280780899,27.31227184566675,1.5429086274949049,5.398299630297848,68.19515969202709,0.2571968606192364,31387.92692735825,0.7596867755547111,273.250625718731,562.1998742928976,14573.71904462602,19840.740499311178,7.1955183673469385,0
21.921127036172948,-0.1570019963222894,40.3824926764028,1.1694879770900422,3.1417689555847077,79.65843792552484,0.1922012583013889,236076.0168877873,0.803959292619751,135.86060689402274,220.5111345242086,25386.474450457357,28861.608085601518,7.434432653061225,0
11.35279173188849,-1.4476357354821152,25.91483409318796,3.505752036429121,2.0537588828171907,71.89071499995252,0.1758939822039324,27164.804396323507,0.8028165874780595,180.08112865078928,327.7416205662219,20137.66372807147,14859.745083558984,7.787012244897959,0
13.950329202396508,0.4787120563341607,33.049829490703814,1.3792075561886117,2.860087901087752,83.1464718621588,0.2304459229971349,29371.179849257373,0.815505018363326,100.70773917826769,164.4250479402235,28309.63611717252,20025.994049131725,6.912889795918368,0
24.090031883371324,-1.556421922861922,40.84624395375623,3.2006438563744646,1.9796428525249865,80.38835562879723,0.1756595114904422,113926.26765984423,0.7935270220150827,69.19665134602758,126.7247183565275,25909.016346366247,29608.372797061373,8.630751020408164,1
18.24858081993454,0.9169088180727706,37.25573256433805,2.5448911026769987,3.26775416171206,80.41611684852018,0.2104776438215059,47460.017275701895,0.7870273144539494,62.7704883045928,99.70812108039576,25807.394439539043,25488.91046464474,8.334995918367348,1
20.493928526787805,-0.1470120736681423,38.01628385523869,1.3139110675488208,2.019863176870321,87.8093394281635,0.2139275526184451,29893.685138011657,0.8138149010545603,27.84907470190352,46.550050306250334,34540.146947204914,22949.066212543094,8.211844897959184,1
17.353982093118184,-0.0069554304720885,34.9758221764976,1.910886007951448,2.027725863671731,73.95904442665227,0.1430067383135843,47541.33031545382,0.8260446728960102,207.78823026350955,378.3351060820368,22447.548684582744,28495.21228379244,7.470620408163265,1
22.5541376646168,-0.1881866275991552,38.002465421652495,1.658996052082795,1.396924303517663,90.56527816324498,0.1993168445860355,26867.915123133545,0.833055768132133,23.798676489669987,39.29121039455698,41119.73360876043,20821.65255289058,8.278448979591836,0
2.10571665559234,0.0198806410817455,13.819119911378635,0.3248986670897753,8.13545539084895,42.17661269278431,0.2778684814470756,18734.47423926178,0.7173039785899193,1645.2677053824364,2719.4763495313005,4864.981252020257,14883.740446500402,5.413077551020408,0
17.703520912758822,-1.4575515788321078,35.664574127349816,3.44786228363995,2.27989951344883,81.43963048750767,0.1974692919302,38442.01265992964,0.7996700106863186,74.90010027575833,148.98839771551917,26146.27427260872,23559.46728718974,9.333714285714288,1
27.477632410418277,1.125287111785544,42.38582969025273,2.4964254617406856,2.018095345177647,84.45876464904563,0.1428205222535751,47104.603024574666,0.8473400242430621,69.19080247483609,170.55994915691844,32913.86973446406,34030.59682516352,8.324620408163264,1
26.641283592264465,-0.5578578980192219,42.123447921184,1.5561777728815898,1.774470328770317,86.1752535111147,0.1386846598872633,45363.41537557128,0.8597712487037021,69.3212413465578,107.96739047619047,36204.19828571429,33214.87503854596,7.90505306122449,1
36.5521785664404,1.6433410831365045,46.40438059957099,2.2941518129142318,1.3417926419816393,75.0187901681415,0.1040160368600167,204002.70387178008,0.7363248832593632,72.9587997797761,242.95595072364796,17702.085393081346,43577.02450946,9.036032653061223,0
17.363877333776877,1.0044661982727972,34.73404141138548,2.1690559316948623,1.8793930767884348,80.30129573463509,0.1881168512578162,37042.37643110028,0.8134103265413891,103.30229743456742,177.02080185938408,26014.423497966294,23136.73900050171,6.729085714285715,1
24.22553290771339,-3.3634459396004703,38.12145530564387,5.512693205989967,1.1610802103878095,66.41795745234272,0.0620717756852763,292082.95518617023,0.7287840967273668,443.3804546451283,880.0231970000872,9715.022063312112,37047.16302408564,7.269240816326531,0
10.57621256724988,0.7897377807761596,27.457705775725888,2.2223339293271884,2.6331091200480894,70.99768344859187,0.1973150621682753,27003.83641744447,0.7989391222149699,238.40882893930103,497.08409240924095,17932.551287128714,18915.082926382616,7.107420408163265,1
22.88849768500513,-0.5050897320062144,40.52296542289543,1.4610394824406276,2.215294136121102,78.85561990601842,0.158562053907085,61838.7861130995,0.8078792624196345,121.8700045310376,220.15664397532623,24106.12737460372,33431.514922851675,7.317795918367347,1
11.701549431769246,2.173252485977522,28.784357632975286,5.607759808946946,2.4437966754244225,73.67444517347309,0.2051383483940599,27672.373197407123,0.8108360766404075,146.61842456608812,311.85284015102053,21344.89468305561,18129.854176181398,7.897722448979592,0
6.967769117061299,-0.0008277222307424,25.30051020415716,0.1278039807499949,14.148305368254263,44.748886830193975,0.2474491797986347,1247554.0108024692,0.6620658594535979,1297.4575557994876,2233.1196646341464,4869.629954268293,17959.068080157453,5.001828571428572,1
18.401712251614924,2.41110229627381,36.580367970824085,5.1787424783348985,2.5535236608403764,79.78159666335402,0.1882588667211158,39356.5109939053,0.8083943650033812,107.9909415439536,211.97353019743076,24343.4473153792,26451.742741827587,8.160669387755101,1
10.350626114180937,0.316211486557144,28.625637680012904,1.3020355041341083,3.269990060173982,66.17160405345594,0.2061947904726623,40477.72789063693,0.7771986027893218,410.6364350496322,599.7539530707063,14209.359192597509,22970.568971669163,6.843910204081633,1
14.563972718835672,1.7563284074810297,31.870253258400822,4.06057477912114,2.1186872819705465,74.13663076030002,0.1712168343192894,36559.95385153245,0.8217373437078153,249.45070692154127,468.5279680197525,20755.160783045765,23616.781932149337,7.202808163265306,0
2.763099790584572,-0.0018041605292407,15.39638255258899,0.3206186076930676,8.143521641867265,58.508301478501394,0.3210707320059791,11739.98837709858,0.6980134567398286,416.1505731494074,916.5712134251291,8786.069707401033,9009.172386933453,5.887371428571429,1
14.501423107288238,1.5996799521476444,30.820249680381394,3.714598908223614,2.0558215907208504,80.50801997584311,0.2028519294822587,24728.314576731555,0.8139898443354595,91.91416601093128,152.74025624944002,27375.00680942568,17606.101863406588,7.469918367346938,1
32.457277766322974,0.1648085017172673,43.78433117669056,1.8350974454987727,1.119289186369093,87.68151982325362,0.139182714794097,56095.61632032438,0.8312092411237699,31.290760211250547,63.27209355012983,35580.57330823792,33163.21149913861,9.353983673469388,1
11.311709286044849,1.002655253716487,28.22840507468241,2.667072937782229,2.478946492688453,65.9091923286831,0.1473243270100626,36601.87240940141,0.8249547164249275,482.2925776965265,791.6601774079598,15962.32145380328,23654.14553561639,6.560114285714286,0
12.06255611559238,0.7393091842579597,31.422141081287545,2.7769706743792786,4.245185530428173,72.10577096838855,0.2480177665155717,58150.30010073567,0.747544707008762,135.62832770366978,216.19988124628892,16589.248632769773,21411.163457994277,7.698522448979592,1
26.13441316026116,2.238692519186055,38.94773167215019,3.611269800433317,1.1164327161108485,89.60427668208617,0.1521547006030035,33702.73406910411,0.863189719849809,50.04261867014828,145.32725483765168,41659.66943260085,24810.88103135365,7.981534693877551,1
27.12597736773924,-1.8788639040661428,39.88826121315959,3.7143526965774174,2.079374178586618,82.83576254328409,0.1574997790058034,311137.552679109,0.8160107932273639,58.96295148039064,145.39445574226693,27844.07965321631,26047.93956373051,9.549657142857145,1
19.39063131904735,3.1948875394480574,34.76033995248924,5.858976024339138,1.448532257276431,82.25337662418323,0.1558626707351774,33989.8186171678,0.8349889934189562,100.22235634958956,246.25858705792552,30396.37554066661,22324.0349024018,8.035591836734694,0
33.56410419804365,3.413753475603743,42.0093230929456,4.491611977069732,0.7010625850237512,79.68100047023732,0.0864310843996135,101428.4608941586,0.8188485195072526,117.20301555265344,246.34855830569023,27768.47363272944,35229.829395909306,7.010383673469388,0
10.359946178144387,1.1166466715408678,28.695901494345232,3.87257504118698,3.73762153668311,73.41936714754848,0.2487757908184865,26728.970580439967,0.769516363418478,132.551247370003,233.76374116109096,18313.779487788936,18325.20747320229,8.176375510204082,0
33.610280044906325,1.820501181944666,42.72645042011183,2.685070562018404,0.8134704124692087,82.90470328462636,0.0859947005575207,70444.93326041524,0.8396529779337869,112.62774024024024,254.3237981067339,29235.617171675414,36430.54040658133,8.296489795918367,0
19.534635115009277,1.6045563868350496,37.88494657577513,3.900795968998666,2.6205708340273883,81.29467185723456,0.2175880310329998,109609.3418849875,0.7936427166592954,100.71740034950489,226.83667687245807,25197.11205045012,23728.168157647797,7.402391836734694,1
39.337101412816,-0.893254002067349,47.40749445085714,1.668298093825322,1.7299922158129093,85.48616734370013,0.1244205026170886,134966.10464136567,0.8211539760262551,71.280601983494,106.08664163601364,31034.95715565381,40745.04061673395,8.191461224489796,1
30.49950843338478,-1.168577061073513,42.875038605934826,2.5306495073903736,1.1821741925566294,91.5656434859623,0.1565872286600764,38408.975051264526,0.8598925750371297,29.505618300841665,43.76997902544305,44303.94373347114,29405.797913574734,7.5355020408163265,1
11.32186349592526,0.9575992944731568,27.387970434210825,2.588541697188858,2.2685589150913708,69.84597341197002,0.1772172725487857,33363.365188290176,0.8001532870217363,277.382262226978,558.9446173844627,17292.183320220298,18896.49588289113,7.015738775510204,0
0.9674768136521876,-0.0053931834961297,8.856137823461395,0.222008947454591,10.12233417401945,43.38832467019245,0.327342739534342,6548.097773279353,0.6709770638283197,1589.393240050881,2232.0790505883538,4478.267625465152,5527.265590608951,5.135412244897959,0
11.711494971338215,0.6563167465320665,28.67308912554149,1.993701049898736,2.4228208449873243,71.16058175850573,0.1838402652238422,32018.21130771446,0.8012972557289643,279.01314757855374,630.0771521120308,17785.187285279586,20143.37088833177,7.02865306122449,0
24.33437362196316,3.5777006597131877,36.13119141834297,5.5798690069777335,0.9405774572718304,82.41334912276199,0.1368174265788055,42854.945365085616,0.8150684747369262,75.59984380520278,115.07983995818005,29475.817540261774,23169.073597208197,8.73614693877551,0
14.710665763124869,2.8014294845131444,30.87195990293116,6.132269210154389,1.923662560991972,74.10369953852863,0.1584788521065902,32137.785506610348,0.8200430700173373,159.02582104688352,363.1942196860006,21293.6849501746,21146.67624231691,7.557681632653061,0
13.300004055850334,-1.476393255852945,30.382199249300676,4.258740893912364,2.408637056924308,75.51001570329463,0.1800080711707712,33134.30708507671,0.8190453803825221,160.67431216250964,288.4560929180346,22221.426021463845,20472.5601771064,8.288057142857143,0
26.01226703654195,-3.0607930298154664,38.80843658438455,5.171197174974239,1.1515969153941354,82.6951714509289,0.1503549119470802,71125.9427106828,0.7954990612766919,52.44921493501615,95.45521298174442,27964.675212981743,26292.83772157532,8.647191836734693,1
7.229042036260171,0.2185140501284836,24.780839000404374,1.4119424149294686,4.516650411888727,58.44552424982645,0.2237890458309236,36436.548354532606,0.7736241651059531,676.9377030654047,1251.5163612231354,11074.038644137016,22273.66203791469,4.7829632653061225,1
6.909589945883853,-0.3954404343493776,24.50945115298194,1.5706660284861786,5.154869658064999,59.6198943773336,0.2471575098656063,34910.16391452161,0.7230334337556633,281.1282504864674,563.7850276725895,10231.656374405282,20075.00512685684,7.726897959183673,1
35.89527554613578,-5.468916455101183,43.7773644964058,7.010222776481903,0.7989660548741748,85.8523217785804,0.13073284798298,105617.53484350684,0.8141686825193166,30.77595180266852,45.54702991343979,34503.66483002568,31790.998165022505,7.942375510204082,1
23.95293901410457,0.9295897428777242,40.65775380046654,2.289489547560392,2.203176441312785,78.90387153195078,0.1516304379461429,67216.08408818596,0.8127356505960879,119.59662109592088,215.55960399837,24914.62758587626,33559.72907292734,7.812767346938775,1
19.22448930955891,0.079569132603434,36.170766587805055,1.61081143244082,2.442936233207794,84.59697276417386,0.1926160414476752,30448.599041277223,0.8312242859746356,73.65764973522721,109.49675253302424,32473.34333220088,23652.619227612013,7.402155102040816,1
4.699834087385767,0.3941678975233604,20.04004469330147,1.9689028621066136,5.656711783871413,54.61020572215578,0.2606743118336861,25781.036104570427,0.7176805387192992,719.2327065144392,1239.7525930639515,7506.255615653834,16622.55338454687,6.968187755102041,0
11.12855278715736,0.4132598022704002,30.112018447361915,1.9462856153752857,3.658150728401644,68.16589707752091,0.2214209172500535,49165.1420040275,0.7816231419537173,255.37049117421336,479.84457993179706,16596.218283903414,23007.42148654284,7.199363265306123,1
13.83805946353136,-0.4340675017114697,32.74329549100382,1.5567834846901287,2.8110019997451854,59.29065295433031,0.1057711390410879,147920.73066405242,0.7948048579948679,701.8880876568646,1171.478032989055,11185.351163866191,36616.4212851972,6.562261224489796,0
20.34426390837973,-2.3951302397346974,37.16006856384837,5.08992002367654,1.8230324512592029,75.78869003205081,0.1581890414306457,68090.76775310974,0.7923541152225118,124.06724262059036,242.07478328373656,22299.44621555182,28472.993604177645,8.675012244897959,1
8.719603313622148,0.4289437191486182,26.845429821416893,1.489763376222275,3.880766558690482,56.578575784148775,0.1785080564950193,52859.69676587635,0.7825790863560376,747.9107791264654,1230.6142249929158,9940.456163219042,28048.08126842895,6.614008163265306,0
19.783506543312072,-2.556909362949338,34.83231669897925,4.6785230532406805,1.5531840843105376,78.26972942047126,0.1601619021384303,59678.91551035234,0.8022903970631681,111.07263578310808,307.45745830149406,21147.323364338223,22907.798538334253,8.544604081632652,1
29.05143422487585,1.1122314592880271,42.31982265641051,2.2855789278824816,1.3396948064629068,88.73362924255945,0.1596988292181177,45704.92977780739,0.8440479214410145,46.89763007699483,126.56422946379308,39056.41119229548,29790.8965446188,7.596832653061225,1
18.415451885147423,1.7251146628040874,34.256616803506255,3.4138966495265906,1.5391427273975973,76.60556604670127,0.157460419750655,42409.251916402405,0.8137308701159258,122.54922182194908,234.07858351777116,22016.544121859133,24111.980679641496,8.761208163265307,1
20.836183672434316,-1.447978114964064,38.43065755594944,2.8740348509339,1.883424140846746,75.92602671754179,0.1506608756393219,78442.75389282645,0.8045451650217638,130.76664832140892,285.99064141856394,21436.378447898423,31681.359214030857,7.77025306122449,1
30.387863290681818,1.799807903339442,43.27707773727284,2.851553842653068,1.4209426319398355,82.30550320666934,0.144361130486684,86499.33992378299,0.7955366125547944,55.22921923916137,133.59439888144578,26971.91383376114,33775.09267456536,8.753942857142857,1
12.987511811753215,1.9808791028251584,31.176775331576373,5.411732025825814,2.7478441236315323,77.28956377886904,0.2275631068531408,29705.52202762133,0.7725584753400069,94.7474095464583,197.44364056910788,19944.37328205266,19284.957659775577,8.50848163265306,1
22.18764002802972,-3.384664000305816,38.05591813412632,6.071238789088428,1.393430527094243,62.464421642625936,0.0793836374514448,197778.6118599508,0.7667819673416897,477.8910604670853,693.8700549557626,13208.161320497333,38672.01573420433,4.653804081632653,0
32.938968177698634,8.287876098172445,43.84024457204935,11.750846198530644,-0.7092739772830614,92.46430516602052,0.144167892927441,38067.53688438847,0.882272871803857,27.86122537639664,47.99850163971503,50661.10796675336,29614.09817211765,7.604922448979591,1
8.850898156370155,-0.4159603307162932,27.293766418922864,1.334926485777799,4.029562952481606,70.02562659937243,0.256891335139409,28690.40948320325,0.7606687153842927,191.115264,439.4710650991402,15211.756202842604,19105.708961192693,6.801836734693878,0
29.583129713620803,-0.3787151218280616,44.33080856269476,2.396029631296103,2.3782571605155534,80.09249817210618,0.1674906379176338,719660.996620612,0.7908709891911475,58.32657205101631,104.1149513511073,25992.762602433573,32316.072353227824,8.482351020408164,1
22.006245146709198,0.3384656735984113,36.66389310835727,1.5932441485322697,1.3430120530305285,83.94556066469677,0.1413238266814073,39170.94770996348,0.8582030625318968,108.92205599860294,218.9088284918586,33710.88075539203,25568.945385440016,7.9586938775510205,1
0.8678469625072666,0.0384746893821559,8.500242246705358,0.4254951908557954,10.5687167862801,32.46604465811689,0.2794491506253805,10731.8673632017,0.6966115254190931,3953.464591439689,6287.992277992278,2772.6377676377674,8759.228299828581,2.5812081632653063,0
6.551209940455518,0.2350206106963328,23.604957717521646,1.0242532176745838,5.291444356914721,71.41804924426197,0.301267201654567,17897.197674799412,0.7313155881470099,142.9536213274634,423.1568340425532,14820.393565957447,13764.88126779745,8.223869387755101,0
24.21951521353473,1.2053370633607132,40.46139525198775,2.400093283470447,1.863943558708436,78.81731041076006,0.1763527903966271,91137.89111504264,0.7709269025509766,74.60180898491083,176.6233371158164,21597.09758806345,29705.641239926663,8.885673469387756,1
19.83848461692027,-2.2116432867570595,36.34759111648661,4.30191981335882,1.582945683267814,74.29875296542227,0.1492991298506219,78748.98808645828,0.7874436204482614,196.4217415015452,364.6727209221097,18490.82419373617,27964.297911724065,7.023379591836735,0
8.208221593346327,0.3526910469567208,25.290519926924123,1.4294608475070063,3.529768185961517,68.6166401070846,0.2433585706079525,23549.287895083788,0.7732706177795347,271.75347007769074,582.7426058585716,15539.718206965032,16729.68132693375,6.888310204081633,0
26.651482918296,-0.8502029746726973,42.34502303739278,3.1355365896402603,2.30887163771172,86.1844978539089,0.1661839798746746,51971.15146964564,0.835886828244423,57.788561218532735,109.11910366255532,34038.09710950005,31294.245711074826,8.524285714285714,1
9.825789592712097,1.072538775632383,26.21324331397272,3.2351951283135927,2.487260432400977,64.99404419045875,0.1880163028378368,32948.832802731005,0.7861344584247906,308.92614480983286,647.1929782943897,14123.669829597122,19105.891692727997,6.419151020408163,0
16.63966482922221,0.9524491307954016,34.28112068653518,2.4822646811343745,2.107312341556688,75.98073751755564,0.1747038253987916,42311.42287510321,0.8011715643548919,121.53355274728035,236.8425494840589,21686.263415829453,25432.76418808777,8.633020408163265,0
30.040975613267715,4.033423572701359,43.651939857027,7.263434837036495,1.9742676657993063,78.72433254435592,0.1071298577044751,81329.10825900304,0.8336895833145482,126.6003035669112,262.5001952093333,26663.373607698137,39228.11847495011,7.239281632653062,1
39.41170003273679,4.777446968352152,41.86830113957845,5.367408347283533,0.3109713906086285,87.59753658365132,0.0832644770154797,66701.80472868979,0.8472340835126494,44.38576030042591,109.62606728212582,38337.26668428267,33714.722427368164,9.763934693877552,1
27.38170926060483,0.7356332508607801,42.00070239985663,1.8146150789601636,1.5961616893414534,85.18997236599026,0.1531526709215511,46556.52843658577,0.8391224883110271,70.39520766204404,166.00634205046896,33341.82752297083,31901.84986917474,8.287330612244897,1
15.513731593191237,1.0807650840629868,34.482755958517835,2.908618211149912,3.1411880290992937,83.59840560338759,0.2470909608450939,27968.59215024093,0.793061634315924,63.38073866837637,146.365258824267,27807.26164552465,20472.48773248912,6.592669387755102,1
14.046650179731438,-0.5893524793042861,33.32432558222717,2.680322790846181,3.8474888193479897,72.39558110767605,0.2038404989005212,67371.542629582,0.7875739927646466,210.2902515358757,367.8178265254664,18105.35684568835,25370.5365573674,7.117436734693878,1
16.92550029072807,0.2257553552598956,35.39532483838786,1.0385160315962303,2.5096252356207804,79.80839357524052,0.1913136726305712,35132.836006058715,0.8142925955449675,113.37683747767552,198.0933719290433,24411.69813701477,25793.567239682285,7.763591836734694,1
33.18381573930806,1.0544987167917348,45.81036803274757,3.111455479849424,2.010786703476564,80.67075479084855,0.1188284016119802,476437.675562134,0.844159732938442,154.23613886113887,205.04501394237155,29468.69481697871,40665.59547603251,7.554008163265306,1
6.894835274547116,0.4328484184611919,22.429586257244445,1.4416638776101578,3.5262899461078674,60.02335508219182,0.2156143463822573,27357.71289044069,0.7634633764638722,367.0851000042828,648.3869705018873,11910.939232955869,16516.46106452165,6.09534693877551,0
18.24945985205381,1.9476812942949164,31.87450083830637,3.534389993619131,1.3154716947734486,79.45709716442988,0.1132069285297767,29860.77554640931,0.8702107909801388,174.2375726859289,323.3411567877629,29007.15774378585,21598.389474162203,7.885665306122449,0
26.00616576751865,-0.0947696730115657,42.03695752906528,1.2236733718458963,1.8190077994456864,79.56873547533974,0.1205714344047263,91362.35610390248,0.8339779382624862,157.8131504036586,356.9900078419468,24715.452859780933,37918.36813960034,7.752342857142857,1
14.01252935243561,-0.4073885228678069,31.47547820616073,1.4315821152549024,2.395502075610751,81.21502903448446,0.2268971251816714,26311.99019782968,0.7863481736537012,59.18612593819662,115.3444900812724,26346.431136939613,17648.46700184691,8.155330612244898,1
3.683786204333925,0.4007120003416111,18.008883444581272,2.477784564488312,5.534533976232048,52.40465057202408,0.2914328299461225,24861.272544570504,0.7167091393321591,896.0947362188407,1497.855866747263,7052.280005373094,13860.862518089723,6.121281632653061,0
29.991932652951245,1.4745881392399007,41.024975626102346,3.1637674972432603,0.9389416767655788,88.61538498404094,0.1343717623571348,40371.54322466738,0.8642696607751158,39.321956012395134,146.92939394895416,43971.11171404234,28057.607684040024,8.538971428571429,0
3.481425539006494,0.1095042298267099,17.277887444149055,0.662498794142475,7.049886500384425,57.14332683657926,0.3060023423610712,15220.196877567789,0.7031653406402565,584.7426621845367,791.3783921590845,8177.794402583423,11618.446320868516,6.541485714285714,0
7.870507988191821,-0.5179549434402303,25.75979875243948,1.914788544431816,4.482003248982796,59.473268210550536,0.2136654932012985,58532.34417953716,0.7683939465788638,448.6954504094632,831.479292830631,11524.089470599729,22905.521129301404,7.119428571428571,0
18.516782024342685,-1.8241204839695884,31.940722081858706,3.739715110598897,1.3082026262798312,88.31363511291529,0.1788039377118237,21769.10557552453,0.8391858419900252,35.46122969098439,113.50747273461694,38830.36087922445,15587.388925185243,8.398636734693877,1
17.80021527109905,-0.2663370974736493,36.58639657835251,0.9270380440791026,2.129129029396158,70.87074974987956,0.1591109953334421,80095.18870244022,0.7954927564940166,203.29966409334668,435.8093289157409,17950.63749756383,32171.725423139345,8.656914285714286,0
27.775618130310693,-4.922236776516945,38.85632506571719,7.1073319177051015,0.8106259318545781,83.5281395219535,0.1428155792098831,75787.253203125,0.800018710664204,50.19322309568989,115.49771192420118,27517.94256627356,25837.80259899872,8.914881632653062,0
31.181998402096006,-3.439808755944654,41.6332459313192,4.855364799836585,0.932586924900752,89.20507416674538,0.1463739233306789,52056.630449763405,0.8447643835340669,27.89113670360312,50.97288498209386,41844.36923864007,27417.26828271625,8.582122448979591,0
