Feature,Importance
directionality_tamura,0.1984821778748917
coarseness_tamura,0.0798287404755782
LRE_deg135,0.07025075087943673
SRLGLE_deg0,0.05827517818533123
SRE_deg135,0.04514187943557346
LRE_deg0,0.03448042281506021
SRE_deg0,0.03374085154457905
SRE_deg45,0.03335236979016239
LRE_deg90,0.03186234553602567
std_lbp,0.029881010665002313
SRLGLE_deg90,0.029214955633956485
LRHGLE_deg135,0.02764386446572519
LGLRE_deg135,0.026267141230544012
std_b,0.024379208516730873
std_g,0.02196970431456644
LRHGLE_deg45,0.02036851029992538
GLN_deg135,0.01960830677868108
HGL_deg45,0.018921644778366428
GLN_deg0,0.017952892122082436
GLN_deg90,0.017506710637148027
SRLGLE_deg45,0.015009058981648
RP_deg0,0.01457237104799373
HGL_deg0,0.012290162785046304
LGLRE_deg90,0.011669146527261838
SRE_deg90,0.010645569820029793
skew_g,0.009844729520811162
HGL_deg90,0.008272661644338177
RLN_deg135,0.007899229335092808
skewness_lbp,0.007402384845281082
LRHGLE_deg90,0.006931292886361514
SRHGLE_deg45,0.006399460323399002
contrast_tamura,0.005682183710249139
RLN_deg90,0.005270261363874616
LRE_deg45,0.004605693777635841
kurtosis_lbp,0.004451947841039243
mean_b,0.004340603422132119
GLN_deg45,0.004267958729452337
SRHGLE_deg0,0.00426224936965586
SRHGLE_deg90,0.0041972786957129304
mean_g,0.002368830045422377
RLN_deg45,0.0023061613787104546
SRLGLE_deg135,0.002163991757483525
LGLRE_deg45,0.0017280758484691954
roughness_tamura,0.0011529700389693203
skew_b,0.0009592623809173167
LRHGLE_deg0,0.0008031098663662253
std_r,0.00042195077725333855
LGLRE_deg0,0.00039931293758530706
SRHGLE_deg135,0.00016124968447539512
RP_deg45,0.00015560218451635087
mean_r,0.0001138376551722796
skew_r,6.90384587938716e-05
RLN_deg0,5.3094414187539894e-05
median_lbp,3.0595967920311635e-07
mean_lbp,2.959981209472005e-07
RP_deg135,3.204094621355737e-12
RP_deg90,2.2679652569046658e-12
HGL_deg135,2.0225687702251783e-12
LRLGLE_deg135,0.0
LRLGLE_deg90,0.0
LRLGLE_deg0,0.0
LRLGLE_deg45,0.0
