Feature,Importance
directionality_tamura,0.08062532751360409
std_u,0.06418540840276878
mean_u,0.06371857772779571
LRHGLE_deg90,0.056051268168708715
LRE_deg90,0.053550647144532754
std_v,0.04446795684802991
mean_v,0.04437395895448422
coarseness_tamura,0.042935620653089195
skew_u,0.04126916122389828
std_y,0.039776508277698554
LRE_deg45,0.03129606508735093
LRHGLE_deg0,0.029783396365104717
SRE_deg135,0.029675485906466636
SRHGLE_deg0,0.027671788862532166
LRE_deg0,0.027571968314758683
GLN_deg45,0.026701764064352613
SRLGLE_deg90,0.021658495167976462
GLN_deg135,0.021543455068331708
RLN_deg90,0.021109075434269167
std_lbp,0.02100494536337735
HGL_deg135,0.020654193409507686
SRE_deg90,0.019683818130150136
SRE_deg45,0.016370766115572238
GLN_deg0,0.015238648866916796
HGL_deg90,0.011235577910384707
SRHGLE_deg135,0.011057738489092582
RLN_deg135,0.011044237365030515
LGLRE_deg135,0.010911257787571089
SRHGLE_deg90,0.009823867359829304
GLN_deg90,0.009767589216066916
LRHGLE_deg135,0.009082273748319396
RLN_deg0,0.008242269837081515
LRE_deg135,0.007753200163590318
RP_deg45,0.007574758804068902
kurtosis_lbp,0.0069130146146490126
SRLGLE_deg45,0.00632195718256
SRE_deg0,0.005615827744685267
roughness_tamura,0.00504751060059524
skewness_lbp,0.005025012207266417
LRHGLE_deg45,0.00384752840100549
LGLRE_deg45,0.0022843120566407634
SRLGLE_deg135,0.0021067571699094766
LGLRE_deg0,0.001401787607408035
mean_y,0.0013345817018088598
HGL_deg45,0.0011354001874878258
skew_v,0.0004336473287033317
skew_y,0.0003293269085025941
SRLGLE_deg0,0.00022317938200803005
LGLRE_deg90,0.0001316929858943714
contrast_tamura,0.00010353757542297471
HGL_deg0,0.00010156709757136325
SRHGLE_deg45,0.00010148333939593142
mean_lbp,6.159335882779553e-05
RLN_deg45,3.614530895572804e-05
RP_deg0,2.2390909111293276e-05
median_lbp,9.551895063930515e-06
RP_deg135,1.122683157326926e-06
RP_deg90,1.0561036168389516e-12
LRLGLE_deg0,0.0
LRLGLE_deg90,0.0
LRLGLE_deg135,0.0
LRLGLE_deg45,0.0
