mean_y,mean_u,mean_v,std_y,std_u,std_v,skew_y,skew_u,skew_v,mean_lbp,median_lbp,std_lbp,kurtosis_lbp,skewness_lbp,SRE_deg0,LRE_deg0,GLN_deg0,RLN_deg0,RP_deg0,LGLRE_deg0,HGL_deg0,SRLGLE_deg0,SRHGLE_deg0,LRLGLE_deg0,LRHGLE_deg0,SRE_deg45,LRE_deg45,GLN_deg45,RLN_deg45,RP_deg45,LGLRE_deg45,HGL_deg45,SRLGLE_deg45,SRHGLE_deg45,LRLGLE_deg45,LRHGLE_deg45,SRE_deg90,LRE_deg90,GLN_deg90,RLN_deg90,RP_deg90,LGLRE_deg90,HGL_deg90,SRLGLE_deg90,SRHGLE_deg90,LRLGLE_deg90,LRHGLE_deg90,SRE_deg135,LRE_deg135,GLN_deg135,RLN_deg135,RP_deg135,LGLRE_deg135,HGL_deg135,SRLGLE_deg135,SRHGLE_deg135,LRLGLE_deg135,LRHGLE_deg135,coarseness_tamura,contrast_tamura,directionality_tamura,roughness_tamura,label
58.31903413877552,2.106215510204084,17.331453387755108,99.38768232912916,4.267458997678789,28.759212238883272,1.1544328057588735,2.0030089425809314,1.2109919533497806,193.606693877551,254.0,86.74062883035769,7.745559290109345,-2.088754956131205,0.7899142407260199,42.00660506622633,3936.2712293152513,33119.43958823736,0.6353348214285715,0.2061095719919199,23946.567508695494,0.1253526271271706,21580.71049356468,1.0,46853.41365983909,0.7939607130789493,25.112328857293317,4581.379772248552,35739.724723538704,0.6782142857142858,0.2145819274139754,23246.31865455503,0.1384120207422186,21277.2191397634,1.0,38115.1134478673,0.7897312830316247,46.74165480145547,3952.1278454534263,33074.23074759619,0.634921875,0.2064230875118935,23854.808996466803,0.1241673926772944,21555.73688774146,1.0,50330.03582414878,0.7997761302458976,23.577339772875604,4639.232117217073,36622.5432058478,0.6840178571428571,0.2157825242829036,23250.18693708393,0.1419251012606422,21372.800244570022,1.0,36770.5217987208,7.933485714285714,80.26554251904635,500.70621782178216,88.19902823333206,1
32.77690544489796,0.8417238448979603,10.25119008163265,77.56006251873914,2.1919868949536565,23.7235812575484,1.9929546811744807,2.612938836254143,2.054368271139493,219.94073469387757,255.0,72.87224279007847,18.741225779827744,-1.4433176733883546,0.8054600765420156,329.1439750565507,1899.850644983799,19895.995842758453,0.3651116071428571,0.1820315503125765,23579.66225469218,0.1099877306819529,21856.08119495405,1.0,35893.246133154,0.8065280752027936,190.02521729185727,2301.669201738335,21379.24902790485,0.3903571428571428,0.191957166946176,22591.981244281797,0.1268459274157169,21236.981942858907,1.0,31227.230958371456,0.7974226893555139,501.2342207224097,1855.1101112360957,19040.195725534308,0.3571875,0.1803248987316484,23416.01018622672,0.1059677766453142,21522.083829582225,1.0,44553.573740782405,0.8023901910206316,220.05429369260443,2263.332843941618,20986.70411952673,0.3876897321428571,0.1904042524013885,22732.951838097702,0.1234363665068673,21363.738457330765,1.0,31544.3010622679,7.450881632653061,51.79386238254157,554.5706836248013,59.24474401519463,1
76.98884789387758,0.9840936734693904,18.467109102040816,112.7124538775333,2.9708023331026494,26.885586491013544,0.7965863556481793,2.4207363894022342,0.8681319802270726,209.32497959183672,255.0,79.28650885380232,12.796687361855934,-1.7282266958828087,0.7922972637747752,225.6955222508275,2068.512688488415,25460.64573372564,0.4855357142857143,0.1498488119501439,35756.293697131296,0.0958563486809719,30608.94432019625,1.0,331149.16727197496,0.8027572124752055,114.13105940040433,2348.977977547421,28010.27364617833,0.5189508928571429,0.1562266355135009,35238.84924082756,0.1061904134262828,30778.56254502465,1.0,297269.9976988258,0.7845572064229862,163.7089175011922,1996.5912732474965,24044.05903671912,0.4680803571428571,0.150044783033358,35441.36564139246,0.0949043450576218,29835.77711406509,1.0,450957.4265379113,0.7978572327383228,102.79895437262356,2326.662806774974,27509.304787417903,0.5166071428571428,0.154903059964355,35341.56321292776,0.104252639324518,30717.554140317927,1.0,242414.13223729693,8.059689795918368,99.52318472779685,521.2376638855782,107.58287452371522,1
109.55161097142856,2.91686951836735,39.39762204081632,107.58949497839208,3.32429634537484,38.55520616146495,-0.0196418772934962,0.5457057800726846,0.0092097722031934,204.6926775510204,255.0,79.1229335020737,10.456811808359088,-1.9074364494206133,0.6978806070907576,61.63310628791695,1385.7610766771063,20560.562627302395,0.5095870535714285,0.0917832915206689,34470.26516130445,0.0540431279339964,24362.782235311188,1.0,230655.4900238726,0.7329811311139239,38.597605910765765,1626.0667633975447,26044.43950819985,0.5845870535714286,0.0905330922637735,34998.16831172798,0.0589859069773492,26374.64733357836,1.0,140140.46066171557,0.6743168390692993,191.99971559263383,1291.985234517574,17752.77612400161,0.4709040178571428,0.0968332467079622,34109.799516507475,0.057090245339785,22941.35658597642,1.0,287176.64112530515,0.7298350815838239,44.28383680253571,1601.7693705185443,25501.626311822347,0.5774665178571429,0.0909132953798976,34896.4101003073,0.0586859922882277,26101.74857532776,1.0,146142.5952146267,10.832930612244898,107.10669810302096,474.67412828239344,117.93962871526584,0
58.76868503673469,2.3961443673469405,19.324987877551017,98.1416034366402,4.381819516645574,32.20761226674456,1.0930379847171554,1.5037767969987106,1.1557811375327864,222.77177142857144,255.0,68.178766889526,21.373281784016125,-1.418105520608043,0.7813331170620902,361.0406191950464,896.7108359133127,18357.394613003096,0.3604910714285714,0.1006973515289092,35098.90631578947,0.0612933183587892,28806.410211243987,1.0,112168.20365325078,0.8081598296062745,200.01489550911515,1055.5259004001778,21991.15551356158,0.4016071428571429,0.1023740134551916,34987.455924855494,0.0678052161655206,30034.6756280926,1.0,76412.6912516674,0.7736222509443881,512.8305041480536,856.3495851946394,17430.87389917039,0.3497767857142857,0.1007778535823344,35178.685386088066,0.0595496016751417,28521.614973414955,1.0,128582.89132099554,0.8006510432514328,259.23472595949585,1045.9705140914884,21149.884520606145,0.3940290178571428,0.1042930181557268,34783.619175754146,0.0685750673772749,29546.440430688224,1.0,82839.86256904122,8.479069387755102,80.38835217646387,583.3498085624783,88.86742156421897,1
56.140167322448974,0.8122998122448998,17.868274326530614,95.64810975158838,1.9695447171733065,29.006388983312533,1.1603996707527418,2.0137324024812826,1.194035528348344,196.6805632653061,255.0,87.23376350282271,8.52371697018279,-2.005626069296212,0.8579123495903003,138.97319199739516,2569.1372960457293,38473.1654788177,0.6169866071428571,0.1525566447093082,25196.850747078613,0.1027980607718549,23772.76788144397,1.0,31824.24555913317,0.8619333475716615,56.56260619300253,2877.248829709768,40632.404244252575,0.6437276785714285,0.161336051109821,24379.207375429105,0.1145977349136384,23163.648727829805,1.0,29950.39517667048,0.8543566922360983,110.47304076938404,2618.2362668212195,38052.141144295725,0.6162165178571428,0.1551309569375263,24958.741564486623,0.1044045715477527,23420.83450173472,1.0,32836.52065636716,0.858775453590718,74.25475490281379,2871.1408808533592,40129.2113908852,0.6413727678571428,0.1616343241425702,24386.54365113892,0.1138626362874137,23122.60410202696,1.0,30314.379609167,7.147763265306122,77.08957120364435,599.2800259747926,84.23733446895048,1
56.65852681632653,-0.3036903265306105,14.446149591836733,100.45733384433042,1.0406603739170222,24.79844393979948,1.2382375046741996,-1.726168352481562,1.264695454707034,200.7461142857143,255.0,84.83890043935251,9.628064490308413,-1.9184790974419572,0.8264788474320771,142.42469154962365,3168.750756576395,33039.32641421587,0.5753125,0.1855497837288,28368.823349111502,0.1223566087673776,26267.27458456833,1.0,39526.16146116241,0.8255575698937442,54.64781557910392,3569.952816508645,34450.18501580219,0.6003348214285714,0.1948617337721453,27570.414184792717,0.134748096518455,25740.32476544807,1.0,36572.1234987916,0.8206694462088502,94.54121239405742,3149.711229423164,32263.715966254967,0.5701897321428572,0.1845780837780001,28436.67803245317,0.1202226424133549,26236.435803430013,1.0,40837.27724167629,0.8259904090666745,53.78570503450701,3624.239661775862,34647.55396229208,0.603203125,0.1965594377206966,27434.080429996116,0.1364980409268739,25602.78726218516,1.0,36443.65505948526,7.128889795918368,79.50974718837855,454.8187539777951,86.63863698429692,0
66.93364145306121,-2.1396061714285697,24.579953795918364,96.40832771688942,3.4476193409414755,34.49653023874963,0.7696451626550301,-1.3840814926872549,0.7752024265275328,200.54595918367343,255.0,84.27763361989801,9.385829376201595,-1.9383805101334703,0.8559314371522253,125.86750874997556,1767.6902997477662,35360.960463797586,0.5707924107142858,0.1030342940558459,28636.38552685607,0.0673216802463348,25875.91872399372,1.0,43909.1722034296,0.8621624265591445,104.78356690777576,1912.3603827606992,37355.13016124171,0.5925,0.1083853698939224,28243.824668474987,0.0747319460261206,25917.062359764757,1.0,40174.10665310428,0.8481626216339904,230.94282619162252,1711.823423206548,33763.36707591077,0.5563392857142857,0.1017321545413644,28797.69830284064,0.0653963121281049,25737.712553956528,1.0,47261.755536831966,0.8630043595075051,78.22744743386842,1905.1090511719044,37447.78231215615,0.5923660714285715,0.1076854075341973,28274.11215992162,0.07477316199921,25936.582415267883,1.0,40039.07886803828,8.015379591836735,85.68977829841965,544.3712280701754,93.7051578902564,0
77.59084458775509,-1.8681586612244876,23.12667118367347,105.58875748283482,2.5294541028455355,30.356414748313654,0.6555505911056366,-1.0620644804943973,0.6737548715980775,187.82004897959183,248.0,89.46779081401563,6.471194461959698,-2.017931273574511,0.8644225955918162,60.46115572350811,2427.970776255708,44893.53081404503,0.7088169642857143,0.1331587688586877,30003.018186112426,0.0883542789154294,27901.79039219231,1.0,40289.75539285152,0.8698244015425607,38.02205411341244,2629.1696306012263,47063.523930085714,0.7317633928571429,0.1399657449369646,29511.844111277187,0.0978711621370643,27744.53697555096,1.0,37807.13642741665,0.8603113127006177,104.18166672006664,2338.8150331613856,43650.315433661206,0.6966741071428572,0.1312132279459959,30283.16234660857,0.085364710894917,28032.16816616492,1.0,41765.4359200282,0.8711671564322452,43.25964981789921,2618.9050942504914,47270.00726879296,0.7323995535714286,0.1387894796537917,29553.674778659923,0.0963334720279302,27834.665285862004,1.0,37630.35135546988,8.562375510204081,96.28565627619436,467.871794169974,104.84803178639844,1
16.265134873469385,-0.2219320163265301,4.158404897959183,59.24947486698276,0.8735633959487332,14.533976371337207,3.437951767873233,-5.046421185912557,3.4660953098010063,231.13417959183676,255.0,62.13374787028835,32.203287920471915,-1.152311966983838,0.7415803527732573,685.6678556915158,2505.160834424527,11303.343342213391,0.2471763392857142,0.2638927664728414,18876.3773423037,0.1541604502396595,17652.527319219305,1.0,26325.029981487336,0.7395583438247962,290.77683778234086,3137.1978644763863,12383.815605749489,0.2717633928571428,0.2771379839102908,17502.385790554414,0.1800549459056721,16525.15436443171,1.0,22664.264353182756,0.7428352798237294,581.6176616803001,2483.8553351109504,11341.79604103584,0.246953125,0.2632503563238765,18974.323767343067,0.1523207762294021,17818.057099126123,1.0,26227.29565688977,0.7362943655108889,340.44277766330106,3122.867463424686,12223.869482794147,0.2708147321428571,0.2783283000997376,17500.182649907274,0.1805396857170116,16462.294391476047,1.0,22833.89338553472,7.016489795918368,31.28199791948741,580.0701890450799,38.29848771540578,0
