Feature,Importance
directionality_tamura,0.05898228479201709
SRLGLE_deg0,0.05154789681542787
skew_b,0.04353009663234951
LRE_deg90,0.04286899108210583
std_l,0.03902272571839564
mean_b,0.038048276097341
LRE_deg0,0.037270151201507846
coarseness_tamura,0.03559868735963669
SRLGLE_deg45,0.035435319654564
SRE_deg45,0.035334084340489895
SRE_deg90,0.032487155669073856
LRHGLE_deg90,0.030818377102365152
std_b,0.028647059322441177
std_a,0.027699520640101408
skew_a,0.024494027616378006
SRHGLE_deg90,0.023998468564668047
LRHGLE_deg0,0.023492776786743046
LRE_deg135,0.02237632455317958
SRLGLE_deg90,0.02196099175606124
mean_a,0.020538387532603446
LRHGLE_deg135,0.019989041576191094
SRE_deg135,0.019342863834396564
skew_l,0.019082429715087793
GLN_deg90,0.016835452732956203
skewness_lbp,0.01675287897089713
mean_l,0.015824209729970465
LRHGLE_deg45,0.013918888587832568
SRLGLE_deg135,0.012130709089541742
LGLRE_deg0,0.011738617490933545
HGL_deg90,0.011523164384749878
SRE_deg0,0.011322291812905068
RLN_deg45,0.010958117381181689
HGL_deg45,0.00937400401191505
LRE_deg45,0.00913746621152923
GLN_deg0,0.009116063353815106
RLN_deg90,0.00896871934335365
LGLRE_deg90,0.008439260713617261
GLN_deg135,0.007973464577147302
GLN_deg45,0.007939419154828424
HGL_deg135,0.007556135659939907
roughness_tamura,0.006964142910890077
SRHGLE_deg0,0.0067478971799603835
SRHGLE_deg135,0.0062227294135885096
std_lbp,0.005759178986623452
LGLRE_deg45,0.005635721948170142
HGL_deg0,0.005349316807530306
RLN_deg0,0.005078047966411485
LGLRE_deg135,0.005036438127473329
median_lbp,0.004528127537196821
SRHGLE_deg45,0.004466727629082698
mean_lbp,0.004455622303221216
RP_deg45,0.0037468366021434696
RP_deg90,0.0035082707972418823
RLN_deg135,0.002762684189491673
kurtosis_lbp,0.002538265789532914
contrast_tamura,0.0024418840067044604
RP_deg0,0.0022432353956676363
RP_deg135,0.0004400708388294126
LRLGLE_deg45,0.0
LRLGLE_deg90,0.0
LRLGLE_deg0,0.0
LRLGLE_deg135,0.0
