image_id,mean_y,mean_u,mean_v,std_y,std_u,std_v,skew_y,skew_u,skew_v,label,mean_lbp,median_lbp,std_lbp,kurtosis_lbp,skewness_lbp,SRE_deg0,LRE_deg0,GLN_deg0,RLN_deg0,RP_deg0,LGLRE_deg0,HGL_deg0,SRLGLE_deg0,SRHGLE_deg0,LRLGLE_deg0,LRHGLE_deg0,SRE_deg45,LRE_deg45,GLN_deg45,RLN_deg45,RP_deg45,LGLRE_deg45,HGL_deg45,SRLGLE_deg45,SRHGLE_deg45,LRLGLE_deg45,LRHGLE_deg45,SRE_deg90,LRE_deg90,GLN_deg90,RLN_deg90,RP_deg90,LGLRE_deg90,HGL_deg90,SRLGLE_deg90,SRHGLE_deg90,LRLGLE_deg90,LRHGLE_deg90,SRE_deg135,LRE_deg135,GLN_deg135,RLN_deg135,RP_deg135,LGLRE_deg135,HGL_deg135,SRLGLE_deg135,SRHGLE_deg135,LRLGLE_deg135,LRHGLE_deg135,coarseness_tamura,contrast_tamura,directionality_tamura,roughness_tamura
21B,40.75453222126225,-0.01108301396365352,10.914753038363395,88.9009159675132,0.7611598000081334,23.761337372237218,1.7365048692125125,-0.7537156552941059,1.7742264242260255,abnormal,238.08056555069248,255.0,52.212137051002394,48.07522227491386,-0.9721552538318878,0.7106448295451272,2916.418611675769,4940.065742532226,57239.89108765399,0.43459426089918257,0.13484482534622402,36144.10908378438,0.08143254511296079,26804.137847856568,1.0,518267.1751038835,0.713935469368433,2041.848162767279,5677.558850985321,64171.50157666101,0.48268264645776565,0.13534184300177687,36239.20558336457,0.08745518022996143,27186.349437460733,1.0,306944.1292494506,0.6773356300184408,3147.912718538493,4401.675375466543,47479.59549618729,0.3973447434150772,0.13280402143819295,36179.90479847135,0.07600758949950175,25309.26823786202,1.0,580816.8802078683,0.712307434779018,1393.594028733143,5642.303518598727,63953.02453402242,0.48329288714804725,0.13435588470121537,36317.903177970766,0.0863420835468109,27209.46578215128,1.0,301773.02288227045,5.149894352193814,62.73476279953752,213.72263372376145,67.88465715173133
22B,7.262923482949041,-0.01704425591507032,1.7765944275618752,41.148543535350015,0.3583291702256976,9.967752838557024,5.530515469832441,-7.331622175931069,5.612249528954792,abnormal,250.0331656537125,255.0,29.604758373941145,186.3765347954426,-0.5033144621770768,0.7274698529671302,18086.751085697742,4068.328821656051,27157.249095251882,0.1697130503144654,0.19543313041189403,28096.458996815287,0.11511245617019347,23688.691115294892,1.0,589363.8084829183,0.7165655973702432,11933.57235152685,5172.562537823648,29174.545200281325,0.1877548889544025,0.20099707922032325,26935.301738661085,0.12818298808681042,22978.500653413008,1.0,379827.73306727293,0.7077786253187605,25195.08162270698,3657.260989921438,23819.284500068232,0.1575305866745283,0.1903358760311135,28431.537711757024,0.1057079851961766,23396.12953233592,1.0,700596.4101604383,0.7150953308282652,10460.916747037189,5180.9688434818145,29062.979337964854,0.18786544319968554,0.2019998891723265,26850.262541888027,0.12870189989854824,22841.572497092227,1.0,397557.48246832856,2.8516246938656766,17.34764303958785,233.52160422359097,20.199267733453528
23B,6.350001842168819,-0.020979251263214652,1.4585606183995965,36.75745820355209,0.32669773368313815,8.137481200089704,5.763969687962621,-3.5238931949557246,5.723744660086303,abnormal,244.68192446733426,255.0,43.12464879394273,86.47176762127134,-0.7177850130653134,0.7415373964027542,3937.5026060202513,5657.759901728928,22292.05039836521,0.2156259901774398,0.26725391940217624,16077.712603035383,0.1718967982939003,15469.42482284919,1.0,19837.53346497371,0.7172871536519306,1992.3244762279667,6463.045881992739,21884.54830949569,0.2263842680608365,0.277844770993527,15386.429055679482,0.1863583084346787,14835.844540696906,1.0,18574.18341862398,0.7403110217157863,4001.808615339862,5003.723019489964,21046.081402113836,0.20423399873257286,0.25783983819565653,16774.003005914863,0.15878771961790938,15978.639973823821,1.0,21361.155459129255,0.723101050592457,2211.7127339212734,6663.173886857388,22623.510088191008,0.23016674588086186,0.28088653578667566,15200.264486986449,0.19152174619540924,14690.740329447195,1.0,17957.887050978705,5.417180096339439,15.15101278907686,373.01295728217576,20.5681928854163
24B,19.55198180450659,0.21948780101506737,5.11520697293865,63.53736634825565,0.983042462199382,16.567808657911076,2.9732735046501233,4.10884145255413,3.033651357632587,abnormal,245.14327557234233,255.0,40.37770697061012,90.00350266947785,-0.7323390925714618,0.7289708173259858,9399.740495704553,13850.593440722183,154569.0975163807,0.5870351394207755,0.14283265843322365,31163.75459725996,0.08408239517892238,24350.61845942464,1.0,320489.95553247945,0.7363037264540093,5693.5570700800545,16580.94517459366,176160.8383321204,0.6551897588559119,0.14805366184490226,30866.214478359518,0.0950825852358985,24681.368308086752,1.0,754695.8663983904,0.7304453031405063,13947.913098236775,14028.441989161132,155472.4073862046,0.5879457874581139,0.1441684184822628,30987.17781721497,0.08516605773548408,24166.02194325053,1.0,674956.0029196244,0.7495679381889389,5841.127828640525,16878.0740670571,187404.8629603419,0.6711457336045955,0.14796883161120714,30961.605090856407,0.09693844247608593,25234.6806930603,1.0,742655.0633515177,3.9387032257423016,35.80615541050925,410.6779853715845,39.74485863625155
25B,15.00423740631152,-0.17254966351639744,4.6779830681845365,54.42967588530532,0.9097852456383295,16.69551070918009,3.401974742254281,-5.890925546650015,3.408861659069101,abnormal,242.41161272939345,255.0,46.24336817459875,69.37774726038981,-0.8166611408847129,0.7596906687256483,5458.571969656288,16834.391736744317,149885.95344982512,0.5396362666913946,0.18104562080023764,24074.229231777128,0.10614287873490014,20623.385737483433,1.0,73876.75684577189,0.765263506900166,2763.595277792365,20387.217678412017,166165.27746416006,0.5886189416419386,0.19001613522228164,23380.579251562252,0.1213189147004497,20405.94927159074,1.0,55075.85534054508,0.7543985272836747,5827.318351949653,16431.87797140386,143659.15533187348,0.5249192476508407,0.18114202353482822,23960.18951474891,0.10345537525660965,20329.893901269268,1.0,85190.67408129842,0.7609094703398376,3185.1136362882107,20167.31384470382,162316.63182785135,0.5821143205984174,0.19012599743241718,23381.392674257684,0.12081903864814761,20293.93701251258,1.0,57809.790369738585,4.943568119110833,28.84906139508564,547.8195599926049,33.79262951419648
26B,19.64302523301918,-0.007587638292070378,5.116626840657373,65.00361273228073,0.40596693791877014,16.923990632637,3.0325061917527822,0.4326346024920746,3.092315821704199,abnormal,246.16007645192394,255.0,38.725967794245136,99.58559806750299,-0.6848058849072621,0.7556245340862264,15974.667351820885,5824.04407051282,91442.7899015236,0.41323710073710074,0.11524863786588203,36929.96026105537,0.06888494355331082,29651.0918729733,1.0,1123078.730653103,0.7566717838470071,9022.136883505325,6880.205841498268,100055.22844430726,0.45084315494471744,0.11882833716707335,36586.49436659447,0.075885441149699,29825.243401066775,1.0,747525.5849215261,0.720395088281853,17334.96138855754,5273.2203780132295,75326.21741182775,0.376149320485258,0.1143657416294026,36783.32360126812,0.0639451198149763,28016.760972351654,1.0,1304147.8548801725,0.758345232495383,8738.4303426139,6908.648521823236,100689.67492865532,0.45150059505528256,0.11934689351754486,36495.70923255975,0.07667214597548498,29756.43960948124,1.0,680791.2510641916,3.111503813456696,36.323954708962276,223.02407838504564,39.43545852241897
27B,14.168338491720522,0.30752686888641967,4.019098128255433,52.596082562243254,1.2849713255996273,14.745803355708206,3.4903831169709276,4.467969596434544,3.466303422446376,abnormal,244.96047065709988,255.0,41.234083887687106,88.19999312542966,-0.7304294212219439,0.7843360406361782,7113.171539923217,2055.954046612634,29619.39671152131,0.24792093296030304,0.12781180193706365,28924.221002830884,0.0796716821711727,24862.358170448395,1.0,72540.33148485671,0.7760049142880809,3940.377389662497,2435.6673807665074,30980.521359452443,0.2647794025746782,0.1323150689425742,28201.257693215448,0.08712727194808621,24517.15448775455,1.0,59111.631342931316,0.7587243409141152,6466.58474506068,1901.2447086111918,25847.29176158721,0.23211521636718488,0.12675536369607684,28898.97585221389,0.07495085804391832,24067.704116455814,1.0,91550.9425506358,0.7774231716524691,3161.2453834002145,2445.3557823252772,31102.99172008062,0.26474094584330804,0.13353264617776622,28162.377535271367,0.08894634851832985,24496.862143241637,1.0,59635.9899769397,3.8346496061851867,27.533007189529418,227.20759193357057,31.367656795714606
28B,42.80389424420229,-1.6189605666088207,14.032297284606134,84.96280368325515,3.3773083743917085,27.774705032511548,1.4923810935566588,-1.8673425923801643,1.4985780157868038,abnormal,241.56274430648497,255.0,46.11297237953908,63.472522231279584,-0.8741958065238912,0.5900128738359722,4630.715011331511,7676.1388799327115,69459.2182939651,0.4678011672896583,0.10287363887306988,32395.420667741408,0.06044948542443949,18401.44167114904,1.0,604754.0312282423,0.6113980461753329,3068.181316723842,9018.739801534723,87023.26318465116,0.5460838962117734,0.09947937172213214,32994.69134206239,0.06341917393514174,19787.62071009823,1.0,375862.763450846,0.5608274674770016,7949.439061383349,7137.969629663906,57568.67876441524,0.42516230572496555,0.10763192318321796,31849.689792749577,0.06128057360515061,16648.692272072138,1.0,756200.1740317431,0.6149608081322171,2605.7570298717515,9102.792717397768,88786.1011437293,0.5513913480665399,0.09915887393125433,33020.01704295427,0.06382735370512271,19920.964819962006,1.0,361166.4200479692,4.819389583047151,63.29661248783771,256.79743441459436,68.11600207088486
29B,27.402148341658936,-0.0544611845695529,8.380222146477456,73.2608466379322,1.1791128820486743,22.370479730724224,2.31943715160256,-0.4262304478559407,2.360176966600146,abnormal,243.188840080774,255.0,43.38123953463977,73.24094861295461,-0.81679269974258,0.7062241629903736,6488.095691327507,6014.952105676341,71140.63668567647,0.4500635101397223,0.13570788342528126,32466.905281870615,0.07849961007580201,24112.91948580252,1.0,427590.6693526935,0.6993936823541645,3801.9156423019513,7182.1464321183685,76080.83416293495,0.49100784021724847,0.1401112035664343,32056.230742240696,0.08792515363105484,23856.739919995565,1.0,314334.10750923265,0.6934346709824627,6157.588188859502,5995.628272251309,65911.56397419982,0.4327916721416787,0.13877812123538788,31899.306093809035,0.07911412080137528,23186.24914706005,1.0,510607.49565499,0.7227841194410608,2889.795671801817,7354.918300321652,85822.00542858755,0.5174543383995445,0.13761842991154685,32370.47312792732,0.08829497951116463,24926.988073995228,1.0,266617.6212629084,4.882940595405754,46.040233550447816,335.46153115681915,50.92317414585357
2B-2,52.94902457171893,6.033182346109176,15.65717552264808,82.85331505869419,10.103270503830958,24.916540411358355,0.9566414933995396,1.3750666286609465,1.1911436921709087,abnormal,203.66365418118468,255.0,82.90159840160665,10.572253353188344,-1.8577330283834579,0.8292203518522152,180.55753217259652,847.224829674489,13636.293338380015,0.33693607524310537,0.12830795196210099,21606.677138531417,0.08757543747412257,19392.69133991888,1.0,34578.43466124148,0.8445484066281045,81.14248900342116,947.0765983916115,15163.324876705025,0.3587916467399968,0.13581581768929782,21337.167858888344,0.0986901646337565,19771.334245478218,1.0,29039.189452170434,0.8454965580024522,121.49781438365619,867.525376156076,14641.954585193025,0.3464530527658218,0.12881799405296848,21617.649749229284,0.08984165603636117,19754.54852916365,1.0,31582.536925412966,0.8473511438187113,82.34962122890178,934.1518185442785,15322.764586009835,0.3598437749083373,0.13424201897621119,21475.389004562974,0.09648641324595203,20052.224516234706,1.0,28560.24803969344,6.6345637340301975,70.08646261735852,496.0468110005851,76.72102635138872
