Feature,Importance
std_b,0.07051691049929912
SRE_deg90,0.06329054588196426
skew_b,0.06224703341120828
directionality_tamura,0.05279863502621222
std_a,0.045046067873964354
LRE_deg90,0.03962883094274485
mean_a,0.03926412897609072
LRHGLE_deg90,0.03848495619176612
SRHGLE_deg90,0.03603214737534874
coarseness_tamura,0.03416894618859276
skew_l,0.032850106289138495
mean_b,0.02980067840562837
LRE_deg0,0.023485420869872622
LRHGLE_deg135,0.02299886010805912
GLN_deg90,0.022332829249295267
skew_a,0.021797725191826867
LRHGLE_deg45,0.019973074488177152
RLN_deg90,0.018796333410348955
SRE_deg45,0.018346839733620272
SRE_deg135,0.017937038259811685
GLN_deg0,0.01745214348874815
std_l,0.017385555887196782
RLN_deg0,0.015896994674344862
SRLGLE_deg90,0.01536536035409241
SRE_deg0,0.014319238641647324
LRHGLE_deg0,0.014259420756522291
std_lbp,0.013648993685475194
HGL_deg135,0.012492277474666792
HGL_deg45,0.011154854333253366
SRHGLE_deg0,0.010615850935220595
SRLGLE_deg0,0.010557008206137551
SRHGLE_deg135,0.009980958819428575
GLN_deg135,0.00983896616639449
HGL_deg90,0.009837281020630737
skewness_lbp,0.00910991892282156
SRLGLE_deg45,0.008749286924430234
GLN_deg45,0.008709759090821587
kurtosis_lbp,0.008401325031245582
LGLRE_deg135,0.00823458438025987
LGLRE_deg90,0.007741472805786377
contrast_tamura,0.007704257205942682
LRE_deg45,0.007602407128037493
LRE_deg135,0.007529248033369727
mean_lbp,0.0070419755366809755
RLN_deg135,0.004974755638564109
RP_deg135,0.0045295478793493495
RP_deg45,0.004523932164818228
SRHGLE_deg45,0.003611310273395176
LGLRE_deg0,0.0030075620891094807
roughness_tamura,0.0018650459027381714
HGL_deg0,0.0016222004819413892
RLN_deg45,0.0015653611316721171
SRLGLE_deg135,0.0005099852700723022
RP_deg90,0.0003640512922142982
LRLGLE_deg90,0.0
LRLGLE_deg45,0.0
LGLRE_deg45,0.0
LRLGLE_deg135,0.0
LRLGLE_deg0,0.0
RP_deg0,0.0
median_lbp,0.0
mean_l,0.0
