mean_a,mean_b,std_l,std_a,skew_l,SRHGLE_deg0,SRE_deg45,LRHGLE_deg45,LRE_deg90,coarseness_tamura,label
2.687304475295936,-0.7204566991640864,44.825503460187,4.039766197173316,0.6157546884118149,33086.09395886763,0.8702983891258266,43925.430353130345,62.48545477914399,7.8414,1
0.2541565652256584,0.242061149974655,23.305804268135866,1.2466545748783753,3.542294771901091,18933.27492673296,0.755979848659926,23694.172254819783,805.5623413069625,4.994233333333334,0
4.96620751607398,1.8821016316299928,29.27167254086856,10.283679823962895,1.746697284078211,13693.009444824977,0.8055841399561575,18120.04983127992,114.22033043965276,6.654711111111111,0
3.3080482520644106,2.981780463748782,37.73830982097926,5.766969395104499,1.1533571399476314,21520.74749462317,0.8233678032045553,29763.541631945227,71.15230213089802,7.669866666666667,0
7.740792270310538,-4.698737822216886,37.37650870096153,13.119967678946937,1.0849270792103771,20277.90488810281,0.774309167351131,74726.57525165725,196.87606368377712,8.071922222222222,1
0.5404915294914109,0.7723860679791777,26.4854982653332,1.9529005755428763,2.8728272790710423,18725.63322369696,0.7525987123443467,23795.626428960262,321.22904206294737,7.6792444444444445,0
4.354025517990988,0.920380634693052,36.532578305997696,7.446940831292232,1.2321458412031698,23256.302072000588,0.8197815113926682,35230.407181850605,174.69387161513626,8.8505,0
0.101640338576861,0.2987486619050389,19.388224147576206,0.7117643333476846,4.476823441832163,20022.137232545232,0.7285358438827843,24980.70163475012,1808.096436502062,5.858366666666667,0
1.4738164410685703,-0.8150818515265739,48.0927323841883,2.4670631449011067,0.3189723198297614,33900.85043393558,0.8034250601409637,115173.756999544,89.37650193554875,8.233333333333333,1
1.1390956635331333,0.405117637075597,25.269501093807328,3.7746997030040585,2.911408744407938,21078.379070903884,0.7807024993485285,28731.665984445357,916.6467837735372,4.993733333333333,1
0.6901032280608473,0.5514576085113624,44.02206093167113,1.4493636115124349,0.8899381275661689,22889.26481699296,0.811583718363525,69907.45076288264,20.134730835529314,7.7873222222222225,1
3.8906279072784606,2.298426282010902,34.604318069697364,7.47247574516127,1.4017100679334138,23508.486434170143,0.8373266290308078,34868.4410975728,315.19725760423194,7.721122222222222,0
9.712550811747304,4.499984907296079,37.22788128649123,12.65277827395907,0.5813179604867039,21116.075110652742,0.8399372638615861,37534.5890320824,75.89428701028959,9.928333333333333,0
1.00489616901463,-0.2616834117405572,33.64478787801247,3.180555938853887,1.982271584248283,24007.773819996502,0.7778098741433509,53803.59175806708,355.5280251440545,7.898155555555555,1
0.6679963607735117,0.5661669026291923,22.20344333957048,2.7150906852933154,3.5337586825310625,16705.77781513,0.7295653114964824,24830.670594837266,770.787392789903,7.428766666666666,0
3.8613496766255744,1.3315477811751677,38.03831466724328,6.493753221943832,1.1192934733776567,23048.90644964068,0.8230016316800355,34479.521041395725,102.23652246910989,7.0832,1
1.1380192050733164,-0.4019249724213543,18.11758719609744,4.411508928869403,3.932732960077205,10898.072416378704,0.7429124258917728,11890.861645562682,538.8426925845932,7.737366666666666,0
1.6183259291487302,-0.6268059230843381,41.69574765300098,3.386444597342721,1.114610520051999,32948.48924084713,0.8112779104575703,62172.801890644136,219.01737885912905,7.5725444444444445,1
2.331786441616085,-1.0012137146581617,29.078001040712063,6.316682784022474,2.2300923769891696,20145.632784526835,0.7906496454397276,26318.21318829648,388.57010076441975,8.0152,1
0.1447175184613545,0.1875626646904831,19.005499118566465,0.8404373610434257,4.589604070728227,16362.13938677893,0.7083061099075038,22420.58300511188,1152.0653171390013,6.729033333333334,0
5.619994661367423,-2.945893535430645,38.87264430682243,10.009794245498918,1.0780911650549485,25799.445296610294,0.7982804645819762,56835.36519245004,259.49391078042106,7.925766666666667,1
0.7963787392654941,0.2847943688893072,21.292342729297275,2.6847482190515333,3.626338518728988,10591.464007914665,0.7474317398046694,11361.530707101494,264.3236175882745,7.195588888888889,0
5.449174845413372,1.5125129864497353,36.43738447959094,8.710178736538607,1.1020692872302145,22444.78644402684,0.8453568565643114,34027.21571753391,163.67910199556542,7.359433333333333,0
2.904789187814919,0.6192129067224602,34.94107946379361,5.952312840223769,1.538462586855627,21724.013410783773,0.8171546891955715,29524.76211713228,154.3733722697339,5.878333333333333,0
0.454470805949579,0.4732889206584167,21.88124924947446,1.9060432445790976,3.6701306629565424,19376.533343586747,0.7691791886042102,22369.70798276216,1026.3749082905356,4.976355555555555,0
1.911418567406616,-0.7909228947587035,42.01196099921785,4.182766466181573,1.040894095330538,29457.317577506183,0.8383346567773245,43013.09647280365,100.22410386677956,8.195966666666667,1
1.7467890237093102,0.666207929759515,39.90026373366268,3.542194323829217,1.2067244654261926,27111.155065285417,0.8209803924443854,38770.8601981727,162.09967679730573,7.747566666666667,0
1.1890944169415902,1.5563755873888356,47.14604262745401,1.774675131463637,0.4158864927486388,32397.59695958191,0.7360076055472705,138754.6424513739,168.04500124214786,9.033144444444444,0
2.867207504413019,1.039777965361096,27.46067297346157,7.571931373903111,2.23056922665527,19539.025580213594,0.8037904704364979,29996.79700363776,634.747193064912,6.8600666666666665,0
1.5505888281237628,-0.8853103362232981,39.54078428691331,3.514552240306925,1.3636900071570717,29992.461412518787,0.7547142711636373,285231.419906611,649.3452484742808,6.7276444444444445,0
4.462414072113453,2.4096868242135754,40.52821527722239,5.79084357198837,0.642470570097112,23880.95340727875,0.8627775811480766,30971.020053228847,54.83208225819063,8.256688888888888,1
0.7394819904953186,0.1525499694769469,25.98073558862217,2.998048667003572,2.9624650584619703,22123.219067301416,0.7716676704763358,34733.52606089957,864.1326797824481,6.571355555555556,1
1.0995446189494236,0.5458933930020164,36.722930316074,2.172309042753048,1.3491307371810848,24386.72742387037,0.8295763818192367,30613.33181573276,107.98183578180162,8.259777777777778,1
7.078107796076647,2.406522560754472,32.53345030914998,12.658589866216232,1.2231730632787916,20201.649266946635,0.8497335364280438,29283.680879293188,308.9214376590331,7.8849,0
9.290816940587971,-3.7707626517742137,41.07867207277604,11.650814556357682,0.5129806720430702,24607.90444716219,0.8535702465593522,38714.24093585078,41.66278624029053,8.041222222222222,0
0.2945271823166658,-0.0400000434116222,16.985794256900757,1.100935866962437,5.047668925417843,10330.704176712972,0.7337740864680988,10885.420068428504,816.1110481586402,5.408322222222222,0
4.1547209590437,-2.794530513235926,38.67848105990587,8.059367667218874,1.2316660773666617,25299.51587125636,0.7958510766194854,50214.15290745775,137.7461749705767,9.14401111111111,1
5.506472716900718,-0.4007393608569125,34.8276013001414,10.206174739647734,1.3419698379058216,23302.106760045077,0.8162455667592103,38755.2280927835,321.8984652550803,8.813511111111112,1
0.2370112905014439,0.0048663939187056,15.899358891484804,1.0851014654902955,5.509565630570156,9359.853668621015,0.6825220861908773,9947.23939170959,647.6374507405898,6.597933333333334,1
1.843615360653105,1.333189197410717,37.59444491796828,3.857052812835279,1.3893642222512712,24386.29269677523,0.8142707104310044,33634.44324818992,150.39263874800753,7.667466666666667,0
10.719566700478287,-5.10737147409677,39.47637979542273,14.563781527100016,0.6510222690595592,21678.61726829269,0.7978756585755182,60394.31597575758,86.47305244501732,8.35821111111111,0
1.938780737223668,0.8642461782728149,32.54852967365751,4.828671555474972,1.8794229828659756,23257.296940228705,0.7850357731747093,37589.93747554582,312.66936003782183,8.367655555555556,0
4.015949270402012,-2.411942351373109,34.886382352633085,7.978773449368092,1.4307422238098118,20388.25797021284,0.8239517110943578,26744.81800455812,106.09679344582496,8.138344444444444,1
7.391112336884311,-4.092840050724816,40.55637896980805,11.567500444059474,0.8189103691815683,27532.702497604627,0.7606213016202407,121495.4111908178,416.44262295081967,5.1799333333333335,0
3.557488802244241,-1.572889810678205,31.92255133659048,8.374100279112834,1.824144277591668,20474.77683149372,0.8008066657843153,28512.736748593423,196.6860431654676,8.4913,1
0.778470234163765,-0.4305419792560535,29.543411873309623,2.3840839392689483,2.504397348752802,19153.74576672548,0.7492303101751332,25683.379386939137,193.33483017635533,7.3737,0
2.097186510835697,0.2042809557703681,38.02123914040388,4.423157606836065,1.366138286823748,26192.999063012925,0.8217621163891997,34103.99525388992,114.40881016198578,7.844166666666666,1
4.658705924566755,2.38971496748844,37.01958112539132,7.830636583457606,1.1137017861428096,21155.319924888707,0.8379643622188734,29384.01269234313,83.46141038197845,9.17928888888889,1
0.1624746739520076,0.0384777293088825,9.304320173590751,1.2365680271740511,9.219316466962317,10115.1829529141,0.7043088551543499,10113.020913277052,4980.6924391285775,2.5882,0
4.876996518605841,3.242493980005379,39.38464828273388,7.156040835148489,0.848670320661683,22858.55435495793,0.8441436428890704,32833.572574060505,70.64368321533793,7.995,0
2.595573880721906,0.0865019990956996,40.04729449463396,4.752156170460497,1.12243765572724,22579.41285721377,0.8049335721207507,34889.91461376511,47.76839610585748,7.9226222222222225,1
1.9483533690481527,0.9422519379362814,41.98203286552759,3.68372586275548,0.9744924306489224,30814.650902744663,0.8136546966943593,55372.95146295557,167.5865449836591,7.4493,1
3.0842533440243,0.603859152654426,39.04313338750418,5.5041743585745735,1.136714273371922,23914.659816350177,0.8138300580261719,34568.475208768265,58.45119612395276,7.685577777777778,1
0.3272197418418628,0.3214811584034632,21.600502598818704,1.5274479232279317,3.8314983611203153,19001.59119881087,0.7379582750563659,23723.51581282198,1105.6119426625485,6.499533333333333,1
0.4069806556528115,0.4575382952532991,25.09791677174276,1.781770064495796,3.119192332421704,19051.409225589072,0.7550786428539542,23358.866055891085,644.3804653253906,6.2941666666666665,0
3.087219294871656,-2.1054605665436696,38.98266119620573,6.309149191183958,1.2983067592656536,28678.911677502023,0.7605869599955849,102916.81893658364,538.776359572883,6.557322222222222,1
6.002891164956862,-3.039056416452404,37.61322905206215,11.174881987701392,1.166246692471475,26324.29334733049,0.7875605828115624,73861.94872773052,473.2764075067024,8.891966666666667,1
4.895614441121084,-1.9250949435457685,30.86829135692478,9.573309658069984,1.4841427647660888,16119.078120044174,0.7978849682843765,22708.70600091371,88.70024492148106,9.228944444444444,0
2.13996122436279,-0.3521877611354806,29.722337120926305,5.115450026521708,2.073823898898964,16288.84282404038,0.7777831504082247,20328.44213508275,140.6439473936834,7.8422,1
2.023167945091302,2.308004529437753,37.49812071469422,4.025639531387507,1.3208624575456325,21825.540859353223,0.8251589604714977,27059.448939037484,123.57883832778394,7.696488888888889,1
1.943518835024021,0.0939072757340481,43.64992196885133,3.643401213924803,0.8351934751749467,31100.196743304707,0.8188437563724978,52871.36803921093,74.064153756056,8.110777777777777,1
0.6360851509366124,0.3468437318723227,28.491922201810706,2.211733884934136,2.6181679926625097,16847.9411437524,0.7430896670090911,22885.467517649577,161.24354387056627,7.529144444444444,1
0.1406061399110051,0.124084984324239,16.091472018463154,0.8135980058834564,5.52258420819384,12826.853388223948,0.6742763928279718,15366.596805708945,1109.1193079190036,5.935088888888889,0
1.02050095816566,0.145075632338369,31.04452049725624,2.858350661636434,1.9296666295505776,18476.26065645609,0.7850765266844246,23791.338456186957,136.10999763808752,8.179844444444445,1
4.773441562517492,1.613202311077235,39.934776053188486,6.937270230655885,0.8509922468252811,23507.13892118702,0.8416810782160713,32542.485368191366,71.0587506144344,8.692022222222223,0
4.261266785176535,2.145635275902526,34.56983003230368,7.592612748730394,1.3659498392769942,17960.353353249495,0.7983203211994649,29649.033538777607,96.71349600759396,8.12401111111111,1
1.8255574086469084,0.8671649147268448,21.572222004311417,5.640270845180195,3.128862404195423,9193.49173461999,0.7663539868732542,10789.200679242746,298.1446870451237,7.578122222222222,0
2.012553997589124,-0.2739323475651722,40.68895471314506,3.533215992449578,1.106380603178132,28024.948105230527,0.8123888300268715,46257.66150526032,111.38351738721803,8.911122222222222,1
8.380922013366524,4.136215789241246,41.903236684386336,9.260330956022855,0.2347676516523096,28397.133950007843,0.8497589888295775,49099.95338447101,81.87130875414992,8.67971111111111,1
2.7450243988060503,1.7787094069547706,32.66397837824809,5.147618589978416,1.4480246247580053,17203.83985975597,0.8154908773703469,22589.12466281796,95.11337681352325,7.8429,1
1.713057770033374,-0.0760837889481021,34.760035720165966,4.111075557285387,1.737103887588229,19965.119138676404,0.7877347486110222,25418.114532933974,71.6681494419125,7.656644444444445,0
0.8085234110558761,-0.1637366119296955,42.03452476049602,1.9253887062272816,1.1535843343090442,26318.115942943583,0.7938199511311951,213561.1322472873,135.50182476155427,7.624422222222222,0
3.5105646791888043,-1.8084206856264395,41.70883157123692,6.015993597759318,0.9375700531120824,29492.255167750794,0.8117205316518938,62607.76038633819,136.31320129989575,7.8869444444444445,1
2.1303761834180133,0.1313873445622679,35.665696238251805,4.095295467793176,1.3642607386169252,21265.376801983875,0.8282487448167039,24522.94497705375,74.44276267819878,6.9341,1
1.211214163652448,1.4953174202524293,25.321229186363745,3.597915305572935,2.760150610703408,14683.553212338931,0.7604732996401786,17996.33213094407,280.7126359551506,7.464077777777778,0
2.6295421140611186,-0.2402496407669189,39.4255652408098,4.689664298114798,1.1729728739007637,23214.492816349783,0.8176228104301176,28737.13454438664,34.1380960982659,7.922522222222222,1
1.45974531557787,-0.5827862510178837,45.503144151936205,3.4470525711315503,0.7285302835455086,29792.2507170012,0.7837787809679394,470625.067893784,115.1879253071887,8.038,1
0.307017090450301,0.2334279725532678,15.671411997847764,1.4801591756560015,5.3633123565084535,11219.247979799951,0.7297569933340023,11728.720036457542,1204.438596491228,6.1196777777777775,0
5.397951335959806,-0.4501380870909501,39.0541809463488,8.57141654856778,0.9717236698005144,23664.836464552187,0.8227480010518274,37941.14986324625,69.25646535379326,8.667422222222223,0
4.520368360054462,-2.993053074637872,36.972495799687046,7.121425600777108,0.9338136497662084,21044.076143957776,0.8080179475133216,49451.46826119563,185.08889724782145,9.3742,1
1.7084720253138548,1.1331251177818438,42.90106595785803,3.2238339275363344,0.8772515386544373,31405.84524307762,0.8417629278607387,43408.25997914099,86.88725402846015,8.217922222222223,1
0.7733839738225209,0.254129501619402,22.02468302115857,2.5676979476872086,3.4510309884435832,11008.706077186223,0.7482205789898423,11598.976635514018,245.16539786841892,7.1118,0
0.2702730394086904,0.3248864107925377,17.999069746332435,1.2988292478728505,4.6969857464530085,13859.809055018037,0.7091953818831781,15508.277037787751,851.8017088505562,7.468266666666667,0
1.5557625531651675,0.2789194077887275,25.434547791185476,5.104045435023138,2.802824043451285,15417.743841722036,0.7592959420699589,19725.717184348527,367.1123536606675,7.394266666666667,0
2.743081885119528,0.7149910286197125,25.612381263939323,7.59943490798991,2.4896866343642605,18110.561110480343,0.7604925459101692,30473.927056057288,583.7215249822401,7.252922222222222,0
0.3324128600263089,0.297295872207635,23.61684764185726,1.5046522219732894,3.455975833868833,18269.43645563272,0.7223049359549991,23064.50324929972,537.1536170740786,6.760955555555555,0
1.1706481722739244,-0.2528084110923863,22.17496580785924,4.211772487573579,3.388300963535284,12599.5057342575,0.7358491298734084,14146.483995956873,252.19598150945123,8.337033333333334,0
3.006459572579045,-0.7817851518820522,27.47482852861853,8.379392294704322,2.3452671263462994,17342.852519727618,0.8057869882022823,22781.586736081437,355.0485598766204,8.252866666666666,0
4.623807981165641,-1.3752661817411012,24.385850003891125,10.791657903521704,2.0048877034417933,12895.604785665591,0.7949240280964679,19273.05466200008,275.4286925555367,7.1792444444444445,0
0.7655391910940669,0.2610196474585118,21.2612646867482,3.199718242056788,3.6525325812137135,10720.612922428229,0.7344244235318791,11863.24062095731,294.730184628596,7.878844444444445,0
3.88360058066943,3.4175983882702203,37.0129064074089,6.758737324869975,1.1555082957448053,24338.33950235104,0.8325786625951314,37237.31166680699,171.17489946581838,7.5598777777777775,0
0.6600665679851253,0.3002444631207862,24.026997900666014,2.6483322658508808,3.248270531861956,17341.13250590143,0.7664758303351811,22262.552906342527,664.218291778399,7.677222222222222,0
4.812278384709861,3.229065559923685,31.65054221443999,9.700044140559468,1.530693953488365,19946.5551063069,0.8150191971456185,29727.63706202612,283.2400117508813,7.911388888888889,0
1.1088471410283025,-0.5509404722312934,36.42948903323881,2.7857345416744788,1.57703977500996,23382.83172841453,0.7954021989193121,32673.346465556057,99.1955438287892,8.554566666666666,1
0.9700449734529116,-0.5389167135479764,28.111926373134462,3.2466356666082627,2.6645921083861146,21962.42637375252,0.7671872419192944,38852.90236561411,521.9150561797753,7.554277777777778,0
4.257262740542955,-1.4954294045310674,43.56263529001192,6.086721346822824,0.6359874939768022,29794.824388500525,0.8655171780707115,39300.890148830615,57.131560357365466,6.762944444444445,1
0.5117043490810864,1.2500527118635187,45.470786454653535,1.920256337761716,0.7404793853887696,35683.51496245688,0.8305322188291264,373415.5566846914,222.06635229590984,7.788366666666667,1
4.275248866894804,-2.6334716998560785,39.80067120801776,7.748890690334974,1.0951421941725916,21545.372158498416,0.7942375733394045,39268.81906593994,31.67152244841689,7.634566666666666,1
3.570956397317115,-1.9748884209949995,41.07969992082511,6.338025585075365,1.018941373974526,26010.84638213869,0.8074860521934035,53047.23252040638,87.96648104519168,8.748822222222222,1
10.168418346050643,-4.1130174816253,40.00934937435206,14.17790625610828,0.6428602668776802,22768.4220804664,0.7131847320977636,153893.22830936,507.6259021854338,8.483311111111112,0
0.8736047667722606,0.5742739795030075,24.26692655381493,3.351678658050618,3.1256346071068504,14061.371607146802,0.7395107334580856,17597.38633959808,306.85292251925694,7.958388888888889,0
1.1994783068469943,0.33207037148205,21.32521740219972,4.508300905990984,3.3678738515526216,15591.42270196906,0.7418714641470415,20836.2174392936,569.2398543528633,6.555011111111111,0
5.736790641998648,-2.5086342463611504,38.3905730146314,10.07082907185299,1.083053353783748,25048.95568255699,0.7886945568267345,61484.93684952125,232.2828662236348,7.465533333333333,0
2.851107832158635,0.971608270797029,28.027196243671227,7.047861684183116,2.1101162179004733,16471.430452343197,0.7838171693190523,21988.33813637329,258.2079150354665,7.977888888888889,1
1.8539633820972807,1.0173689636079364,32.87915441285196,4.272159910234432,1.8461449383590656,21921.472749397013,0.8058904892742077,28276.29199361834,213.60616885347252,7.3921222222222225,1
3.828853323109119,0.1390313235390145,44.98962188617836,4.948543773299173,0.4294060007011456,31737.70920342994,0.8335942629668294,53500.69535132028,45.56455785772727,8.8834,1
0.0504123436345152,0.6495475209016601,33.360230388622185,0.8797397678365403,2.1168534957313727,31494.86960420022,0.7918841990071417,106241.17324100409,1002.4883642495784,4.909511111111111,0
6.424449039375251,2.013523691325287,32.5951027772738,10.776455870249514,1.1485050763314064,20953.02579850785,0.865398918697228,27175.2220700906,247.04497631206547,8.054511111111111,0
0.6867990167747589,0.1681527685813391,26.42259399118129,2.48024830393326,2.8796789081172185,16179.31365760114,0.7404992596812848,18813.033289646133,175.1544006842341,7.164355555555556,0
1.7100864870933967,-0.3635502898827663,34.05229633429995,4.208604306651529,1.829673760385492,24858.38063528245,0.7942258258228899,36341.99953974155,291.1167261949996,7.1380333333333335,1
0.631781315845384,0.8173871683902935,33.940572823193456,1.8979164366433727,1.9401423432494664,28516.21448467044,0.810235481330985,42169.630586323394,452.482934376991,6.840644444444444,0
1.324848309284271,-0.1651049059880803,34.12121400154853,3.1360954047703875,1.8307874796265704,26307.66807526265,0.7830022999034497,48771.75665289256,380.00344984112576,8.32488888888889,0
0.4370366626298835,0.2421499617894328,23.453892704361017,1.6661314781202154,3.4306303654650945,12758.864386539755,0.7237802907271425,14337.003174117555,257.16957756173105,7.603855555555556,0
2.062566778103433,-0.5806348605290774,36.85499597289387,3.8374914653664094,1.285847432139019,22067.14894261729,0.8319665511198568,28441.62315377932,164.06391662602357,7.670233333333333,1
1.0002533498728592,0.5777626173820444,35.182121924968186,2.10448926357692,1.724219857299006,19874.483941816765,0.820810001986562,24225.931471399625,62.68139393324541,6.704288888888889,0
2.7132561785334017,-1.1547824467445074,28.77449579975792,7.366162378986925,2.276422982427248,15345.8440987624,0.7713043388603669,20439.23510124776,130.31934042832742,8.244044444444445,1
3.5962797921555745,1.82734280744173,33.04219969187971,7.408600627911129,1.5910146275553958,18481.13623307553,0.7790362356654165,33377.16914446003,253.67456793496825,8.4839,0
6.072752806510577,3.209603662053256,38.16046167017917,8.797254100212895,0.8535901187680153,21689.399345302667,0.8565522397563015,29349.141503435545,58.14549162544476,7.837788888888888,0
