Feature,Importance
directionality_tamura,0.08290483982085027
std_g,0.07305632927274093
SRE_deg0,0.059614099533657636
coarseness_tamura,0.05624751715805718
LRHGLE_deg90,0.04918524163877837
GLN_deg45,0.045400883925194445
LRHGLE_deg0,0.03812284724844913
std_b,0.03687074584853783
SRE_deg135,0.03118120605195052
GLN_deg135,0.030327666393844144
mean_b,0.0284949839877566
LRE_deg0,0.028148926832153573
LGLRE_deg135,0.0273443146663806
LRE_deg90,0.02675941421901068
LRE_deg135,0.02631466556629254
SRE_deg90,0.023716797093424447
LGLRE_deg90,0.022986671988762322
std_r,0.022662856874960054
SRLGLE_deg90,0.022522562984206598
GLN_deg90,0.022309950044525063
SRHGLE_deg135,0.021656752788284064
SRHGLE_deg90,0.02137187024992848
RLN_deg90,0.01998989689996214
GLN_deg0,0.01960564073478027
LRE_deg45,0.01846234292401024
HGL_deg90,0.014983432885205279
RLN_deg45,0.01257494313767398
std_lbp,0.011898021245395561
RP_deg135,0.011195031846177251
skewness_lbp,0.010818019620733619
SRE_deg45,0.010762027067736732
LGLRE_deg0,0.01018141387060531
RP_deg0,0.008363724344254737
LRHGLE_deg135,0.007052165482243358
SRHGLE_deg45,0.006947780112349802
skew_g,0.0068258855081367266
RLN_deg0,0.005841549267765079
SRLGLE_deg45,0.005703388699065987
SRHGLE_deg0,0.0036204794518206337
contrast_tamura,0.003498708409313871
HGL_deg0,0.0026203891846797015
skew_r,0.0025054469283649267
LRHGLE_deg45,0.0023602645176238352
roughness_tamura,0.0019079822465433104
SRLGLE_deg0,0.0015592141050241658
SRLGLE_deg135,0.0010372804147392343
RLN_deg135,0.0008017193631828662
LGLRE_deg45,0.0006850763636756917
mean_r,0.0005403845214752854
kurtosis_lbp,0.000167653167272659
RP_deg90,9.45753418236532e-05
skew_b,7.737899164489436e-05
mean_g,7.492102656993279e-05
HGL_deg135,3.169477483297031e-05
HGL_deg45,5.915895296175003e-06
mean_lbp,4.060532148476e-06
median_lbp,4.2647677661221603e-07
RP_deg45,2.0453349332176805e-08
LRLGLE_deg90,0.0
LRLGLE_deg45,0.0
LRLGLE_deg0,0.0
LRLGLE_deg135,0.0
