Feature,Importance
coarseness_tamura,0.08375848430141525
directionality_tamura,0.08313522781792007
std_u,0.07936141687548409
skew_u,0.049454567431317674
mean_u,0.04221145962988956
LRE_deg0,0.03426321433990543
LRE_deg90,0.031886714733155484
std_v,0.030858507665895075
SRE_deg45,0.029683983605910208
skewness_lbp,0.028681046475048846
SRHGLE_deg90,0.02744195234161883
SRE_deg90,0.02678268851219865
SRE_deg0,0.023955672959181523
GLN_deg0,0.02202718723175043
LRHGLE_deg0,0.021919096735371523
LRE_deg135,0.020764239185796205
SRLGLE_deg45,0.02030176311265787
LGLRE_deg90,0.020013979640802045
std_lbp,0.019497624029501642
GLN_deg90,0.018475332709926868
SRLGLE_deg90,0.017261201030819
SRE_deg135,0.016519230129449697
LRHGLE_deg90,0.016313528076714982
SRHGLE_deg45,0.01610445274556977
RLN_deg90,0.014718937922201173
std_y,0.014472209116275036
mean_y,0.012775241340274083
mean_v,0.011743205260012667
RP_deg90,0.01079422028715163
roughness_tamura,0.010734144903800195
GLN_deg45,0.010675610290723631
RLN_deg45,0.00956539001705658
GLN_deg135,0.009006148968940314
HGL_deg0,0.00870953537794572
HGL_deg90,0.00869439055371819
LRHGLE_deg135,0.00852119448152639
SRLGLE_deg135,0.008495649473397477
SRLGLE_deg0,0.008365150571349527
RLN_deg0,0.008059338792110385
RP_deg0,0.0079955617413977
skew_y,0.006490949343440202
skew_v,0.00564279515533958
LRHGLE_deg45,0.00551801083412099
LGLRE_deg135,0.005448887187353826
LGLRE_deg0,0.00487573955002639
contrast_tamura,0.004115129256316868
HGL_deg135,0.003692013472891052
mean_lbp,0.0036718086538777665
RLN_deg135,0.003640348076722106
SRHGLE_deg135,0.0034288782721257835
HGL_deg45,0.0029322629379370723
LRE_deg45,0.002135566320732976
RP_deg135,0.0018977147689941138
SRHGLE_deg0,0.0016877943484941466
LGLRE_deg45,0.0004364812692509101
RP_deg45,0.0003244215644686872
kurtosis_lbp,6.217247295106827e-05
median_lbp,5.26099774892541e-07
LRLGLE_deg135,0.0
LRLGLE_deg90,0.0
LRLGLE_deg0,0.0
LRLGLE_deg45,0.0
