Feature,Importance
mean_a,0.35584754047579037
mean_b,0.08861975672206023
std_a,0.08015678744964867
skewness_lbp,0.06715516062133586
SRHGLE_deg90,0.06252287193217886
LRE_deg90,0.044604662401259036
directionality_tamura,0.043543059596903994
LGLRE_deg90,0.03987651224398533
SRE_deg135,0.03949871877139045
LRHGLE_deg90,0.032805476171625166
RLN_deg0,0.025137324858933604
SRE_deg0,0.02483926358773039
skew_b,0.023375397965730623
LRE_deg135,0.014798144580540105
roughness_tamura,0.014377341396751585
SRHGLE_deg0,0.01404258772310901
std_l,0.011664880095118409
std_lbp,0.0100065385562093
skew_a,0.007127974849698865
RP_deg90,0.0
HGL_deg90,0.0
SRLGLE_deg90,0.0
RLN_deg90,0.0
LRLGLE_deg90,0.0
HGL_deg135,0.0
GLN_deg135,0.0
RLN_deg135,0.0
RP_deg135,0.0
LGLRE_deg135,0.0
SRLGLE_deg135,0.0
SRHGLE_deg135,0.0
LRLGLE_deg135,0.0
LRHGLE_deg135,0.0
coarseness_tamura,0.0
contrast_tamura,0.0
GLN_deg90,0.0
mean_l,0.0
SRE_deg90,0.0
SRLGLE_deg0,0.0
std_b,0.0
skew_l,0.0
mean_lbp,0.0
median_lbp,0.0
kurtosis_lbp,0.0
LRE_deg0,0.0
GLN_deg0,0.0
RP_deg0,0.0
LGLRE_deg0,0.0
HGL_deg0,0.0
LRLGLE_deg0,0.0
LRHGLE_deg45,0.0
LRHGLE_deg0,0.0
SRE_deg45,0.0
LRE_deg45,0.0
GLN_deg45,0.0
RLN_deg45,0.0
RP_deg45,0.0
LGLRE_deg45,0.0
SRLGLE_deg45,0.0
SRHGLE_deg45,0.0
LRLGLE_deg45,0.0
HGL_deg45,0.0
