Feature,Importance
mean_a,0.24354513121150853
skew_b,0.1791041445084788
HGL_deg90,0.14189433637539775
LRE_deg90,0.11881388723588926
HGL_deg0,0.11299395463856739
LRHGLE_deg0,0.0896150987786835
std_l,0.05194766520828041
std_a,0.02658429181539525
LRE_deg135,0.019632317018274434
mean_b,0.015869173209524454
LRHGLE_deg90,0.0
LRLGLE_deg90,0.0
SRHGLE_deg90,0.0
mean_l,0.0
SRLGLE_deg90,0.0
LGLRE_deg90,0.0
RP_deg90,0.0
GLN_deg90,0.0
RLN_deg90,0.0
GLN_deg135,0.0
SRE_deg135,0.0
LRHGLE_deg45,0.0
RLN_deg135,0.0
RP_deg135,0.0
LGLRE_deg135,0.0
HGL_deg135,0.0
SRLGLE_deg135,0.0
SRHGLE_deg135,0.0
LRLGLE_deg135,0.0
LRHGLE_deg135,0.0
coarseness_tamura,0.0
contrast_tamura,0.0
directionality_tamura,0.0
SRE_deg90,0.0
HGL_deg45,0.0
LRLGLE_deg45,0.0
RLN_deg0,0.0
std_b,0.0
skew_l,0.0
skew_a,0.0
mean_lbp,0.0
median_lbp,0.0
std_lbp,0.0
kurtosis_lbp,0.0
skewness_lbp,0.0
SRE_deg0,0.0
LRE_deg0,0.0
GLN_deg0,0.0
RP_deg0,0.0
SRHGLE_deg45,0.0
LGLRE_deg0,0.0
SRLGLE_deg0,0.0
SRHGLE_deg0,0.0
LRLGLE_deg0,0.0
SRE_deg45,0.0
LRE_deg45,0.0
GLN_deg45,0.0
RLN_deg45,0.0
RP_deg45,0.0
LGLRE_deg45,0.0
SRLGLE_deg45,0.0
roughness_tamura,0.0
