Feature,Importance
std_b,0.27803716098489345
HGL_deg90,0.09439122497780429
std_r,0.07178449962323018
SRHGLE_deg90,0.06554408871730419
GLN_deg90,0.04792334429684933
LGLRE_deg135,0.04639353739856471
skew_g,0.042542551715329766
LRE_deg90,0.04074466266805034
SRLGLE_deg45,0.030536683601610985
LGLRE_deg0,0.02856520107543215
LRHGLE_deg0,0.027996090991209605
directionality_tamura,0.025033129772534787
SRE_deg90,0.02486340418589627
SRHGLE_deg45,0.022733407168180324
SRLGLE_deg135,0.022525842318674338
LGLRE_deg45,0.021801784963021847
skew_b,0.015171876556599692
SRLGLE_deg0,0.014092383724032726
mean_g,0.011820605488981537
RLN_deg0,0.009941178890570914
contrast_tamura,0.00969990122960964
HGL_deg135,0.009425812453588499
RLN_deg135,0.008741068291620921
RP_deg0,0.006695356022713047
RLN_deg90,0.006010874308411786
median_lbp,0.004815275006182887
RP_deg90,0.0032897069217179727
mean_b,0.0032334191544586277
skew_r,0.0031118849259494786
LGLRE_deg90,0.0025340425669757366
LRLGLE_deg90,0.0
LRHGLE_deg90,0.0
SRE_deg135,0.0
LRE_deg135,0.0
GLN_deg135,0.0
SRLGLE_deg90,0.0
RP_deg135,0.0
SRHGLE_deg135,0.0
LRLGLE_deg135,0.0
LRHGLE_deg135,0.0
coarseness_tamura,0.0
mean_r,0.0
HGL_deg45,0.0
LRHGLE_deg45,0.0
GLN_deg0,0.0
std_g,0.0
mean_lbp,0.0
std_lbp,0.0
kurtosis_lbp,0.0
skewness_lbp,0.0
SRE_deg0,0.0
LRE_deg0,0.0
HGL_deg0,0.0
LRLGLE_deg45,0.0
SRHGLE_deg0,0.0
LRLGLE_deg0,0.0
SRE_deg45,0.0
LRE_deg45,0.0
GLN_deg45,0.0
RLN_deg45,0.0
RP_deg45,0.0
roughness_tamura,0.0
