mean_a,std_l,skew_b,std_lbp,contrast_tamura,label
1.812855252451776,29.22044710790544,2.622376524914976,77.48127219361602,49.18939133614349,1
2.514051766463994,33.68992942483217,-2.8800991524985453,72.90722271752836,59.49185455099104,1
0.5837068825914193,25.35767456768848,5.368688473071576,66.22688038399036,35.68979305921355,0
1.31546839211387,32.19827921891683,-2.271438523919796,68.37003498120825,53.90921110365693,0
1.7651557741247583,30.44089043584642,-2.58011665867608,73.99073725909423,52.08692941536431,1
2.013013648185658,33.71551358524423,-2.510748190474947,68.99179672221159,59.12963776468011,1
3.550242767935339,40.066315793403206,2.126827209719331,83.722318930458,85.0247804056194,0
2.3179740461655323,31.935372958730053,3.1030572672871317,71.52404656279205,55.34944651105433,0
0.4328417776142684,20.662952623285964,5.912353812575404,53.74604775739481,25.72060159837755,0
4.563155676647081,33.9655020450118,-1.8473130311332404,57.21937139238195,62.912456808876456,0
3.385714520655356,39.54002079267881,1.5850123976235952,80.68201656156073,82.70136110405608,0
3.5085549711514443,35.30504052276506,0.0064858796499971,77.87251044764085,67.22223799960878,0
2.008399000073395,38.74642088128408,2.40181906610814,75.82521480415228,76.87599920284434,1
0.7304152025139949,23.819318343723214,6.023227301148226,56.96471405009359,32.58748765194308,1
0.1616406543350484,9.522760656497317,13.959657668027472,38.31368530070117,7.96666548413742,0
4.480029122237042,38.6252380905157,1.9445519996936869,84.15028610619724,81.86034435502587,0
2.321117030157225,31.07949838026199,2.8819962202729403,69.34754855011154,53.05503150878322,1
1.8424030185447555,37.57174641489501,-2.213158152088271,78.39897366638951,71.81281737424888,1
0.8647516884576072,30.224203356508557,4.583990324172514,79.30940906188114,48.19985292002944,0
5.349217669543616,34.62585279244399,-1.4352340681954698,91.84018187195343,70.11961821470452,1
6.7281289303882,34.24169565785875,1.415089152184081,80.76444020158888,69.78908148078811,0
1.7001687016596592,39.07066584549364,-1.7624236303061396,82.48842673110049,76.55274805441105,1
2.461409588546462,36.33814183506142,-2.885446431209443,84.40483984558082,68.84250703352629,1
4.397456088727458,39.210790273615416,2.187088595558353,87.24795070450563,83.66001385531136,0
1.7035313532314698,36.33591589967202,-2.937503962925373,80.9211335380384,70.37915550327754,1
4.397983557371328,28.912084299316632,2.5615519626537377,69.63023039235534,49.7095259534724,0
2.0042982383725683,25.32795151769972,-4.206555463576211,71.67306016887744,37.65560249546005,0
4.484825697646899,38.06899055057927,1.865053348796087,89.90837466459726,82.24719533638087,1
1.0718637256417076,28.922670143969277,4.248612429582813,66.41976930879085,44.92225518537838,1
1.5514397609607813,29.038729776040764,-3.099462490630084,63.27078396762407,46.59859088790403,0
6.095717775063766,40.31013513171414,-1.445885228483392,80.19013366271234,88.63001360480581,1
1.411403834998681,24.97307214979484,4.179996513079943,64.06124149434567,36.08375310985451,1
1.12504612620274,39.6312814011945,-0.7543975953359734,76.53029203793274,77.63822157235442,1
3.255834726784143,26.829120564232458,3.40601331860435,74.67262122253746,42.995280437370205,0
0.5423895715853695,19.01392510548986,-6.924243562529791,49.49116318106584,22.66641760816242,1
1.6842551572458977,40.28370968823779,-1.8193935699825807,82.66489503156207,84.05684480019256,1
1.7537257612747887,34.654565547064,-1.8268277020301864,84.38916256353482,62.01080692616392,0
2.518523335901272,29.20817983233398,-2.457829179661153,60.99705302815389,49.70672833484932,0
1.9706234031601488,35.57839448220602,0.6847907898007073,82.72345673370508,65.55137963972274,1
2.896555245826582,42.63391319268646,-0.3642240984595496,85.15882077515435,95.09066164670972,1
0.7447400604435179,20.0175444826999,4.809634475168655,59.67900506634059,25.24533447597162,0
2.6127618240326007,26.26176905190214,3.657016683538179,71.76292517793813,40.99694080097494,0
1.5632450549443069,26.744682521920737,4.051356198777851,73.57719304247638,40.39081640511181,1
2.3932060686487637,24.05580210062561,-1.3295522204195158,72.43315814891137,36.33740632400384,1
4.236497494419769,39.79750689470745,-1.7298793621544248,71.94977863825247,83.79541194783138,0
1.6201856619465524,26.25937249710154,-3.7163853703265617,60.80474616399656,38.93043517708019,0
