Feature,Importance
directionality_tamura,0.10839402680199568
skew_u,0.06143581266035121
mean_u,0.05362926085136168
std_u,0.04589205823546244
coarseness_tamura,0.041588025909978336
SRE_deg45,0.03726390820893888
LRE_deg0,0.036721616840971374
skewness_lbp,0.03345607056100105
GLN_deg90,0.033142435113076574
std_lbp,0.030713659423548607
SRE_deg0,0.029728887564015215
RLN_deg90,0.02406709840860237
std_y,0.024030902610074442
std_v,0.02378596508993913
SRLGLE_deg0,0.022572384267398448
LRE_deg135,0.0225242855578112
SRHGLE_deg0,0.02124108154270862
SRE_deg90,0.020771885163052332
SRE_deg135,0.01803450213502278
HGL_deg90,0.01744075085664418
LRE_deg45,0.016810920562234388
RLN_deg45,0.015287917875281767
LRE_deg90,0.015187809774485913
GLN_deg0,0.014053397984786307
roughness_tamura,0.013220452296185813
skew_v,0.013051841449564889
LRHGLE_deg0,0.012796402663200382
RP_deg45,0.012380666630465742
LRHGLE_deg90,0.012344182889433956
RLN_deg0,0.011890845470617485
SRHGLE_deg90,0.011154263932326772
RP_deg0,0.01087215674765209
mean_lbp,0.010778012038760314
SRLGLE_deg45,0.010699433059791257
LGLRE_deg90,0.010352650620338424
GLN_deg45,0.009673008402058031
RP_deg90,0.009155390993252159
LGLRE_deg45,0.008156222427565842
LGLRE_deg0,0.008093704476027473
kurtosis_lbp,0.00789129089128147
mean_v,0.007616370856235513
contrast_tamura,0.007573902069996014
GLN_deg135,0.007012733051168276
SRLGLE_deg90,0.006395526869933747
HGL_deg135,0.005064248017265526
mean_y,0.005013236867252235
SRLGLE_deg135,0.004586206819259641
RP_deg135,0.0035550867071708577
skew_y,0.0033958411048415653
SRHGLE_deg135,0.0029140342707881283
LRHGLE_deg45,0.0019926629319888373
SRHGLE_deg45,0.0018497089387456346
HGL_deg0,0.0016035492852317784
RLN_deg135,0.0011347243377406377
HGL_deg45,6.978885116668189e-06
LRLGLE_deg90,0.0
LRLGLE_deg45,0.0
LGLRE_deg135,0.0
LRLGLE_deg0,0.0
LRLGLE_deg135,0.0
LRHGLE_deg135,0.0
median_lbp,0.0
