mean_r,mean_g,std_g,mean_lbp,skewness_lbp,GLN_deg0,RLN_deg0,HGL_deg0,SRLGLE_deg0,SRHGLE_deg0,LRHGLE_deg0,SRE_deg45,LRE_deg45,HGL_deg45,LRE_deg90,RLN_deg90,LRHGLE_deg90,HGL_deg135,label
15.890636734693878,12.07542857142857,46.24409107670086,222.96903673469387,-1.371272381422987,3803.761540762405,15994.319884343116,10001.764565123469,0.1726893956915098,9552.454508407764,12029.454518262488,0.7622607688653037,251.37264325323477,9451.260043130009,580.3296541574688,15858.956719513011,12266.084320021406,9441.646249458909,0
42.75524897959183,37.16402448979592,82.41255715969139,211.8709387755102,-1.6550506310604671,2884.723478173305,22206.346357182418,22754.46483057248,0.1283573783785904,20149.353534270584,47336.99758320327,0.7863872721585269,107.92513987145698,21886.925925925927,164.638933624043,22779.974059116477,47137.1533410966,21890.488510127256,1
57.69461224489796,53.33382857142857,98.28788662110954,217.2782530612245,-1.5212526852572397,1535.7489202754757,20446.953134119296,35190.02509629975,0.0911189296459039,30615.526109110247,153682.6389342827,0.7978617890756475,207.70379362670712,34551.51507794178,418.23746167995097,18489.666400980997,168639.45582464745,34543.42967805736,1
25.518457142857145,24.14288163265306,71.67063612664698,223.0210693877551,-1.35554176010696,3185.219105459182,16561.03033251686,21629.254101936047,0.1618889144120938,20186.908019375696,30848.630104351912,0.7645193431046334,170.64107799101674,20517.725853566604,300.65953254518274,16214.762331838563,31728.39981655116,20639.32261319208,0
38.07884897959184,32.61761632653061,77.67971712174304,225.04711020408163,-1.3113594536154292,1212.7060457329833,15565.69284328273,29782.223756800973,0.0936759061103719,26432.601778721724,52983.46459688772,0.802011551070129,383.8580488847716,29015.45628162189,727.5083451424972,14599.880569988978,56986.9125334593,28997.80079085177,0
81.19435918367347,56.52408979591837,80.85086042786824,199.9645387755102,-1.9738958058394875,1929.123587669131,31675.037024490364,24259.24588007891,0.0719000387387482,21059.56671405229,46409.21331925154,0.8411579056026115,67.08779601971612,24012.287310528853,158.5037037037037,33276.81816764132,41975.25766081872,24140.589952010712,0
63.002391836734695,50.76350204081633,88.2942199054689,207.82102857142857,-1.7555218115741464,1828.464300973712,29137.503002091344,28096.246193977822,0.0845632005365737,25578.83207529868,41506.90350581304,0.838392478737531,121.9425615720902,27507.807232826905,273.5375800628857,27262.36438802841,45948.213438919294,27381.168646949933,0
22.676408163265307,20.298604081632654,64.36484604992856,222.70992653061225,-1.3688625616832586,3532.4198332399565,16052.930395807927,17997.33968295818,0.1622455638059817,17007.73747195581,22776.130573773196,0.7483566285578909,188.0719965745045,16900.361879128945,336.77274997502747,15634.134152432323,23327.26873772184,16851.198252154252,0
21.41701224489796,16.87574693877551,55.51395321892599,228.65990204081632,-1.218305167148927,2287.717047165588,13284.043503031782,17050.599763968585,0.1431767440141347,15636.917412066983,25893.944166361453,0.7633638643457479,388.59962840784135,16146.317673378077,853.0638171815489,12465.481760473976,29160.670672873464,16286.304176904176,1
35.50964897959184,33.728457142857145,79.60758764976809,219.754612244898,-1.4307915038455934,2726.8720544701005,19168.056127886324,23274.56012433393,0.1404831119514467,20916.492453037165,44321.085109532265,0.7772851605935067,171.95162241887903,22724.13066441916,305.88074988568815,18471.413046791648,53760.98616064624,22705.335171516643,1
66.05097959183674,51.75356734693877,87.07529355964597,203.47043265306124,-1.8738068124207312,2257.0759715471745,30430.48801602036,26376.648803688026,0.0887739559219617,23752.087001834327,41608.34629424894,0.8276009064336511,80.90744813647981,25737.44038914977,236.70884422534024,29735.653646820883,42813.92544136856,25681.152110066425,0
69.79014693877551,65.04454693877551,104.5954845049993,209.1248081632653,-1.7199988444080412,1973.273281672704,26343.086294649,35894.8065248292,0.0899698522524441,31405.112653449785,76249.32177082855,0.8081207593983314,87.4063257182416,35349.83824420215,197.08386881812555,24344.0568803846,89077.11254700366,35398.82792397345,1
95.83142040816328,91.85167346938776,117.6136326579339,204.6241387755102,-1.841115147143677,1687.4009189873962,30046.343482275137,42890.75391321152,0.0689954238763549,37004.05776025849,221249.34270929507,0.8383203979069062,123.68851893208812,42763.27101817074,271.075197686899,29262.4776246906,228848.7974065231,42784.56059991071,1
51.23257142857143,42.4652,84.29529692003908,204.8398693877551,-1.8273741305444784,2982.959362566754,29104.549371289973,23230.83725878173,0.1183111786659746,21485.50767974291,32409.97342609732,0.8143526585763482,112.90865589326629,22447.241631014414,179.82171637090292,28004.03573057625,34185.95136731901,22515.54482172488,0
67.60672653061225,51.29130612244898,84.98171153751296,195.97619591836732,-2.0546695048641705,2939.2000624621096,32963.79150515312,21730.78050079915,0.104516486206564,19258.16011329529,38269.0161482924,0.8220829176805113,44.84613139688589,21341.782527338582,95.74206691504396,33500.97878393011,37855.77157854167,21415.96727404119,1
23.67591020408163,22.13281632653061,68.45556193490347,225.302612244898,-1.3064294250156605,2932.6231821609395,15108.545764659411,20902.32248913785,0.1603177874523361,19530.52926295551,31387.92692735825,0.7596867755547111,273.250625718731,20099.431576811203,562.1998742928976,14573.71904462602,33074.58087773136,19840.740499311178,0
57.39419591836735,55.17602448979592,101.86254024505236,211.20514285714285,-1.6493490815299066,2756.8345725810373,24909.75093551052,29436.464572095058,0.1284073924310901,26255.697875591515,236076.0168877873,0.803959292619751,135.86060689402274,28872.1074669967,220.5111345242086,25386.474450457357,188477.01352904557,28861.608085601518,0
35.297804081632655,24.771763265306124,56.95998636559217,219.76312653061223,-1.4704349568401571,1913.6796156935063,19817.94089651685,15581.767780124335,0.1023098023822083,14085.754683012176,27164.804396323507,0.8028165874780595,180.08112865078928,15032.32616467741,327.7416205662219,20137.66372807147,27174.519569269,14859.745083558984,0
37.59313469387755,34.75305306122449,82.68770668979516,207.05288163265303,-1.7299754503173956,3893.719441365551,28025.132742185768,20860.10520948792,0.1542178940024076,19942.30616141672,29371.179849257373,0.815505018363326,100.70773917826769,20016.61272373376,164.4250479402235,28309.63611717252,28295.52546893253,20025.994049131725,0
65.07618775510204,59.32753469387755,100.8861307320562,206.62119183673468,-1.805440891961774,2521.667134577069,24851.35238181489,30398.789712008693,0.1069235668325495,26164.357080579422,113926.26765984423,0.7935270220150827,69.19665134602758,29548.527433519368,126.7247183565275,25909.016346366247,97920.07099624476,29608.372797061373,1
48.67250612244898,45.709665306122446,93.5253359084368,208.5227673469388,-1.7338775288271029,3362.7755302839623,24890.527080520787,26479.34075463927,0.130851707233481,24087.79253100832,47460.017275701895,0.7870273144539494,62.7704883045928,25542.03237578965,99.70812108039576,25807.394439539043,47856.74801331251,25488.91046464474,1
56.31831836734694,50.304457142857146,93.60885266728197,194.3128653061225,-2.073371753702536,4278.456293401263,35467.344034616326,23898.702428725966,0.1341233556995431,22608.726937692147,29893.685138011657,0.8138149010545603,27.84907470190352,22911.27165230621,46.550050306250334,34540.146947204914,31219.05431309904,22949.066212543094,1
49.77282448979592,41.47977959183673,83.98115410135966,217.485412244898,-1.5217038583687983,1545.5001708233683,22138.91492996242,29474.976340963443,0.0879552116974874,26537.606299262832,47541.33031545382,0.8260446728960102,207.78823026350955,28669.48554171789,378.3351060820368,22447.548684582744,46287.76611032532,28495.21228379244,1
65.10868571428571,53.81911836734694,91.18229294737596,184.45686530612244,-1.8730070455464585,4512.239594242796,43159.99081360902,21367.062015619857,0.1260814655006491,20179.73750006306,26867.915123133545,0.833055768132133,23.798676489669987,20785.899237323567,39.29121039455698,41119.73360876043,28077.04257345149,20821.65255289058,0
5.5704816326530615,5.281714285714286,34.7425359524627,245.23817959183677,-0.6943530870486433,1237.799516642865,4673.244974184335,16058.663956937273,0.1861659780116193,15471.762669625838,18734.47423926178,0.7173039785899193,1645.2677053824364,14882.224605422904,2719.4763495313005,4864.981252020257,17972.487986208384,14883.740446500402,0
49.38202448979592,42.73624489795918,86.50325925546144,206.4407673469388,-1.7887814211230948,2852.1607250890675,26199.798180555244,24629.907750565777,0.118972461739632,22504.927165446963,38442.01265992964,0.7996700106863186,74.90010027575833,23631.17516921534,148.98839771551917,26146.27427260872,41470.4358276746,23559.46728718974,1
74.25887346938775,68.16756734693878,105.42119685183827,200.5129551020408,-1.935395756415727,2128.4041740658,35494.046304252355,34814.62463959061,0.091189552869013,32390.81810745679,47104.603024574666,0.8473400242430621,69.19080247483609,34142.85317203805,170.55994915691844,32913.86973446406,52577.10033564378,34030.59682516352,1
71.57281632653061,65.99443265306122,104.6518884139053,198.62057959183676,-1.962724266342596,2168.2072895530314,36752.15305406482,34142.595793905144,0.0919903826855257,32014.600686471647,45363.41537557128,0.8597712487037021,69.3212413465578,33210.16811880103,107.96739047619047,36204.19828571429,47566.45731428571,33214.87503854596,1
97.16058775510204,91.59085714285716,116.3469963395037,213.01882448979592,-1.67882641466667,1714.097319133309,17642.880016788207,43051.98069356277,0.0642941844415472,31231.16552437604,204002.70387178008,0.7363248832593632,72.9587997797761,43340.6008212516,242.95595072364796,17702.085393081346,200608.2726747393,43577.02450946,0
50.078416326530615,41.61870204081632,83.56842118904477,208.9851102040816,-1.7190839590426996,2755.0785323463147,26485.067221481448,23743.952434594696,0.1187192772734188,21637.241985756136,37042.37643110028,0.8134103265413891,103.30229743456742,23075.017117292355,177.02080185938408,26014.423497966294,37686.9223474724,23136.73900050171,1
72.94164081632653,55.12033469387755,87.15028048692214,225.75339591836732,-1.321025451706407,498.4255319148936,9778.499734042553,36970.97171985816,0.0354653208652593,25484.51051016715,292082.95518617023,0.7287840967273668,443.3804546451283,37412.14607850304,880.0231970000872,9715.022063312112,257745.4488096276,37047.16302408564,0
31.69719183673469,24.6629306122449,64.38288016000237,222.1257387755102,-1.3890986139692905,2088.0434160460504,18411.15213502878,19836.82370158379,0.1184785739368961,18442.077662947937,27003.83641744447,0.7989391222149699,238.40882893930103,18921.116339668915,497.08409240924095,17932.551287128714,28583.588514851486,18915.082926382616,1
61.013183673469385,56.97366530612245,101.05668722560874,210.5756,-1.6900913360244638,2134.274731567645,25659.833595800526,34439.25786208542,0.100532948976489,30748.70651809646,61838.7861130995,0.8078792624196345,121.8700045310376,33434.67983688265,220.15664397532623,24106.12737460372,69309.81740434002,33431.514922851675,1
35.388163265306126,27.456285714285716,68.0079096786333,217.96527346938777,-1.508042297844686,2416.546931665667,21349.31434364202,18894.40241012022,0.1272148473201826,17368.342254690797,27672.373197407123,0.8108360766404075,146.61842456608812,18170.43751668892,311.85284015102053,21344.89468305561,26917.36500411616,18129.854176181398,0
17.863420408163265,17.73886530612245,64.41023150833544,243.99903673469387,-0.7375130899043935,1626.8109567901236,4591.135223765432,17945.48929398148,0.1773640409687373,14293.871431694495,1247554.0108024692,0.6620658594535979,1297.4575557994876,17758.75155506769,2233.1196646341464,4869.629954268293,1411832.9117759147,17959.068080157453,1
50.80793469387755,45.49107755102041,90.70163462954535,209.52873469387757,-1.7098403845435466,2567.221659634318,26044.54542897328,27355.49135021097,0.1180621506617912,25160.3128334974,39356.5109939053,0.8083943650033812,107.9909415439536,26557.662918340025,211.97353019743076,24343.4473153792,43826.08710750625,26451.742741827587,1
29.09922448979592,25.13955918367347,69.82305075769608,227.14582857142855,-1.262815303951364,1911.816404460058,14893.498701695433,23855.80678173209,0.1262944120694129,21554.550830956,40477.72789063693,0.7771986027893218,410.6364350496322,22930.958401771048,599.7539530707063,14209.359192597509,41823.94744856128,22970.568971669163,1
43.35422857142857,34.32423673469388,75.45989775038831,218.0510693877551,-1.4951689967558237,1752.563512411141,21241.241405430603,24475.313337606334,0.1030516779786248,22268.80930421036,36559.95385153245,0.8217373437078153,249.45070692154127,23763.763475264583,468.5279680197525,20755.160783045765,37717.22389112607,23616.781932149337,0
7.716824489795918,6.788057142857143,38.00212951365021,234.8422448979592,-1.0335843594492842,3133.061235471373,8426.728153250107,9756.875699526474,0.1936452616465551,9341.402552317426,11739.98837709858,0.6980134567398286,416.1505731494074,8992.504080046629,916.5712134251291,8786.069707401033,11428.481712564544,9009.172386933453,1
41.79716734693878,34.471779591836736,73.61094780167977,207.8184163265306,-1.7581447297161137,3026.6449071978277,26997.880941602536,18288.762290629245,0.1252044923859351,17024.59265866221,24728.314576731555,0.8139898443354595,91.91416601093128,17536.90038493439,152.74025624944002,27375.00680942568,24254.01505241466,17606.101863406588,1
89.08335510204081,79.64497959183673,107.66655085380364,192.6681224489796,-2.0642392264402805,2631.3455989187364,37939.11282311201,33819.666294982264,0.0902400574593383,30251.32153521671,56095.61632032438,0.8312092411237699,31.290760211250547,33207.86168580519,63.27209355012983,35580.57330823792,64388.5261671982,33163.21149913861,1
34.3752,26.115151020408163,65.6790337545885,227.3612326530612,-1.258038508912692,1109.8496005557486,16177.302497008992,24274.53216780518,0.0883367409935458,22004.368178838547,36601.87240940141,0.8249547164249275,482.2925776965265,23499.42665447897,791.6601774079598,15962.32145380328,38312.81709710338,23654.14553561639,0
32.39651428571428,30.16334693877551,78.71021920674285,220.64457959183676,-1.4293760380105285,3316.071217070118,17369.654354528528,22469.465093562078,0.1540423991390253,20384.12927813195,58150.30010073567,0.747544707008762,135.62832770366978,21566.24663651457,216.19988124628892,16589.248632769773,51936.0376574268,21411.163457994277,1
75.24435102040816,62.46739591836735,93.49226997531468,189.43018775510205,-2.027910312577988,2837.2770322831584,42565.68815635939,25255.780241151304,0.0993558882510583,23551.6615685309,33702.73406910411,0.863189719849809,50.04261867014828,24725.208383847803,145.32725483765168,41659.66943260085,34903.25223023942,24810.88103135365,1
71.96832653061225,66.22903673469388,97.72784713396416,203.60251428571428,-1.8614237668457163,2296.7708069505284,29452.987045610247,26457.168884552302,0.0991654067905057,23326.749269379143,311137.552679109,0.8160107932273639,58.96295148039064,26010.03416137033,145.39445574226693,27844.07965321631,316970.0921545542,26047.93956373051,1
59.428163265306125,44.93907755102041,81.1361019489821,204.7407836734694,-1.833087651446784,2280.2922255419235,30364.358421799843,22851.803699701228,0.0964766383103684,20813.44016948576,33989.8186171678,0.8349889934189562,100.22235634958956,22216.041425237407,246.25858705792552,30396.37554066661,33639.29692138072,22324.0349024018,0
98.59105306122449,79.59351836734695,100.00911875377568,205.57645714285715,-1.8608027973595915,1544.1935168062655,26745.721853584248,35102.44466441858,0.0539793018044506,28398.7214460796,101428.4608941586,0.8188485195072526,117.20301555265344,35209.669258775575,246.34855830569023,27768.47363272944,92258.50257293528,35229.829395909306,0
28.946702040816326,25.439967346938776,70.76482681705589,218.9870204081633,-1.4715318719431063,3307.9925494007125,18754.58930411992,19385.44553405778,0.152208654030565,18052.013052192902,26728.970580439967,0.769516363418478,132.551247370003,18339.2888214881,233.76374116109096,18313.779487788936,27307.361578228058,18325.20747320229,0
96.7034612244898,80.51397551020408,102.70138226416832,200.8052897959184,-1.961096586451376,1535.114611613508,33163.15144827047,36714.33955741323,0.0551685370181447,31618.507256814093,70444.93326041524,0.8396529779337869,112.62774024024024,36426.92946696697,254.3237981067339,29235.617171675414,85065.13058575503,36430.54040658133,0
52.93441632653061,48.661355102040815,94.62921927206864,207.3811918367347,-1.757266758400512,3595.103576475704,27213.77043156865,24168.273355799545,0.1409482104614441,22011.934894237624,109609.3418849875,0.7936427166592954,100.71740034950489,23592.39897645003,226.83667687245807,25197.11205045012,288231.11058812775,23728.168157647797,1
103.07760816326532,98.74124081632652,119.18726147011722,196.09205714285716,-2.067279819212204,2339.3986372628037,33579.05879551615,40916.621913693314,0.0819256436296265,34837.3824672098,134966.10464136567,0.8211539760262551,71.280601983494,40481.25684860254,106.08664163601364,31034.95715565381,154042.87440202787,40745.04061673395,1
84.22007346938776,74.35577959183674,104.95123201999436,184.15660408163265,-1.9279085586524105,3197.0485006983863,46464.447829058816,30078.24254806978,0.1046383736272251,28310.406553647645,38408.975051264526,0.8598925750371297,29.505618300841665,29433.320926552045,43.76997902544305,44303.94373347114,41240.02302641578,29405.797913574734,1
35.477714285714285,25.4818693877551,61.95595451489976,222.94287346938776,-1.3769065687522526,1704.4921235886688,17159.191738219186,19321.6586775742,0.1047139281094465,17167.422357294232,33363.365188290176,0.8001532870217363,277.382262226978,18891.744948700198,558.9446173844627,17292.183320220298,32146.026442718845,18896.49588289113,0
2.745110204081633,2.3538938775510205,21.65886121954507,244.45647346938776,-0.7290113142710661,1885.835829959514,4359.696963562753,6079.707995951417,0.2038315411390495,5962.948046543871,6548.097773279353,0.6709770638283197,1589.393240050881,5523.78784299473,2232.0790505883538,4478.267625465152,6518.610278587951,5527.265590608951,0
35.712489795918366,26.97430204081633,66.50706386314559,221.5210857142857,-1.4114098054733486,1880.844494928487,18791.0747448245,21000.29104405977,0.1120195141783414,19134.280507946645,32018.21130771446,0.8012972557289643,279.01314757855374,20204.212321331644,630.0771521120308,17785.187285279586,34542.31934037889,20143.37088833177,0
78.41620408163266,53.95715102040816,80.61292386818128,201.40484897959183,-1.950963706398102,2134.022712064554,30678.97051761464,23708.99454831726,0.0806046660377843,20635.9427276147,42854.945365085616,0.8150684747369262,75.59984380520278,23170.636661150264,115.07983995818005,29475.817540261774,47158.70205279772,23169.073597208197,0
46.088579591836734,33.48566530612245,70.8531740725086,216.96030204081632,-1.539991857197592,1743.068297767294,22707.37665258654,21762.35166492951,0.0937567945163475,19871.926339620244,32137.785506610348,0.8200430700173373,159.02582104688352,21112.785162649197,363.1942196860006,21293.6849501746,36187.12625273259,21146.67624231691,0
40.133077551020406,30.346669387755103,70.11216057968775,216.3316408163265,-1.536287292097052,2001.5035425383544,21703.619972106,21192.956736401677,0.1047603987244364,19421.14723978537,33134.30708507671,0.8190453803825221,160.67431216250964,20407.81085111854,288.4560929180346,22221.426021463845,31410.129914199795,20472.5601771064,0
77.85694693877551,59.62372244897959,89.57120783124147,200.7251673469388,-1.9689722519748727,2072.034529423826,27725.92105802748,26602.030756612672,0.0891202570329526,22499.67384092272,71125.9427106828,0.7954990612766919,52.44921493501615,26318.424498535045,95.45521298174442,27964.675212981743,67187.29395537525,26292.83772157532,1
19.762963265306123,17.86421224489796,61.39667858506191,234.06952653061225,-1.0743580661499448,1665.2995154451846,11271.370179689078,23424.824904098525,0.1388640686794647,21580.46545935103,36436.548354532606,0.7736241651059531,676.9377030654047,22152.172434901357,1251.5163612231354,11074.038644137016,43610.14334575527,22273.66203791469,1
18.477485714285717,17.153738775510202,60.98952293013979,232.98413877551025,-1.1078111486654938,2072.692666342885,10250.545993200583,21624.35837785333,0.1453880629708717,19658.01207612104,34910.16391452161,0.7230334337556633,281.1282504864674,20443.72638422077,563.7850276725895,10231.656374405282,33954.484076123896,20075.00512685684,1
101.29782857142855,85.43339591836735,104.67252145415137,191.85618775510204,-1.9618739859952912,2294.0752204738023,34039.47636174996,31885.99270274944,0.081147910249153,26624.994599361315,105617.53484350684,0.8141686825193166,30.77595180266852,31846.69994953159,45.54702991343979,34503.66483002568,95587.54641769978,31790.998165022505,1
64.93876734693877,59.34179591836735,100.92089951652063,209.70740408163263,-1.722067436197736,1882.8363767074047,24787.229906542056,34234.73656841601,0.0913545794183593,29931.37561235312,67216.08408818596,0.8127356505960879,119.59662109592088,33512.997043458934,215.55960399837,24914.62758587626,67885.14027854352,33559.72907292734,1
51.68623673469388,47.21714285714286,89.07260464339855,202.0657387755102,-1.8771686324539631,3124.624052308556,32295.50920614545,24426.47109791809,0.1243594778160509,23187.000219800517,30448.599041277223,0.8312242859746356,73.65764973522721,23733.53256609761,109.49675253302424,32473.34333220088,30226.20034373189,23652.619227612013,1
13.113297959183674,11.541167346938776,49.35272788962637,237.291012244898,-0.9728394640299278,1926.356638290165,8162.915111996619,18007.115800277727,0.1551700224799357,16700.553115443337,25781.036104570427,0.7176805387192992,719.2327065144392,16774.115569733603,1239.7525930639515,7506.255615653834,29783.529430480437,16622.55338454687,0
30.25439183673469,27.588465306122448,74.82860548199069,224.54967346938776,-1.340127299842454,2349.053399069509,16159.795986389834,24067.98864662176,0.1343809564516582,22042.17361739649,49165.1420040275,0.7816231419537173,255.37049117421336,22979.59279866973,479.84457993179706,16596.218283903414,45654.173194171744,23007.42148654284,1
38.404979591836735,33.61887346938776,79.82910164281117,232.97646530612244,-1.1143510956528808,572.0412259429338,11041.565295908364,37465.69289510345,0.05931858790833,31468.484214618715,147920.73066405242,0.7948048579948679,701.8880876568646,36689.119685334335,1171.478032989055,11185.351163866191,225046.8209752839,36616.4212851972,0
58.103191836734695,48.19984489795918,88.47695655710926,213.40537959183675,-1.6464707487584105,1845.1162021728865,21395.988768172992,28776.93893350129,0.094541035265483,24483.943205218908,68090.76775310974,0.7923541152225118,124.06724262059036,28456.71120710343,242.07478328373656,22299.44621555182,63997.38341311942,28472.993604177645,1
24.02547755102041,21.434783673469383,66.13818854160921,235.62842448979592,-1.027150749646368,1031.2291351381648,10215.09539824001,29268.767221568294,0.1112195861667986,25904.013144146094,52859.69676587635,0.7825790863560376,747.9107791264654,28338.341581076875,1230.6142249929158,9940.456163219042,53613.621422499295,28048.08126842895,0
54.6778693877551,46.89164081632653,82.79951225530188,211.5492734693877,-1.665422642405909,2178.9756871291925,24161.154837147355,23473.311320983168,0.0994840485954744,20310.20642415561,59678.91551035234,0.8022903970631681,111.07263578310808,22948.886206196268,307.45745830149406,21147.323364338223,111056.6173223367,22907.798538334253,1
80.69128979591837,71.0789306122449,103.8509023796158,190.3613306122449,-2.050136004986176,2885.49615243679,39016.85885605783,30464.58193144342,0.1031500470119975,27850.67376415971,45704.92977780739,0.8440479214410145,46.89763007699483,29871.472103207856,126.56422946379308,39056.41119229548,46194.07717901988,29790.8965446188,1
55.88189387755102,42.63510204081633,79.60006343250598,213.5854857142857,-1.6218605157411137,1921.50732852256,24259.082548877625,24778.79050662938,0.0965001208748864,21976.35367261256,42409.251916402405,0.8137308701159258,122.54922182194908,24125.746109109747,234.07858351777116,22016.544121859133,49220.04306730894,24111.980679641496,1
56.900563265306126,50.91017142857143,94.13120723610058,214.7527755102041,-1.5902540760965678,1739.2654102233678,22112.362542955325,32293.36777813574,0.0939189247652357,28209.09249661204,78442.75389282645,0.8045451650217638,130.76664832140892,31590.794916695853,285.99064141856394,21436.378447898423,84268.3914459282,31681.359214030857,1
83.5256,74.87669387755102,106.85348696805744,202.63649795918369,-1.908627005511336,2187.1178905097527,27731.04798393706,34103.87958941157,0.0896215421508353,28652.534888484857,86499.33992378299,0.7955366125547944,55.22921923916137,33799.73850678304,133.59439888144578,26971.91383376114,91298.01521317224,33775.09267456536,1
37.20519183673469,31.509289795918367,75.9972804254668,213.5618775510204,-1.6084237155563594,3295.3113957256382,21783.68667541085,20337.82496206568,0.1381416168436376,18778.762064655995,29705.52202762133,0.7725584753400069,94.7474095464583,19456.071489237787,197.44364056910788,19944.37328205266,34622.92442376482,19284.957659775577,1
64.21057142857143,51.89108571428572,89.28288154891938,227.7089142857143,-1.3107182455202075,655.4572048574886,11533.852147060052,37884.17806618537,0.0483046719162824,27682.457400763404,197778.6118599508,0.7667819673416897,477.8910604670853,38547.54321597404,693.8700549557626,13208.161320497333,153969.30350391706,38672.01573420433,0
90.40008979591836,82.33206530612244,109.99529809051032,179.09271836734695,-1.7165742457370186,3147.7801721131987,51849.962494944,29860.828040224835,0.1004291210818449,28075.75599350875,38067.53688438847,0.882272871803857,27.86122537639664,29547.70230385968,47.99850163971503,50661.10796675336,38932.38030080289,29614.09817211765,1
23.72519183673469,21.955355102040816,67.89399798167086,223.5966530612245,-1.3453651954493306,3041.9015576109755,15472.388990131692,20117.118660385797,0.1574367076007752,18678.31270786907,28690.40948320325,0.7606687153842927,191.115264,19194.226016,439.4710650991402,15211.756202842604,30536.182804000706,19105.708961192693,0
77.95143673469387,74.1486693877551,111.28929979307784,208.055012244898,-1.7584039264535605,2470.161589921607,24881.64801489689,33314.56559920918,0.1046477730725791,28808.311675137164,719660.996620612,0.7908709891911475,58.32657205101631,32349.350282366377,104.1149513511073,25992.762602433573,460166.154141364,32316.072353227824,1
62.86894693877551,52.31301224489796,87.50426041445917,203.0634693877551,-1.856078994565108,2013.577318727178,31350.333750652066,26169.280312989045,0.0893958250913864,23929.815796967363,39170.94770996348,0.8582030625318968,108.92205599860294,25586.052195510023,218.9088284918586,33710.88075539203,36205.7837293924,25568.945385440016,1
2.5288244897959182,2.0870938775510206,20.629026072437583,248.97140408163264,-0.5570677902268091,778.2360545422348,2713.752966176731,9808.42571276784,0.1700612706696067,9590.163048630167,10731.8673632017,0.6966115254190931,3953.464591439689,8642.131361867705,6287.992277992278,2772.6377676377674,10392.72077922078,8759.228299828581,0
