mean_a,mean_b,std_a,skew_l,skew_a,skew_b,LRE_deg0,LGLRE_deg0,HGL_deg0,LRHGLE_deg0,LRE_deg45,GLN_deg45,HGL_deg45,LRHGLE_deg45,LRE_deg90,GLN_deg90,HGL_deg135,LRHGLE_deg135,coarseness_tamura,directionality_tamura,label
0.3981332093346841,0.1525384621471773,1.7901971922364446,4.572438616227913,6.148242891263751,6.344184116129274,337.48678834105147,0.3347736703948053,10114.172199089388,11714.085885511928,204.51468085106384,5375.513333333333,9288.385886524822,10563.700744680851,455.2044707956093,4248.02788238122,9293.223586786273,10620.241171863876,7.866889795918367,462.8377642872095,0
2.276310901801988,-0.5578578980192219,4.022496549570829,0.9638387266302104,1.774470328770317,-1.7870939407232205,179.02406462746288,0.1386846598872633,34142.595793905144,45363.41537557128,69.3212413465578,2434.664712221674,33210.16811880103,42480.55661497434,107.96739047619047,2204.2063619047617,33214.87503854596,41620.54318054019,7.90505306122449,457.5024274718768,1
0.2431355499533403,0.2174702988330247,1.2510703021156993,3.6231225086324055,7.458385977874645,6.478688274081349,910.2576674737692,0.2643690170819507,20209.261047215496,28406.7689669088,635.1554092730395,2647.699484831139,19256.63785537111,25927.95821408128,1078.2396580835796,2097.527965386239,19154.2211807035,25594.432987738484,5.283967346938775,222.11715914981852,0
4.396859881648066,1.3959345563232195,9.798543549592344,1.9182188480774456,2.103821503608808,2.803371303961585,161.9193060414106,0.2120373652265715,15578.264867164602,21502.684598657463,105.57975616797316,3631.265328329373,15066.84979236526,18903.05380737714,199.2973576125923,3051.097148690677,14925.992228266903,19306.384856222936,7.185844897959184,568.9924291585551,0
4.643957274490337,3.6834373184533744,7.032793759092755,0.8318193488268761,1.158720334772276,1.2018030833891604,62.46939955774791,0.1600980867648103,26291.42078584793,41517.55827521687,39.4230793956927,3326.5083895853422,25574.14509803921,36551.65790742527,65.88695135410477,2925.6005942779525,25647.70523633666,36781.08885806899,8.427257142857142,594.8565342590038,0
6.213572846628908,-3.73759811409875,11.46041944890062,1.2590884991437028,1.57206063169554,-1.7313088594387362,291.2062549096622,0.1820637047355986,24643.20419285153,97609.75763452477,143.1034003852874,2924.7927512208234,24143.432753908877,61729.18361632544,220.36783761146967,2441.6764053801053,24148.770491434232,62428.89725580243,7.974971428571428,496.8404567699837,1
0.9804098313571008,1.1166466715408678,3.0906991173108884,2.453150082704436,3.73762153668311,3.810155291788381,359.9067055393586,0.2487757908184865,19385.44553405778,26728.970580439967,132.551247370003,3999.035467388037,18339.2888214881,23773.320600049185,233.76374116109096,3276.1169409947115,18325.20747320229,23973.12158346355,8.176375510204082,545.742093100033,0
5.326008627809202,0.9279625904044262,8.69699297216725,1.0971902941771954,1.2493519024131938,1.220774344466342,134.62996725004697,0.1455389490970183,26376.648803688026,41608.34629424894,80.90744813647981,2560.96976361727,25737.44038914977,36947.35689234976,236.70884422534024,2237.170690599587,25681.152110066425,36580.64941950998,8.209526530612244,441.4274637829014,0
0.1054753457590586,0.2563478801181163,0.6979697492239078,4.805367570828557,6.929916114886509,6.976161439705333,1137.2104561611377,0.2680768906209727,18770.35441350711,23268.257553317537,856.1059923796329,2003.6308278489785,17506.908070661586,21901.400346380327,2111.9797476242406,1540.407072752765,17501.365166988682,21662.38752415125,5.844930612244898,205.3985360535742,0
1.931489750997208,-0.893254002067349,3.29089868118182,0.3838139786640607,1.7299922158129093,-1.881583302948969,117.31068210125284,0.1244205026170886,40916.621913693314,134966.10464136567,71.280601983494,2581.9353283861574,40481.25684860254,104730.09086968582,106.08664163601364,2240.2140883188167,40745.04061673395,103725.69558332174,8.191461224489796,506.7576216944584,1
0.6345459422047676,0.2185140501284836,2.5042621344534424,3.169406916439154,4.516650411888727,5.758277503111726,1051.5087825560267,0.2237890458309236,23424.824904098525,36436.548354532606,676.9377030654047,2022.5843104016571,22152.172434901357,32684.27150727504,1251.5163612231354,1629.3455000255244,22273.66203791469,33128.26862559242,4.7829632653061225,592.070964950238,1
0.6948614941012289,0.4656964110343937,1.5411908676440298,1.171297879772388,2.406537346080413,4.032056592559387,50.69267091638841,0.2298806598604104,24159.748895409622,94744.21700563256,30.870322911327523,5777.818778831369,23873.37014671963,65122.19499615582,54.07084441654138,5454.248038065657,23817.711259612155,62654.86470240284,7.648522448979592,456.68308921438086,1
3.02494972179444,1.7563284074810297,6.708282104668426,1.757732680241556,2.1186872819705465,2.206670429464869,418.88433748980304,0.1712168343192894,24475.313337606334,36559.95385153245,249.45070692154127,2048.7977958268384,23763.763475264583,31976.91454043263,468.5279680197525,1726.690720437377,23616.781932149337,32785.69571672074,7.202808163265306,540.6853947543602,0
8.914640549347775,4.0001742073045214,12.509023684240823,0.7395831692585186,0.8254500404254596,1.37769802634319,147.8427754418827,0.1174247342536547,24259.24588007891,46409.21331925154,67.08779601971612,2166.102101323055,24012.287310528853,37162.405996368085,158.5037037037037,1943.844171539961,24140.589952010712,37218.83345113649,9.601632653061223,610.2333000997008,0
1.3920171812485838,-0.5893524793042861,4.182754094078776,1.9737987676514528,3.8474888193479897,-3.775363910844129,366.006208648208,0.2038404989005212,26478.692797340944,67371.542629582,210.2902515358757,2649.5423669873653,25582.227454503303,49587.21629767011,367.8178265254664,2198.348209783157,25370.5365573674,57894.38547124271,7.117436734693878,568.3591793930655,1
0.46676966316469,0.3941678975233604,2.224858847033207,4.0844190518228265,5.656711783871413,5.646077287134087,1053.57882026203,0.2606743118336861,18007.115800277727,25781.036104570427,719.2327065144392,2353.9974255652564,16774.115569733603,23244.6870942467,1239.7525930639515,1790.5865097041044,16622.55338454687,23634.66638833222,6.968187755102041,228.37619961612285,0
2.9322994226373997,1.0044661982727972,5.841916579834415,1.5231030243622043,1.8793930767884348,2.302869016777194,176.13963860407375,0.1881168512578162,23743.952434594696,37042.37643110028,103.30229743456742,3154.705158961724,23075.017117292355,31756.98796170222,177.02080185938408,2666.131435212086,23136.73900050171,32542.00628231137,6.729085714285715,537.2555608591886,1
1.2834976586578777,-0.5109245702100307,4.47984824218671,3.34402501590314,4.0274693196610825,-4.472126318210512,591.1812579013906,0.253791579375214,13412.084110303413,17364.4301517067,284.09030837004406,3091.364610866373,12718.54621879589,15366.5593979442,501.6054175709348,2497.083916083916,12825.840754126457,15769.965721524646,7.691697959183673,578.4757999821733,0
1.6868657909686156,-0.5050897320062144,3.569263607595812,1.217865559651887,2.215294136121102,-2.5443920638390427,188.02615127654497,0.158562053907085,34439.25786208542,61838.7861130995,121.8700045310376,2457.629043951065,33434.67983688265,54893.55355686452,220.15664397532623,2065.874149074734,33431.514922851675,53345.48976236062,7.317795918367347,422.01464741577735,1
2.763538456884134,-1.135876777976338,7.033830232557413,1.9910750914430757,2.613970166537381,-2.604798955800697,329.1439750565507,0.1820315503125765,23579.66225469218,35893.246133154,190.02521729185727,2301.669201738335,22591.981244281797,31227.230958371456,501.2342207224097,1855.1101112360957,22732.951838097702,31544.3010622679,7.450881632653061,554.5706836248013,1
0.2041336933715361,0.2244615118980731,1.17841153485754,4.803507806578035,7.429004286414141,7.80286569267298,1523.075706047612,0.2687323133561586,17663.965178175367,24405.64194883927,746.6076370409793,2150.3591005854178,16198.176623203832,21016.646287919106,1621.2793733681465,1737.115317667537,16045.681547020578,22015.39949058248,5.594661224489796,669.8780278302695,0
4.682324670595051,-2.3951302397346974,9.339963562478998,1.2995742028834796,1.8230324512592029,-2.028868479499086,193.8014485907731,0.1581890414306457,28776.93893350129,68090.76775310974,124.06724262059036,2177.0197744180464,28456.71120710343,51013.73030957524,242.07478328373656,1821.1272092120585,28472.993604177645,50858.673070473815,8.675012244897959,453.57631240165927,1
0.8872973858558312,0.3105999530967314,2.958392070617017,3.296021382889037,4.2642655923659785,4.23888268124462,385.0807930607187,0.2879979616939846,13230.713289962823,15558.564219330856,188.9091958334536,4827.811264679574,12477.00432812996,14120.841244193092,316.0843863242477,4062.6530644398927,12471.373796652308,14207.4090081235,7.785216326530612,528.0606771012895,0
7.374765123439468,1.8626938795157937,10.382919003941094,0.7688682286711869,0.8565928126733495,1.5381535947367309,125.86750874997556,0.1030342940558459,28636.38552685607,43909.1722034296,104.78356690777576,1912.3603827606992,28243.824668474987,40174.10665310428,230.94282619162252,1711.823423206548,28274.11215992162,40039.07886803828,8.015379591836735,544.3712280701754,0
3.193229379457992,0.5660677312306583,6.386336609511473,1.4971918687555623,1.9080906298844147,2.712376318655441,178.18986830067445,0.1914195145792751,23230.83725878173,32409.97342609732,112.90865589326629,3425.017640260346,22447.241631014414,29812.05298160952,179.82171637090292,2891.032059775408,22515.54482172488,29480.8830183334,6.504538775510204,538.3653871755049,0
0.590849031493181,0.5329777874213304,2.4563348240974463,3.447188845238536,5.003830961891919,4.519105728700534,1436.2161302702998,0.2198536085050066,21905.013706891827,30873.299139207196,835.0929490478642,1687.9307256819352,20872.556098816265,26860.851003602675,1300.476221856123,1424.5685886875344,20665.650236532885,26582.316445393968,4.668489795918368,434.3823343848581,0
2.2256189965357143,-0.8502029746726973,4.620235363357288,0.9759329292920256,2.30887163771172,-0.6871063323073,91.84082043768886,0.1661839798746746,32078.096199981686,51971.15146964564,57.788561218532735,3074.155978558919,31334.411148654624,46401.2866417818,109.11910366255532,2661.497580265512,31294.245711074826,45264.23248871798,8.524285714285714,242.49874573872776,1
1.706526408568847,0.6783622369063195,3.760908070087507,1.405145709110501,2.3685038052325904,2.917490583208024,293.4255666449025,0.1750533144493541,29818.634875478037,44597.11372539875,113.12881611643591,2666.2270589279374,29076.478367944623,39349.96572151225,239.0621289327287,2325.84946940302,28978.1836689825,38655.97636531528,7.095820408163266,452.27778501628666,0
1.5256947474905749,1.6433410831365045,2.3373678835079303,0.4864031659665138,1.3417926419816393,1.022535872893244,237.45349142227585,0.1040160368600167,43051.98069356277,204002.70387178008,72.9587997797761,2035.2250871719584,43340.6008212516,129923.12857863828,242.95595072364796,1705.5372593312495,43577.02450946,136192.99616455016,9.036032653061223,506.4081911262798,0
3.008340224848161,1.002655253716487,7.759951065548917,2.133775825521953,2.478946492688453,2.6900672053685617,728.1195631199105,0.1473243270100626,24274.53216780518,36601.87240940141,482.2925776965265,1303.767239488117,23499.42665447897,33283.52541133455,791.6601774079598,1067.3426485595417,23654.14553561639,32633.01180512408,6.560114285714286,458.1370252041178,0
3.2572028003844724,-1.5673351939078497,6.13388626385056,0.9998987869665183,1.717292753651838,-1.5855353105092436,383.2924503826696,0.121691408295693,37086.12563237774,367217.0598975224,231.51915500999144,1360.8526976876965,37233.602711961175,216965.8841278904,562.0319879574748,1194.5687897889422,37016.88469292144,210071.29881598,7.296114285714285,496.24540411182426,0
4.232071034197143,2.238692519186055,6.082787777656916,0.84004702964288,1.1164327161108485,1.5818542733749794,69.65538700894594,0.1521547006030035,25255.780241151304,33702.73406910411,50.04261867014828,3126.5356399017687,24725.208383847803,30944.340312101715,145.32725483765168,2775.296884224336,24810.88103135365,31325.55070717817,7.981534693877551,522.5129252494602,1
1.415329569081566,0.316211486557144,4.385501989947073,2.436644153598221,3.269990060173982,3.782450348018516,673.2214754849549,0.2061947904726623,23855.80678173209,40477.72789063693,410.6364350496322,2267.104191958866,22930.958401771048,34361.93051488967,599.7539530707063,1816.942060672315,22970.568971669163,34698.73103546707,6.843910204081633,254.2114552690777,1
1.6402339613463144,0.8123386223870555,3.1066161247794004,1.231081009271104,1.92758508056221,2.6738454946133827,149.36534353319362,0.1710394315073924,26150.566682264856,34583.8234623914,68.37062290535074,2976.4658499942216,25320.595708617435,30958.77435571478,114.01612445812908,2585.774298099907,25290.51456179079,31404.225610936835,8.297730612244898,565.101706435803,1
6.490289584844787,1.9209356255780048,12.115810968521805,1.325680869851206,1.5387475479850448,2.078327410564552,314.62360381496404,0.1229832271042634,22599.99971948794,33282.30177997654,222.1642184739733,1738.429954262759,21992.29438811316,29797.966314159185,444.838966812294,1541.6655936230552,22062.95612568743,29774.89342733241,8.052285714285714,478.6210035271362,0
7.599074248434023,-3.439808755944654,10.3213086136932,0.607856545231772,0.932586924900752,-1.014695235409986,49.485827169568616,0.1463739233306789,27872.203901931058,52056.630449763405,27.89113670360312,3137.40051120438,27468.510057074807,41989.19684273204,50.97288498209386,2755.8478675410447,27417.26828271625,43678.82805271377,8.582122448979591,571.3523784476806,0
0.4233251557951167,-0.0343467675976346,1.5245940822232202,4.42985554075788,4.812974622480343,-2.157707423307336,881.6746110416757,0.303427036911079,11869.267680903333,13153.02827220618,495.290278938363,3736.945167323226,11071.45179260674,11964.459392781824,858.2067902555979,3225.319390332663,11168.327893890675,12079.5970659164,5.236024489795918,617.4894459102901,0
3.0807453010222448,-2.0759203544407816,6.914261249234368,1.5002571714979966,2.297368491803691,-2.31820325958914,202.08899979205657,0.1790956602673352,28393.20635787066,59672.228243917656,107.3747007472251,2535.57379150243,27619.58989674268,49034.77302734989,210.1665733855708,2189.395298632766,27365.298191164347,49115.80371950924,9.042775510204082,492.43044348331296,1
4.856167123032633,-0.9224910095727952,9.471310332747604,1.453795658883596,1.6591503576821574,-1.2120423020605915,378.08078156897056,0.1319412111674603,28860.095771361917,51407.954068241466,239.75638593307488,1462.340482278864,28329.751986581978,43958.434793367975,539.7553432543327,1206.3358442035642,28209.88573468043,44165.35973533933,7.776938775510204,458.3595135347194,1
0.3297373241926806,-0.0018041605292407,1.709853939499151,5.539637339644557,8.143521641867265,-4.850208572686215,942.2205122686182,0.3210707320059791,9756.875699526474,11739.98837709858,416.1505731494074,3804.677384884399,8992.504080046629,10129.757625801438,916.5712134251291,3107.4487951807228,9009.172386933453,10172.57076091719,5.887371428571429,570.8609131697019,1
1.804168111614157,1.0886310214469774,3.873431074457111,1.3683289387531992,2.271150975492509,2.9929302872773373,126.00540101433684,0.1872847745784041,28015.84157024612,43895.781280874704,92.41677937535113,3180.763915187582,27434.250983166523,38050.30961942612,202.00157757144143,2628.0048679347337,27441.786159978292,38347.54118408147,8.309616326530612,473.9517007119259,0
10.741890843092117,-4.922236776516945,14.911231642318407,0.7016432560965499,0.8106259318545781,-0.904662164553027,87.9928125,0.1428155792098831,25844.7241796875,75787.253203125,50.19322309568989,2579.243028824433,25648.80625282371,56833.40345170326,115.49771192420118,2162.429089809495,25837.80259899872,54969.74584756637,8.914881632653062,471.3984740339651,0
2.701996641231362,0.9524491307954016,5.955345800688058,1.599107136296991,2.107312341556688,2.827176050240807,231.38662333857175,0.1747038253987916,26131.48003622513,42311.42287510321,121.53355274728035,2453.523226892445,25319.07527070824,36900.7104238374,236.8425494840589,1981.9283127773692,25432.76418808777,36522.1354984326,8.633020408163265,245.64746261338564,0
4.494368953105296,-2.809668293479304,8.259292244820433,1.1916561266383383,1.7329859649965675,-1.7945477058206702,93.66343595221907,0.1687831244042173,24904.498475284065,35789.87343886569,61.534250585480095,3030.2007098946137,24076.67586358314,31245.68354800937,122.060830395613,2556.94857030944,24105.118181818183,31275.90546187683,8.541951020408163,565.528540573897,1
6.009260154714752,-3.384664000305816,10.76189629098381,1.1419825832564678,1.393430527094243,-1.369467357002491,1008.3529608145892,0.0793836374514448,37884.17806618537,197778.6118599508,477.8910604670853,792.1374444366048,38547.54321597404,112642.88167642702,693.8700549557626,679.2844447908952,38672.01573420433,107993.28296983108,4.653804081632653,665.4208562019757,0
3.751761889237064,-1.6445820931108592,8.31567576748675,1.6895594918626156,2.1886114758087003,-2.609854897973643,247.15897461749805,0.1848128156924816,23462.959292213847,36188.46396793789,127.66620892129936,2778.736954257032,22514.901434794963,32351.31444739085,223.17535153019023,2319.8268196856907,22576.59339932434,31426.716600911903,8.809991836734694,552.1596154920918,1
0.7949187337994017,-0.4159603307162932,2.639949510539441,2.7945238474775747,4.029562952481606,-3.9710814156846745,420.71581336175774,0.256891335139409,20117.118660385797,28690.40948320325,191.115264,3580.757632,19194.226016,25030.806496,439.4710650991402,2940.063625197403,19105.708961192693,25273.337268451865,6.801836734693878,561.1710054559626,0
1.921056696077533,0.2257553552598956,4.493541404612097,1.6378291277836186,2.5096252356207804,1.89813853109784,220.8978433871084,0.1913136726305712,26771.55973360902,35132.836006058715,113.37683747767552,3013.771992489811,25731.5116545313,32832.50084718597,198.0933719290433,2470.6685222296446,25793.567239682285,32539.136722594823,7.763591836734694,232.81977052074143,1
3.804415339631512,1.8635315891100457,6.91977310925104,1.2598456408740089,1.6255397765402393,2.007862066445996,90.07097080916611,0.1806424945113032,23155.45341827517,32902.99381953028,53.17769807629605,3405.049523602507,22595.250099626854,29780.026446400752,151.05351829668842,2912.222226515708,22609.218566349853,29787.791772473334,9.177232653061225,568.5337222019687,1
0.1493594204714363,0.0384746893821559,1.2248156949885742,9.986962791289228,10.5687167862801,11.799515471501552,6274.545776518506,0.2794491506253805,9808.42571276784,10731.8673632017,3953.464591439689,1029.3212451361867,8642.131361867705,9369.837976653696,6287.992277992278,783.1432081432082,8759.228299828581,9168.929873772791,2.5812081632653063,427.7942857142857,0
5.600801711018281,3.342533121223538,8.025025450568354,0.7601635520636366,1.0667340744706892,1.319353545047294,100.56489408875396,0.1371860334045128,27226.57309752021,41189.396220622846,60.91942091432862,2494.6018541187223,26738.28618061336,37173.68577910526,148.88035760336973,2218.8045216195305,26744.635510230557,36424.6577061513,7.911714285714286,465.5497787610621,0
2.377829466374277,0.0937150359572381,4.656362097346241,1.318592945249004,1.858806964823453,0.3885130578204945,52.27732511194304,0.2169954775749951,23842.371889451664,37878.18536665932,32.41781156287049,4902.436188018691,23288.5893019039,33220.65930329869,84.92620636790248,4184.214052012639,23359.63929500246,33758.41317565193,8.41458775510204,554.6715508660163,1
1.8138839466335204,0.9295897428777242,3.708229824830361,1.1218803653601266,2.203176441312785,2.751538463021145,230.47452671938652,0.1516304379461429,34234.73656841601,67216.08408818596,119.59662109592088,2223.0706457708125,33512.997043458934,54476.75245081694,215.55960399837,1895.333485149939,33559.72907292734,54202.93493562615,7.812767346938775,626.1352418558736,1
3.0326470012512896,0.6226945397028104,5.679529310733115,1.2761990254946836,1.73874019899067,2.524378743101684,83.24524468699583,0.1869262995086478,25530.47555121796,37477.466907005,51.85733700781456,3538.3058250594586,24739.305277662424,33858.17680924157,96.35533384497316,2989.929676455144,24745.861204737605,33488.25836518726,7.676424489795918,452.4525484067031,1
0.1646909910782739,0.2091668032495543,0.9496158516459098,3.811015776069924,7.799356017783454,6.153849084898311,1402.2156780255225,0.2266042771548012,25769.01290141635,38725.51318188192,945.3303577204216,1664.9010285270715,24243.56180865515,34089.23067468788,1927.7064647641237,1271.0984274898078,24091.134098617276,35604.77021914949,5.349248979591836,515.842310469314,1
0.414480237514693,0.4281278280780899,1.7003134296782343,2.800756544774748,5.398299630297848,4.362980728199002,423.2613738374807,0.2571968606192364,20902.32248913785,31387.92692735825,273.250625718731,3375.530744774403,20099.431576811203,27148.579347899613,562.1998742928976,2773.337042925278,19840.740499311178,27196.606330432445,7.1955183673469385,423.3824919360888,0
2.8333364838223267,-1.919985532354193,6.261308989846232,1.5342468255186954,2.0945871015476545,-2.099129461188971,795.1106461117992,0.1346387781731469,35238.237562454626,178652.61677413844,419.57635937270993,1276.046387219698,35192.6228931555,99705.59566906052,723.883735160935,1091.953942805858,35313.78267254038,99113.71229809104,6.827036734693878,644.2954399486191,1
5.882500020130514,-3.055015851552089,10.769366238850166,1.0926468156182194,1.5318523439870784,-1.4817817051158313,361.0406191950464,0.1006973515289092,35098.90631578947,112168.20365325078,200.01489550911515,1055.5259004001778,34987.455924855494,76412.6912516674,512.8305041480536,856.3495851946394,34783.619175754146,82839.86256904122,8.479069387755102,583.3498085624783,1
2.600311947573287,-1.3557731188520423,6.303678345631772,2.037389912118668,2.4384150101214166,-2.6742811342390893,328.73708416372835,0.1888005216966617,21369.68821094588,29522.249762379277,176.89514358228533,2456.209627284912,20355.18170929934,25802.45655459549,332.23919672282625,1968.514768842209,20462.091178331128,26083.34148024613,9.063363265306124,599.6094175960345,0
2.473266164721988,-0.4073885228678069,5.449447337208366,1.8347109529446597,2.395502075610751,-3.2591335974517124,146.6010360380476,0.2268971251816714,18664.205064082525,26311.99019782968,59.18612593819662,4563.067447900689,17677.39442092562,22294.937051352845,115.3444900812724,3870.0826269334966,17648.46700184691,22512.039421301048,8.155330612244898,636.4632958982022,1
1.0560358594486925,1.6045563868350496,2.7033662110347425,1.4462255548141805,2.6205708340273883,2.6587402118964847,128.74260245678877,0.2175880310329998,24168.273355799545,109609.3418849875,100.71740034950489,4010.067030040776,23592.39897645003,91624.4808604477,226.83667687245807,3318.65411506649,23728.168157647797,83497.85594828485,7.402391836734694,238.13577653631285,1
1.7435982010333082,0.0528671918063905,3.514466255040382,0.9277178255870456,2.0493213598627382,0.7166771954062516,135.3708539243402,0.1508488316882761,36011.90332117655,160839.69416690044,79.08034160027853,2512.974400458744,35184.66018144955,74369.92172684266,134.22093553387435,2067.174295614115,35026.85506861081,77031.44976379885,8.790310204081633,522.9328408980465,1
0.5809082547816804,0.7393091842579597,2.0418548629956,2.248013728354282,4.245185530428173,4.581582907761034,224.8414786776153,0.2480177665155717,22469.465093562078,58150.30010073567,135.62832770366978,3871.5460010305146,21566.24663651457,41733.6505123948,216.19988124628892,3127.1139410606584,21411.163457994277,46165.39660892001,7.698522448979592,425.3262826925826,1
0.2263624852486802,0.2155190866887528,1.1679957000751742,4.476499725925998,6.875476077739389,6.136345708406917,1092.051532349603,0.2932694236224229,15817.280192962542,20559.762202043134,629.5914419387058,2863.1076591494507,14930.508332019135,18307.689008042897,1069.6688095511422,2345.863046722535,14785.394089440217,18048.40769310956,6.143191836734694,473.5791757049891,0
0.7167748477664192,-0.150206084403249,2.1546750125291805,1.9563566194151183,3.2617357487528302,-0.1938717599468514,307.9622853759621,0.2117575392653514,23274.56012433393,44321.085109532265,171.95162241887903,3076.567298777918,22724.13066441916,38141.68206208737,305.88074988568815,2661.195518975766,22705.335171516643,38386.0923899211,8.479787755102041,479.5067360110283,1
5.812943231728046,1.4745881392399007,7.907429469802729,0.6560711996019745,0.9389416767655788,1.8082798819816697,57.06885680055489,0.1343717623571348,28574.66657733779,40371.54322466738,39.321956012395134,2859.2397702365656,28026.461945431183,36833.10259239664,146.92939394895416,2579.3206928100453,28057.607684040024,36862.721869843626,8.538971428571429,474.8726919339164,0
5.621884737257414,2.8403993229342785,8.859858340248637,1.066270124314275,1.2011327541645969,1.4913474606760269,61.80008450755975,0.1713672898453475,21730.78050079915,38269.0161482924,44.84613139688589,3333.5596127105114,21341.782527338582,31407.93061063329,95.74206691504396,2905.924257162259,21415.96727404119,31405.406149451985,8.360514285714286,596.6193475604024,1
1.2999012301689636,0.589009447000703,4.640956367702919,3.644195195604783,4.295408648866953,5.257992064671886,388.5271029279803,0.2881774416911969,10001.764565123469,12029.454518262488,251.37264325323477,4461.971102895872,9451.260043130009,10760.254559457797,580.3296541574688,3781.689209980601,9441.646249458909,10853.589171974523,6.616661224489796,583.2820009808729,0
1.9155565900852944,-0.3766445704855473,3.3389251063817547,0.9938056830640573,1.5993353888721265,-1.663922416877181,139.9239763400431,0.1420757793471879,35894.8065248292,76249.32177082855,87.4063257182416,2224.878764278297,35349.83824420215,61325.10356092073,197.08386881812555,1909.915559998096,35398.82792397345,61102.28125067572,9.190391836734694,468.3461406909132,1
9.15519991274029,4.777446968352152,9.786586586696028,0.13432128401737,0.3109713906086285,0.5020823772022779,65.3509185578151,0.0832644770154797,33879.713757081576,66701.80472868979,44.38576030042591,2185.4769871922085,33611.42801532661,54049.57048865007,109.62606728212582,1941.27540420472,33714.722427368164,53514.48342895508,9.763934693877552,477.88867299119903,1
2.3553497624141406,1.5996799521476444,4.898473082632536,1.690544886616627,2.0558215907208504,2.4252583585805003,179.67433227704845,0.2028519294822587,18288.762290629245,24728.314576731555,91.91416601093128,3549.106845877374,17536.90038493439,22231.54696837583,152.74025624944002,3108.169518860317,17606.101863406588,21648.536051946958,7.469918367346938,481.6265185045673,1
