mean_u,mean_v,std_v,skew_u,HGL_deg0,LRHGLE_deg0,LRE_deg45,GLN_deg45,HGL_deg45,LRE_deg90,GLN_deg90,LRHGLE_deg135,label
-1.1683973632653049,13.543707959183672,26.029713896438167,-2.051198255648413,23743.952434594696,37042.37643110028,103.30229743456742,3154.705158961724,23075.017117292355,177.02080185938408,2666.131435212086,32542.00628231137,1
0.3716332897959188,4.7325868571428575,15.83939630415272,4.530419576536324,13412.084110303413,17364.4301517067,284.09030837004406,3091.364610866373,12718.54621879589,501.6054175709348,2497.083916083916,15769.965721524646,0
0.3096931346938793,14.086262163265308,24.39463212119364,2.2177498915956737,34439.25786208542,61838.7861130995,121.8700045310376,2457.629043951065,33434.67983688265,220.15664397532623,2065.874149074734,53345.48976236062,1
0.8417238448979603,10.25119008163265,23.7235812575484,2.612938836254143,23579.66225469218,35893.246133154,190.02521729185727,2301.669201738335,22591.981244281797,501.2342207224097,1855.1101112360957,31544.3010622679,1
-0.2299766530612242,2.258996734693877,10.598950517356757,-7.488639649465704,17663.965178175367,24405.64194883927,746.6076370409793,2150.3591005854178,16198.176623203832,1621.2793733681465,1737.115317667537,22015.39949058248,0
1.86142768979592,16.491357551020407,29.71186490243803,2.073894864686556,28776.93893350129,68090.76775310974,124.06724262059036,2177.0197744180464,28456.71120710343,242.07478328373656,1821.1272092120585,50858.673070473815,1
-0.383066653061224,4.848142408163265,15.713782128312944,-3.65236543343452,13230.713289962823,15558.564219330856,188.9091958334536,4827.811264679574,12477.00432812996,316.0843863242477,4062.6530644398927,14207.4090081235,0
-2.1396061714285697,24.579953795918364,34.49653023874963,-1.3840814926872549,28636.38552685607,43909.1722034296,104.78356690777576,1912.3603827606992,28243.824668474987,230.94282619162252,1711.823423206548,40039.07886803828,0
-0.788734734693876,13.99966812244898,26.50691395404611,-2.301155730264857,23230.83725878173,32409.97342609732,112.90865589326629,3425.017640260346,22447.241631014414,179.82171637090292,2891.032059775408,29480.8830183334,0
-0.5449611510204078,4.238474979591836,14.893614970942416,-4.371197389287465,21905.013706891827,30873.299139207196,835.0929490478642,1687.9307256819352,20872.556098816265,1300.476221856123,1424.5685886875344,26582.316445393968,0
0.5971411918367368,16.705566530612245,25.75858339717553,0.0569313517372634,32078.096199981686,51971.15146964564,57.788561218532735,3074.155978558919,31334.411148654624,109.11910366255532,2661.497580265512,45264.23248871798,1
-0.8005203591836721,12.955443591836731,23.9800525644426,-2.8359411521351894,29818.634875478037,44597.11372539875,113.12881611643591,2666.2270589279374,29076.478367944623,239.0621289327287,2325.84946940302,38655.97636531528,0
-1.6972103183673444,21.542074122448977,27.098875770273384,-0.960397909694788,43051.98069356277,204002.70387178008,72.9587997797761,2035.2250871719584,43340.6008212516,242.95595072364796,1705.5372593312495,136192.99616455016,0
-1.0744224653061216,10.335025632653062,25.14156641084997,-2.5288587458639946,24274.53216780518,36601.87240940141,482.2925776965265,1303.767239488117,23499.42665447897,791.6601774079598,1067.3426485595417,32633.01180512408,0
1.1845314612244917,17.52653942857143,28.023609017055097,1.576467330842582,37086.12563237774,367217.0598975224,231.51915500999144,1360.8526976876965,37233.602711961175,562.0319879574748,1194.5687897889422,210071.29881598,0
-2.391905820408162,20.23348697959184,28.72642921831836,-1.380095335907319,25255.780241151304,33702.73406910411,50.04261867014828,3126.5356399017687,24725.208383847803,145.32725483765168,2775.296884224336,31325.55070717817,1
-0.4119631755102033,7.5021215102040815,20.140230931660717,-3.749349024003157,23855.80678173209,40477.72789063693,410.6364350496322,2267.104191958866,22930.958401771048,599.7539530707063,1816.942060672315,34698.73103546707,1
-0.919417191836733,13.330177551020409,22.71893942489722,-2.314865822752227,26150.566682264856,34583.8234623914,68.37062290535074,2976.4658499942216,25320.595708617435,114.01612445812908,2585.774298099907,31404.225610936835,1
-1.9702838204081616,18.337378285714284,33.06332528263589,-1.9216485837919688,22599.99971948794,33282.30177997654,222.1642184739733,1738.429954262759,21992.29438811316,444.838966812294,1541.6655936230552,29774.89342733241,0
2.6121857061224514,26.021084857142853,33.5598690213509,1.0449710448333558,27872.203901931058,52056.630449763405,27.89113670360312,3137.40051120438,27468.510057074807,50.97288498209386,2755.8478675410447,43678.82805271377,0
-0.0156796653061221,2.782111632653061,11.22012140877906,-0.6342428466949188,11869.267680903333,13153.02827220618,495.290278938363,3736.945167323226,11071.45179260674,858.2067902555979,3225.319390332663,12079.5970659164,0
1.6983429387755116,13.344695755102045,25.950830776023384,2.3046035915086573,28393.20635787066,59672.228243917656,107.3747007472251,2535.57379150243,27619.58989674268,210.1665733855708,2189.395298632766,49115.80371950924,1
0.5182690448979606,15.778984897959184,30.0541423297032,0.5972246636263525,28860.095771361917,51407.954068241466,239.75638593307488,1462.340482278864,28329.751986581978,539.7553432543327,1206.3358442035642,44165.35973533933,1
-0.0395125714285712,1.9510547755102048,9.719071431127924,-0.8771586636106281,9756.875699526474,11739.98837709858,416.1505731494074,3804.677384884399,8992.504080046629,916.5712134251291,3107.4487951807228,10172.57076091719,1
-1.1789321632653045,13.411647265306126,24.46427688824839,-2.859414461085138,28015.84157024612,43895.781280874704,92.41677937535113,3180.763915187582,27434.250983166523,202.00157757144143,2628.0048679347337,38347.54118408147,0
3.835670432653063,28.181954775510206,38.56131644095233,0.934101623102688,25844.7241796875,75787.253203125,50.19322309568989,2579.243028824433,25648.80625282371,115.49771192420118,2162.429089809495,54969.74584756637,0
-1.0876184979591823,12.76294081632653,25.609350891385944,-2.622792793755889,26131.48003622513,42311.42287510321,121.53355274728035,2453.523226892445,25319.07527070824,236.8425494840589,1981.9283127773692,36522.1354984326,0
2.250143159183675,16.48175081632653,27.734140262958544,1.8004672905980832,24904.498475284065,35789.87343886569,61.534250585480095,3030.2007098946137,24076.67586358314,122.060830395613,2556.94857030944,31275.90546187683,1
2.6826758285714303,18.985352285714285,32.45930083659518,1.387761906942397,37884.17806618537,197778.6118599508,477.8910604670853,792.1374444366048,38547.54321597404,693.8700549557626,679.2844447908952,107993.28296983108,0
1.2386619591836747,12.948656244897958,26.70158102169225,2.675875995668924,23462.959292213847,36188.46396793789,127.66620892129936,2778.736954257032,22514.901434794963,223.17535153019023,2319.8268196856907,31426.716600911903,1
0.3331143265306129,5.615594081632653,16.521724760297463,3.7550611830236926,20117.118660385797,28690.40948320325,191.115264,3580.757632,19194.226016,439.4710650991402,2940.063625197403,25273.337268451865,0
-0.391024008163264,11.622174408163266,23.5077478992828,-2.5026073172322785,26771.55973360902,35132.836006058715,113.37683747767552,3013.771992489811,25731.5116545313,198.0933719290433,2470.6685222296446,32539.136722594823,1
-1.9895784489795905,16.561080489795916,28.32675316200417,-1.8070436588867185,23155.45341827517,32902.99381953028,53.17769807629605,3405.049523602507,22595.250099626854,151.05351829668842,2912.222226515708,29787.791772473334,1
-0.0511817142857142,0.6922373877551019,5.955032246679608,-10.186931205677938,9808.42571276784,10731.8673632017,3953.464591439689,1029.3212451361867,8642.131361867705,6287.992277992278,783.1432081432082,9168.929873772791,0
-3.4187972897959167,23.205034938775505,31.988687718131967,-1.2073206373277243,27226.57309752021,41189.396220622846,60.91942091432862,2494.6018541187223,26738.28618061336,148.88035760336973,2218.8045216195305,36424.6577061513,0
-0.3250759999999983,14.264889551020406,25.263024900508636,-1.797225100196727,23842.371889451664,37878.18536665932,32.41781156287049,4902.436188018691,23288.5893019039,84.92620636790248,4184.214052012639,33758.41317565193,1
-1.0304545224489778,15.26285906122449,25.45816494169652,-2.483089675706502,34234.73656841601,67216.08408818596,119.59662109592088,2223.0706457708125,33512.997043458934,215.55960399837,1895.333485149939,54202.93493562615,1
-0.8385181632653047,15.342594408163263,26.780727491152533,-2.1720129915841437,25530.47555121796,37477.466907005,51.85733700781456,3538.3058250594586,24739.305277662424,96.35533384497316,2989.929676455144,33488.25836518726,1
-0.2159377142857138,3.161228163265306,12.347788686692317,-5.955040305748418,25769.01290141635,38725.51318188192,945.3303577204216,1664.9010285270715,24243.56180865515,1927.7064647641237,1271.0984274898078,35604.77021914949,1
-0.4477568897959177,5.324895795918367,15.705868914178089,-4.13585296626318,20902.32248913785,31387.92692735825,273.250625718731,3375.530744774403,20099.431576811203,562.1998742928976,2773.337042925278,27196.606330432445,0
1.557334840816328,12.834015102040814,25.72172962377428,2.09603738242318,35238.237562454626,178652.61677413844,419.57635937270993,1276.046387219698,35192.6228931555,723.883735160935,1091.953942805858,99113.71229809104,1
2.3961443673469405,19.324987877551017,32.20761226674456,1.5037767969987106,35098.90631578947,112168.20365325078,200.01489550911515,1055.5259004001778,34987.455924855494,512.8305041480536,856.3495851946394,82839.86256904122,1
1.037676677551021,9.436742489795918,22.08180700466518,2.6708522458893724,21369.68821094588,29522.249762379277,176.89514358228533,2456.209627284912,20355.18170929934,332.23919672282625,1968.514768842209,26083.34148024613,0
0.1637205959183683,10.711556040816324,22.89363119613521,2.717617332891232,18664.205064082525,26311.99019782968,59.18612593819662,4563.067447900689,17677.39442092562,115.3444900812724,3870.0826269334966,22512.039421301048,1
-1.5957111999999989,12.138283673469386,22.60837252398329,-2.511126327397221,24168.273355799545,109609.3418849875,100.71740034950489,4010.067030040776,23592.39897645003,226.83667687245807,3318.65411506649,83497.85594828485,1
-0.2219573551020386,16.785004408163264,25.67284947322916,-1.578696934445874,36011.90332117655,160839.69416690044,79.08034160027853,2512.974400458744,35184.66018144955,134.22093553387435,2067.174295614115,77031.44976379885,1
-0.7492273714285705,7.309518734693879,18.389154547245106,-4.433220365798409,22469.465093562078,58150.30010073567,135.62832770366978,3871.5460010305146,21566.24663651457,216.19988124628892,3127.1139410606584,46165.39660892001,1
-0.2296326775510201,2.5644161224489794,11.11703203552472,-5.74525430153179,15817.280192962542,20559.762202043134,629.5914419387058,2863.1076591494507,14930.508332019135,1069.6688095511422,2345.863046722535,18048.40769310956,0
0.0670796408163275,7.916563591836733,18.14787859135632,-0.8028671100512323,23274.56012433393,44321.085109532265,171.95162241887903,3076.567298777918,22724.13066441916,305.88074988568815,2661.195518975766,38386.0923899211,1
-1.8035438857142831,24.319775918367345,31.944495558549605,-1.6940450477544875,28574.66657733779,40371.54322466738,39.321956012395134,2859.2397702365656,28026.461945431183,146.92939394895416,2579.3206928100453,36862.721869843626,0
-2.9169113877551003,20.17331253061224,31.69224416043281,-1.372252472563225,21730.78050079915,38269.0161482924,44.84613139688589,3333.5596127105114,21341.782527338582,95.74206691504396,2905.924257162259,31405.406149451985,1
-0.6258405306122445,4.746529346938774,16.3900834339771,-4.787165494322869,10001.764565123469,12029.454518262488,251.37264325323477,4461.971102895872,9451.260043130009,580.3296541574688,3781.689209980601,10853.589171974523,0
0.1590068897959204,16.123923591836736,25.42174599254561,0.8925882273763349,35894.8065248292,76249.32177082855,87.4063257182416,2224.878764278297,35349.83824420215,197.08386881812555,1909.915559998096,61102.28125067572,1
-4.884727322448977,34.55290975510204,35.98182178998988,-0.4167278404438513,33879.713757081576,66701.80472868979,44.38576030042591,2185.4769871922085,33611.42801532661,109.62606728212582,1941.27540420472,53514.48342895508,1
-1.6288257959183663,11.27286530612245,22.743482666609072,-2.2594357157791007,18288.762290629245,24728.314576731555,91.91416601093128,3549.106845877374,17536.90038493439,152.74025624944002,3108.169518860317,21648.536051946958,1
-0.2272070857142846,10.486488979591837,22.195796421249494,-0.3905391672123534,20658.686501877604,26532.33576115215,55.01101648566294,5024.581842331432,19783.531994687084,94.33669342163172,4238.068005113481,24728.539270604822,0
0.0645100571428588,12.488963183673468,22.148117717086244,0.5632631320783618,29436.464572095058,236076.0168877873,135.86060689402274,3106.271177117712,28872.1074669967,220.5111345242086,2814.527944063981,129115.81832492985,0
1.1174028653061243,14.324379959183672,25.94487969728852,1.872554949046956,32293.36777813574,78442.75389282645,130.76664832140892,2032.1100715465047,31590.794916695853,285.99064141856394,1741.8645468476357,60938.99037640083,1
-0.2368521142857128,12.288275591836737,22.32211157911585,-1.2002417209090133,24426.47109791809,30448.599041277223,73.65764973522721,3563.915253589249,23733.53256609761,109.49675253302424,3148.624333020244,27919.616955882637,1
-1.3153793632653057,5.992363265306122,17.966839398267584,-3.414831238661453,15295.374479043134,20055.33652966489,208.1412781413408,3577.5575977706108,14469.787863606476,381.32123950500727,3001.9476346225174,17654.600169088175,0
-0.0963333061224474,13.940082204081634,24.634169409909063,1.2490477921128682,23898.702428725966,29893.685138011657,27.84907470190352,4976.014173019995,22911.27165230621,46.550050306250334,4250.520837378426,27868.67876557942,1
0.2054595836734717,17.343772122448975,25.527721702707588,0.3486063694601559,33314.56559920918,719660.996620612,58.32657205101631,2939.4962033883967,32349.350282366377,104.1149513511073,2583.394970314017,309239.793978686,1
-0.3934016734693875,2.291522326530612,10.4948736121485,-7.285718501309335,14943.247779578604,24861.272544570504,896.0947362188407,2530.17425543253,14099.970217301205,1497.855866747263,1978.6769427093827,23282.78177761698,0
-0.2272167020408145,19.387363183673468,30.908592247171228,-0.9403529428401884,25445.16269420235,41112.898749526335,49.49138920780712,3329.2820752009184,24739.381386337544,97.14606350250564,2817.9353172222973,36757.89740077148,0
2.0215247102040825,14.893028530612243,25.553684839058352,1.6352955341735242,23473.311320983168,59678.91551035234,111.07263578310808,2509.239727418372,22948.886206196268,307.45745830149406,2075.8527311533294,50909.71382607097,1
-1.2310174285714266,17.302695306122445,26.026951996164108,-2.179594411324306,34814.62463959061,47104.603024574666,69.19080247483609,2362.176470588235,34142.85317203805,170.55994915691844,1961.374888284245,43953.38210112442,1
-0.2754099673469383,4.516724938775511,14.766846464634767,-4.502424180291029,12908.553906871444,14526.46386832283,222.1193751061301,5267.256693269938,12051.766570442069,401.4044629537544,4357.452884137245,13385.95586049171,0
-2.110942146938775,10.152628775510204,23.78614016580442,-2.412795124951362,18894.40241012022,27672.373197407123,146.61842456608812,2820.7547129506006,18170.43751668892,311.85284015102053,2414.24983677293,24605.097789001426,0
-0.4503388326530606,6.638422653061226,19.54226567782745,-3.333261138177331,17496.029455643064,23549.287895083788,271.75347007769074,3249.5247212560544,16619.519910281833,582.7426058585716,2625.435562805873,21410.102230058445,0
-1.1237185959183669,9.86752881632653,25.50742190228182,-3.220473484544903,19769.70242798512,32948.832802731005,308.92614480983286,1872.403719952141,19087.93901598927,647.1929782943897,1525.4808445024314,28712.405765843487,0
-1.0599025714285704,9.54164836734694,22.46079781232061,-2.60997984001006,20466.65306122449,28682.550699019765,124.01752089416978,3539.36089014198,19598.859581109657,304.79695529114343,2859.329422109862,25519.501940035272,0
0.1626295102040821,6.380374081632652,19.128547026631765,3.348339624510127,14721.004671103148,19936.731795495263,151.75178233667975,4076.6671031572814,13860.479266695766,273.88078421436035,3294.9533778861687,16965.317531802895,0
1.074897069387756,12.664465510204082,28.11641392377948,3.179103527085994,21192.956736401677,33134.30708507671,160.67431216250964,2467.5063512471074,20407.81085111854,288.4560929180346,2025.866664827434,27957.00645917437,0
1.0193559510204089,12.016556734693877,26.53950648362037,2.3442816588382858,15581.767780124335,27164.804396323507,180.08112865078928,2336.379297068368,15032.32616467741,327.7416205662219,1959.280744312635,22425.60414102459,0
-0.24184427755102,4.0763136326530605,14.63369374320371,-5.268266542211729,12317.745039955911,15229.59282860292,195.9821290322581,5003.345483870968,11544.767483870968,381.6506646708721,4016.262625182651,13405.93362308651,0
-3.146990334693876,17.370472326530614,29.116486455295345,-1.5332044058957384,28096.246193977822,41506.90350581304,121.9425615720902,2033.5616153746264,27507.807232826905,273.5375800628857,1749.5458949574938,38157.66408368849,0
-0.6848117387755095,7.3208345306122435,19.724758224882997,-3.5016129067019293,21003.215953241663,28676.919727017805,256.978885667465,2808.8911508886927,20000.857147359133,555.2209018063289,2300.541559147087,25719.416504121316,0
-2.693457069387754,14.255074734693876,29.038233206442875,-1.9265756200385504,21762.35166492951,32137.785506610348,159.02582104688352,2040.6149465636945,21112.785162649197,363.1942196860006,1676.4086250461346,29012.55156787165,0
0.5928929469387768,9.55992612244898,19.984674680156417,1.8939840706621327,25662.251239789966,39820.1926050175,101.39270289724672,3820.387889148821,24595.961175094475,161.34055062995802,3442.40396640224,32459.197440626125,1
0.4096844000000005,5.285233836734693,16.717504134064487,4.454672247969819,23748.775528565,58532.34417953716,448.6954504094632,1900.4194722474977,22714.81792538672,831.479292830631,1561.3884547763234,37434.45253235917,0
0.7079032163265331,21.432640326530613,28.92485648230146,1.4484348241170737,30078.24254806978,38408.975051264526,29.505618300841665,3488.014257967053,29433.320926552045,43.76997902544305,3113.3372040003646,36659.58572643046,1
-1.0783484734693851,18.553800489795915,25.148409341444413,-3.0240756437097533,40933.11268801289,476437.675562134,154.23613886113887,2038.1863553113556,40655.808025308026,205.04501394237155,1848.8156508653124,245947.07121827832,1
2.106215510204084,17.331453387755108,28.759212238883272,2.0030089425809314,23946.567508695494,46853.41365983909,25.112328857293317,4581.379772248552,23246.31865455503,46.74165480145547,3952.1278454534263,36770.5217987208,1
1.2308062857142876,15.87704285714286,26.343280183924996,2.074846403995431,30398.789712008693,113926.26765984423,69.19665134602758,3059.627216021011,29548.527433519368,126.7247183565275,2623.813739783521,75600.30579058154,1
2.56049967346939,23.17229673469388,36.42636911865188,1.207993078527515,36970.97171985816,292082.95518617023,443.3804546451283,625.1854396608435,37412.14607850304,880.0231970000872,514.5787041074387,154839.45060214095,0
-0.3346814530612241,3.6990585306122448,13.335026375805608,-5.4002150785754095,14955.847742892844,19169.91319119025,203.5781797383285,4330.901408450704,13894.861764495605,527.1094832706394,3501.0042763809147,17277.951811113897,0
-0.4984689061224485,5.848626,18.45204298472901,-3.3039822557094087,17599.27908842125,27357.71289044069,367.0851000042828,2196.705940297229,16515.144888432053,648.3869705018873,1725.8247355421968,22513.067645045357,0
1.6622030693877567,17.011576653061223,30.704239288409006,1.654886955658066,28401.02930163953,78748.98808645828,196.4217415015452,1966.2874542291013,28010.72480328252,364.6727209221097,1667.6184072651065,59797.00242459004,0
-0.8883910448979584,9.292061673469387,23.267181856459175,-2.811190687277919,19836.82370158379,27003.83641744447,238.40882893930103,2492.732863274065,18921.116339668915,497.08409240924095,2048.996105610561,24500.3840800879,1
-0.4701932408163257,7.139278693877549,18.61512415295481,-4.585446626187194,24067.98864662176,49165.1420040275,255.37049117421336,2853.272128421592,22979.59279866973,479.84457993179706,2355.442492508009,37091.8276072242,1
-0.4896050857142832,21.93952257142857,28.800040366171054,-0.7499948466822772,33819.666294982264,56095.61632032438,31.290760211250547,2914.3492578774813,33207.86168580519,63.27209355012983,2578.4892734528853,49927.53088924311,1
-0.6970950693877541,6.896445142857141,17.315368815773343,-4.08157734834101,33649.894163040066,99761.8960922428,553.0887300432307,1477.4823010743482,32978.45965843428,969.1560698971828,1238.8271012955877,78946.02092444903,0
-2.03734095510204,18.648774000000003,31.689835210955835,-1.4747130440137126,22127.247729208066,29860.77554640931,174.2375726859289,1497.6145213476027,21561.07412267801,323.3411567877629,1319.7658699808796,27686.961561166107,0
-0.2218230122448973,5.551362571428572,16.78172051767634,-4.858304685660169,17997.33968295818,22776.130573773196,188.0719965745045,4210.381025201859,16900.361879128945,336.77274997502747,3455.9633403256416,20798.062274644013,0
0.1712210367346948,8.888400612244897,21.15422606994852,2.6986637508906144,26431.14139038113,40924.79265075177,220.76746512859748,2578.539697486905,25358.169295509382,471.9319468294855,2064.429243782993,34627.89443660315,1
-0.6377168816326523,6.557614285714285,17.64396818059234,-3.3661119324548205,30416.48016892333,49325.89485828725,481.8858285387848,1663.8433508793405,29347.57224466479,756.6086918038591,1359.4928305894848,42867.10626069944,0
0.1078921632653074,11.114788653061224,22.43245472804848,2.1806510809726696,32736.182986047083,80095.18870244022,203.29966409334668,1927.698391183924,32027.679827921504,435.8093289157409,1607.8179692067822,59783.842163227455,0
-0.2767954857142852,4.232763387755102,14.286934096872638,-4.619990353986341,14460.968888161127,17897.197674799412,142.9536213274634,5179.7816808829375,13708.771530771348,423.1568340425532,4105.741038297872,16658.530054475672,0
0.3177318612244912,13.673822326530612,23.199517067022864,2.0776912782051813,25072.53840592807,49752.87573548607,104.37115399519492,3070.66972797024,24643.43991707355,255.39764968759053,2649.6660321926597,40359.55778301887,1
-0.5584677061224479,8.66492693877551,18.938170797321995,-3.526812033275449,20860.10520948792,29371.179849257373,100.70773917826769,4380.010324546185,20016.61272373376,164.4250479402235,3945.9202759593554,26087.741063108853,0
1.0600017224489804,11.60085114285714,26.109041721279528,2.956210695782562,16885.698084632517,23781.04046770601,56.02352747275387,4596.58730093327,16009.12330291106,129.96486187845304,3874.481104972376,21047.54424732856,1
-1.6734917387755093,12.348457551020408,26.29082050505488,-2.1500808964810703,20008.155932819354,34962.290865197414,110.72377528963156,3214.339664343137,19275.42831467224,309.8716597367515,2664.1268836568765,30090.50983204103,0
-2.765549412244896,19.77660322448979,30.708278562988845,-1.3155967358981355,21559.80560568184,29096.203913712896,35.7427419992098,3693.987372580008,20958.172516791783,66.95175962201336,3192.8255679047634,26975.659774018477,0
