mean_y,mean_u,std_y,std_u,std_v,skew_y,std_lbp,SRE_deg0,LRE_deg0,GLN_deg0,RLN_deg0,HGL_deg0,SRHGLE_deg0,SRE_deg45,GLN_deg45,SRHGLE_deg45,LRHGLE_deg45,LRE_deg90,LRHGLE_deg90,LRE_deg135,LGLRE_deg135,coarseness_tamura,directionality_tamura,label
11.545098822222222,-0.2744323555555553,48.643016235233496,1.053846382892373,12.798091935729522,4.165045785287769,71.2990731148513,0.7223010994090641,261.47757768361583,3704.550406073447,10944.08871822034,9515.739230225989,9214.66466321625,0.7225876531579242,4457.698368036015,8588.921812626255,9601.07010209824,241.84494680851063,10897.585460992908,144.62280844155845,0.3379444530277905,7.4744,565.4829113205404,0
85.0220265888889,0.4108675000000025,113.94267075692063,1.3465964122224672,27.028944405416084,0.6163725688060974,90.26942915516244,0.8653529791713126,82.51122146678318,1855.3799739977408,33243.35772288412,35341.814574053155,33086.09395886763,0.8702983891258266,2021.4163763425345,32765.88172367111,43925.430353130345,62.48545477914399,49767.90859431901,47.38905158819554,0.1414936300414099,7.8414,457.9459035159444,1
15.781590166666666,-0.257577744444444,59.12281241836656,1.144275108296475,13.135641665098596,3.544518926914736,61.01046517434529,0.7660182714700942,855.2521077654517,1871.5687480190172,8612.145736925515,19906.46985736925,18933.27492673296,0.755979848659926,2184.433002035684,17640.542268167294,23694.172254819783,805.5623413069625,27228.81511425899,521.4257866554359,0.2858774494351365,4.994233333333334,223.9728317659352,0
34.26803142222222,-1.907434688888888,73.34237925532149,4.2110169097922965,29.47104691014351,1.7500067280470932,82.89245017026059,0.7969183092741663,117.24012973940276,2703.4040935018456,21202.18258584051,14802.544010737054,13693.009444824977,0.8055841399561575,3201.6962776949435,13387.838543848244,18120.04983127992,114.22033043965276,20341.05816297956,64.47928107838243,0.226788920532258,6.654711111111111,585.0271266120324,0
55.94328115555555,-2.9749736222222203,95.186495006155,5.288186131735716,27.80557161149681,1.1546328436598308,86.49146930159937,0.8165151355844363,77.83417951911103,2576.901427339784,26059.779097614715,23368.484912347925,21520.74749462317,0.8233678032045553,3005.510438954077,21009.30787254689,29763.541631945227,71.15230213089802,32804.591562024354,44.92992938620315,0.199379892076997,7.669866666666667,595.1034837118486,0
57.42587336666667,3.8040599888888913,95.3851106178054,6.669489258569057,34.7258245706868,1.0847874159663706,76.94219600974792,0.7505647664604241,246.3804787708348,1657.752657932643,15231.742163385692,25107.46062830098,20277.90488810281,0.774309167351131,1977.394242573042,20695.281084005044,74726.57525165725,196.87606368377712,122931.44002195992,117.10676775837425,0.1759739426743525,8.071922222222222,631.2824811399831,1
21.3976664,-0.7660586222222218,67.04011948836043,2.948381531120474,16.14924018634898,2.8754689048548974,68.19133757846826,0.7603648622963844,509.8118005105046,2139.096406832908,10953.054388376202,20001.48345768702,18725.63322369696,0.7525987123443467,2619.0136998729813,17643.241850294806,23795.626428960262,321.22904206294737,26402.65697617413,241.7194717974316,0.2694006692222204,7.6792444444444445,534.5456855479089,0
52.31041167777778,-1.1803292111111094,92.54424194450984,2.4737020092808337,29.4134521956697,1.232424788502315,82.351414378595,0.8180919041546055,121.72180624352032,1885.9451100103677,21769.36263103329,25617.71763045732,23256.302072000588,0.8197815113926682,2163.42130963158,22644.49387572683,35230.407181850605,174.69387161513626,39319.36991361508,69.58234156703614,0.1662561135405245,8.8505,438.6065773447015,0
10.620314411111112,-0.2913657444444441,49.12221341343764,1.5709463095210048,10.640268986429003,4.479636960022755,50.06323799770338,0.7534634707674547,1056.2245163876917,1095.0669539941866,5286.75804350005,21125.248872406533,20022.137232545232,0.7285358438827843,1343.5029425502105,18495.97875435961,24980.70163475012,1808.096436502062,29221.50904092207,667.0530940362685,0.256403152211509,5.858366666666667,205.6493330755848,0
105.07683866666667,0.6334216000000032,122.48473099495308,1.1605378062816394,26.35663732699443,0.3190441852239176,86.15884863526823,0.7959756734100613,91.08895462087872,2180.344539835991,24543.52497414809,40463.424404203644,33900.85043393558,0.8034250601409637,2387.244049247606,34029.734318063885,115173.756999544,89.37650193554875,173914.80322759037,53.43395707209686,0.1426311125004573,8.233333333333333,510.1495752064138,1
20.160675244444445,-0.4730937999999993,64.07299232364203,2.0440252332595,18.12502655245557,2.9123503484273883,60.59746455759321,0.7902273661318184,757.1611901360333,1210.1061556618424,9389.791726194171,22748.379340331696,21078.379070903884,0.7807024993485285,1454.039354423718,20097.94285655593,28731.665984445357,916.6467837735372,32442.274232276,482.3639428106475,0.2186251748957071,4.993733333333333,465.5311220889203,1
73.50935139999999,-0.6190392888888866,111.72443009382977,1.5460829406423409,23.24293935121697,0.8908389492676553,93.07848961713594,0.8011700257995753,22.30205141732443,4324.0829292047965,29508.65493172088,25282.455309132965,22889.26481699296,0.811583718363525,4781.698973227138,22803.832288895228,69907.45076288264,20.134730835529314,89427.99342196509,13.073777777777778,0.2385357430689113,7.7873222222222225,462.2874106058562,1
46.01668197777777,-2.3360116222222205,87.32016707295205,4.503145023180825,28.75415692659081,1.40313513569244,78.4952961842725,0.8270519979118913,279.2500255649862,1293.8308279646865,18826.60745815864,25971.496165252072,23508.486434170143,0.8373266290308078,1456.4493390646714,23656.879923756205,34868.4410975728,315.19725760423194,41447.98621841721,140.54443005181346,0.1577425256633533,7.721122222222222,524.2587811937731,0
70.93167444444444,-4.427027488888887,93.25052057819964,6.13344310080941,37.41967933622488,0.5825083810969339,86.03681481629367,0.8160980986539951,116.87289276014778,1654.5769616598566,25435.44520564704,24409.99483741528,21116.075110652742,0.8399372638615861,1874.9479965512544,21636.27176342149,37534.5890320824,75.89428701028959,42906.87432855062,66.93591797500801,0.1243953622082221,9.928333333333333,609.516633026837,0
36.05781263333333,0.16255378888889,85.57462858858949,1.713916818594856,20.09235852565347,1.9827486795511269,72.23914739796602,0.7720469460813701,319.7590716203343,1721.889581709535,12815.268554602928,26801.375638694037,24007.773819996502,0.7778098741433509,2101.733031314576,23444.211117574094,53803.59175806708,355.5280251440545,92693.97035969968,203.1818846466288,0.2203183990330408,7.898155555555555,555.6355292092933,1
15.062756388888888,-0.5776302333333329,56.18889921788564,2.362997684372624,15.147301251961952,3.535937933159056,59.335154279671926,0.7425348069212727,751.8660146044081,1630.558518121525,7648.479466738126,18038.14195752663,16705.77781513,0.7295653114964824,1974.1760818057116,15745.12969745982,24830.670594837266,770.787392789903,31274.993166445856,390.9016312407316,0.2694536677162956,7.428766666666666,432.9529515418502,0
57.22027451111112,-1.5411663111111091,96.27796741044249,2.619761100789014,28.634519509457142,1.1198917802810977,84.94178902536434,0.8147458692838785,95.7182937897057,2160.156437183975,23967.749436017115,25391.80684558537,23048.90644964068,0.8230016316800355,2426.5980664000194,22992.101755669864,34479.521041395725,102.23652246910989,40671.66108764658,45.25361191375861,0.1775071764476389,7.0832,533.2991489820101,1
11.308895877777775,0.2842852555555559,45.622461802576446,1.2430143258030026,14.49968391867803,3.938738410210559,62.534241177169854,0.7517690500182194,547.4481891649207,1908.3368452559116,8792.48686022149,11303.6007183478,10898.072416378704,0.7429124258917728,2340.4523926985694,10168.77886421063,11890.861645562682,538.8426925845932,13997.833033357332,312.4456830601093,0.2831528076102768,7.737366666666666,590.0664850136238,0
62.794261577777775,0.433286111111113,106.18587252013968,1.205661135037717,24.63253646160168,1.1147917215538603,78.04657365003679,0.8104566660126559,206.05189146365615,1385.0149864659668,18608.90103650888,37317.54852446029,32948.48924084713,0.8112779104575703,1562.2199365597814,32776.543342876605,62172.801890644136,219.01737885912905,79334.21634975806,107.25497659906397,0.1472703001646544,7.5725444444444445,432.4956541118788,1
28.736814922222216,0.7482556555555564,73.84104007127608,2.082225828121388,22.208812470676712,2.2312619074508397,72.46108423112794,0.7894798707244933,232.0385300857167,1694.4192480692525,13730.74870576254,21634.29792922006,20145.632784526835,0.7906496454397276,2012.6322998134103,19610.02616491643,26318.21318829648,388.57010076441975,32341.77362751911,153.0319506726457,0.2129961572154743,8.0152,561.0135612112205,1
10.2110152,-0.1912770666666663,48.214249300744086,1.2040934569259305,10.620043611832044,4.591940143205584,52.26051005524577,0.7191877966168362,1096.4821877034694,1456.8396428239234,5155.543019254023,17871.66691470561,16362.13938677893,0.7083061099075038,1816.439034609905,15578.208135337029,22420.58300511188,1152.0653171390013,24385.123796671163,606.1149540517962,0.2830424055655124,6.729033333333334,645.5616261561627,0
59.82263294444445,2.3019052111111127,99.1410654706503,4.40129495636399,31.544677644522725,1.0781061357671295,76.77930135325022,0.7807078613110299,203.63381896668017,1255.7540132200188,16818.578780520707,30675.972649399704,25799.445296610294,0.7982804645819762,1485.1489020478657,26367.891190265247,56835.36519245004,259.49391078042106,72791.39037736479,138.05601551198794,0.1455373179210968,7.925766666666667,444.9514866979656,1
14.346292033333327,-0.3534947222222218,53.82855717957559,1.1500647523677998,14.48863309057218,3.628188188116148,73.25589633585733,0.7462355595791501,308.3377198376584,3521.5882015332268,12596.759849137048,10949.50768663141,10591.464007914665,0.7474317398046694,4092.4518439500152,10062.989914833495,11361.530707101494,264.3236175882745,12932.350599600266,166.6344449937255,0.3194140945570963,7.195588888888889,247.2712073715208,0
55.12653637777777,-1.7569067777777765,92.036374139399,2.9885082703877988,31.24105589645548,1.102373762904816,83.91301653824647,0.8426878370215947,129.18393670062866,1758.699490570128,24683.401961846957,24631.59587036636,22444.78644402684,0.8453568565643114,1921.2664715260173,22134.007071245247,34027.21571753391,163.67910199556542,38473.791823725056,67.85652378217512,0.147645216941646,7.359433333333333,472.0942279519484,0
44.32233395555556,-0.8176305111111096,88.55146349394222,1.7471638516910006,25.814655936712605,1.5397228400597294,81.53130011743956,0.8145583596232231,210.5094217406666,2169.730655988694,21101.38134495348,23420.423360028264,21724.013410783773,0.8171546891955715,2469.4903511724447,21268.14210434322,29524.76211713228,154.3733722697339,33256.55838970172,88.52943992340833,0.2022448159661605,5.878333333333333,535.4695843491705,0
14.354746055555555,-0.4833987444444441,55.37208706045745,2.0145007193878026,13.774505932875702,3.6729358872774336,56.8329222222081,0.7832770219320101,1205.2211353194011,1221.076626648881,7736.666073810583,20375.7788646806,19376.533343586747,0.7691791886042102,1512.498597715302,18456.80392213881,22369.70798276216,1026.3749082905356,24808.46522377109,580.1859299884894,0.2458723341272679,4.976355555555555,439.9202506408431,0
65.55918757777776,0.5704295333333353,106.86193896055804,2.2556094765645467,25.00829171986091,1.0411129451718877,86.10504456911272,0.8356764722538846,115.82596255208072,2201.9030169168213,26156.4086140254,31706.371592791525,29457.317577506183,0.8383346567773245,2474.441829023925,28702.02194768541,43013.09647280365,100.22410386677956,50140.78482539194,68.49059515771197,0.1856250567374345,8.195966666666667,246.32653772434224,1
57.82284981111112,-0.8030897444444427,101.29627045036736,1.9483888132908789,24.61499277747964,1.2072775207758637,84.1318513701955,0.8184322633652965,126.090813093981,2208.4989304957626,23175.41805431457,29408.65705466656,27111.155065285417,0.8209803924443854,2497.4021618839274,26617.43427773966,38770.8601981727,162.09967679730573,42552.64181536707,55.41453480972381,0.1927791528607727,7.747566666666667,456.0616149068323,0
97.78053067777778,-1.5901595444444412,119.90448721002625,2.112592976289512,26.747976821942924,0.4159467476027818,75.4764280951639,0.7008906788684792,206.1338371353909,1614.7145278621372,12871.265484850624,44986.76004661346,32397.59695958191,0.7360076055472705,1916.5630132757024,34734.715776964826,138754.6424513739,168.04500124214786,210945.56003123117,79.21578897548355,0.0980219077563027,9.033144444444444,471.7433348395844,0
26.96347101111111,-1.097040588888888,69.21090209057806,2.8832124089184656,24.56628825355441,2.234371554732625,67.56317937782383,0.7976007416315519,601.7911115631039,1070.0640699684734,11683.52374656768,21726.5351367843,19539.025580213594,0.8037904704364979,1257.2699597932224,19335.514672889243,29996.79700363776,634.747193064912,36194.22544258186,357.722224893034,0.1812145813750028,6.8600666666666665,547.2239119035132,0
53.52150866666667,0.6922020000000016,100.83868241411224,1.56639869964919,23.7966333672273,1.3635880777627922,64.60370647570376,0.7370078309054592,581.9888663967612,838.9394961763383,8950.82174988754,38193.57551731894,29992.461412518787,0.7547142711636373,1024.0092897517818,30835.78014227901,285231.419906611,649.3452484742808,430622.574978204,303.9360856118993,0.1368476105244933,6.7276444444444445,501.6689976689977,0
75.56348536666667,-2.5878298111111087,102.0697090891274,3.563178195899796,29.062726005633056,0.6433216254628792,92.0825148487003,0.8537089740498974,29.59633981891736,2499.810864958582,35693.653091889806,25533.788653438645,23880.95340727875,0.8627775811480766,2756.569659557166,23599.512118893017,30971.020053228847,54.83208225819063,34868.74472202674,20.252269416115656,0.1615802065649292,8.256688888888888,520.2593488629293,1
20.46971615555556,-0.2113815111111105,65.97448727857534,0.9267913734338988,16.52783446825471,2.9640084665907205,60.18103300730776,0.7764702768877073,848.1094951845388,1226.3625492857605,8700.800917846293,24153.90213948678,22123.219067301416,0.7716676704763358,1463.0681639324414,21394.00562391909,34733.52606089957,864.1326797824481,41273.84657221514,457.2496953448696,0.2238691404145249,6.571355555555556,239.32710280373828,1
49.70841637777777,-0.6364983555555541,92.48545657663844,1.2634615624710293,21.25046771827765,1.3497811854229458,84.45163238461804,0.8249282968590845,153.1664092443224,2237.042846519078,22340.004862422054,25943.72475830902,24386.72742387037,0.8295763818192367,2571.5358297413795,23926.43882870344,30613.33181573276,107.98183578180162,33957.70792051019,60.68087067306389,0.1971950353101484,8.259777777777778,557.9532979086434,1
46.44617421111111,-2.4017826999999983,81.39627172762995,4.364555381816956,34.22868568345238,1.2268844910956782,80.17945291309957,0.8399471608500825,239.636573332479,1267.7746523995645,20731.659319536106,22211.67290318447,20201.649266946635,0.8497335364280438,1488.9716551578567,19858.955125723845,29283.680879293188,308.9214376590331,33080.854548346055,160.5619924857593,0.1363912811845547,7.8849,473.25097319133306,0
82.24280458888887,2.807319033333336,104.4246620550066,3.837896694890456,35.496370891998914,0.5136552700472314,89.86251932698136,0.8389369031639966,44.4270205066345,2005.5479694410935,32895.72159227986,27298.57362283876,24607.90444716219,0.8535702465593522,2240.154076247452,24630.702174187307,38714.24093585078,41.66278624029053,47252.825582568345,28.28976402083972,0.1423960653760858,8.041222222222222,582.4947232947234,0
8.502821266666665,0.0041384444444446,43.04380549192659,0.3264641338643537,9.880322853607865,5.052493341003835,62.03516882017833,0.7414964836651604,877.8929778684865,2548.2447222399387,7998.314497098029,10624.435614516233,10330.704176712972,0.7337740864680988,2969.374823029731,9671.8325624698,10885.420068428504,816.1110481586402,11537.782247403213,403.8351381738564,0.3291415147946314,5.408322222222222,602.8980387063256,0
55.76050174444444,2.282058788888891,98.6888690751173,4.400555163544645,28.47481987503216,1.231289065832493,78.67437647309947,0.7858469181271921,149.7898274987316,1632.4640410958905,18136.02638254693,29179.685343734145,25299.51587125636,0.7958510766194854,1894.306937714218,25264.938452310296,50214.15290745775,137.7461749705767,77899.84010069308,84.77042112102062,0.1723042201351484,9.14401111111111,628.6629706247413,1
47.76822368888888,0.0251977555555569,88.35721490517975,3.737495978204223,31.41401005089042,1.3451658932470785,77.49221456272276,0.8124656709809086,221.12531294404224,1246.5765613370322,18260.68983016442,26123.9799715813,23302.106760045077,0.8162455667592103,1450.9828608247424,22998.728707553444,38755.2280927835,321.8984652550803,54862.6833878073,130.06573457753433,0.157561244652776,8.813511111111112,451.9223021582733,1
7.349391777777776,-0.0385567777777775,40.34329926180168,0.2501075277614625,9.2885862590109,5.5131462181261055,60.87199303965861,0.6900404515245973,593.5098118825281,2712.764785491948,6510.112870483151,9728.084314521586,9359.853668621015,0.6825220861908773,3256.473877851361,8743.122386060535,9947.23939170959,647.6374507405898,11115.623182497622,316.4832239692955,0.3431958101859664,6.597933333333334,562.7091251498031,1
50.45399062222221,-1.4098030444444432,95.2784591848308,3.3797983118930577,24.429586316610376,1.3900778473261397,82.37675291272605,0.8116357716500373,113.18134071271248,2311.967357542215,21848.43999548201,26418.872479810245,24386.29269677523,0.8142707104310044,2620.48924716712,24108.515437861897,33634.44324818992,150.39263874800753,39745.746587451096,71.08269990062045,0.2072043937407177,7.667466666666667,461.1238162048404,0
73.87060208888887,3.9931342444444455,100.5223802824324,5.7066098755001855,38.32867346074128,0.6514793397440123,83.73114290765474,0.7792389524670049,87.85426291474171,1684.120327593448,21509.55785384292,26318.978029189417,21678.61726829269,0.7978756585755182,1911.0326303030304,22372.243015731437,60394.31597575758,86.47305244501732,88563.80858777088,55.20587387040953,0.1452383051759381,8.35821111111111,471.85110204081633,0
36.11092994444444,-0.9575038555555544,82.47757884136102,2.385209759051396,23.223200747400703,1.8806395012848407,71.78499075158012,0.784976026053389,302.8620907065697,1520.1923836744988,13672.684418477576,25956.66071203396,23257.296940228705,0.7850357731747093,1832.636278269035,22630.49916952128,37589.93747554582,312.66936003782183,45451.0071775476,213.49066614266064,0.1972546215913472,8.367655555555556,523.7458455522972,0
46.36766992222222,1.9276997888888896,88.44437509919236,3.9886524284937215,26.471628817322127,1.4311596553725756,84.59380217359124,0.8137709366788224,92.70146317803346,2233.511330872248,23038.639621675517,21845.314354234597,20388.25797021284,0.8239517110943578,2631.6142314510003,19900.950284564435,26744.81800455812,106.09679344582496,32994.52767077207,57.86493388283482,0.20094985920034,8.138344444444444,570.9894803615795,1
69.92949116666665,3.235950411111113,103.60680773268108,5.096658717525616,34.641833630946806,0.819150133735436,64.48461148554249,0.7009764864651069,676.2009132420092,507.4947389319039,9157.17272185825,39146.26881080008,27532.702497604627,0.7606213016202407,626.4943226070916,31129.45015358512,121495.4111908178,416.44262295081967,166916.394529481,296.1750715161422,0.0665929148270344,5.1799333333333335,675.6909344490936,0
36.4805642,1.1855814222222234,81.14196459966178,3.233223868135571,26.025129732210814,1.825121530612993,77.61126723165401,0.796341727439197,267.4012300123001,1807.9181514672289,16854.431453171674,22204.58762959058,20474.77683149372,0.8008066657843153,2162.8219984864936,19891.659508353703,28512.736748593423,196.6860431654676,36565.9009352518,126.07323647360462,0.2045821014217636,8.4913,572.4441650294696,1
26.72564952222222,0.3498390777777785,75.1341386881862,1.018854934894854,17.288114349387868,2.504653058998181,74.53633684895651,0.7520578553683142,218.5756921107377,2721.250040006401,13132.408065290449,20590.46571451432,19153.74576672548,0.7492303101751332,3265.4064860062194,18155.800920746715,25683.379386939137,193.33483017635533,31942.75130633573,105.7442152731574,0.2758236694111728,7.3737,557.7640573318633,0
51.64011994444444,-0.3951451222222207,96.56511916681488,1.1086700044325304,24.660100816064944,1.3671253356069046,83.82660475668779,0.826413207281989,139.01340969013123,2087.2571938876763,22638.329288691068,27967.278711762538,26192.999063012925,0.8217621163891997,2449.554485883019,25412.708700216062,34103.99525388992,114.40881016198578,39995.86475935206,70.45752942768232,0.1946846913169862,7.844166666666666,229.47027135880788,1
55.9238500111111,-2.499081411111109,93.39132196429068,4.25388156694108,30.024017171333465,1.1149788383153232,86.53484053770367,0.8271784032977005,71.12632270305772,2149.079836532146,26402.47709747257,23044.893283709163,21155.319924888707,0.8379643622188734,2463.583156730858,20918.446198626338,29384.01269234313,83.46141038197845,34034.29052399608,51.91035169363988,0.1801347368159263,9.17928888888889,583.0142317445532,1
2.6244457444444445,-0.0531631888888888,23.529731061136037,0.4695675313430523,6.373530696421544,9.23251373645221,34.397526474807194,0.7390437959895148,4721.93159882501,654.0595887536718,2433.434326479228,10307.762484263534,10115.1829529141,0.7043088551543499,813.0890253261704,9303.623529663992,10113.020913277052,4980.6924391285775,11606.8729175566,2663.3216572504707,0.273712363984141,2.5882,416.2824427480916,0
66.88249113333333,-3.306157799999998,99.33020733713457,5.102033261441432,30.64495939673164,0.850133279209412,87.52283811891614,0.8402422830842533,66.43108645319121,2135.9366563278145,30408.168101000392,24943.9322877987,22858.55435495793,0.8441436428890704,2365.688035172197,22749.749941741426,32833.572574060505,70.64368321533793,36745.59346554681,28.08068972681001,0.1671375501942607,7.995,462.0322371548334,0
60.369148322222216,-0.3403475888888871,101.71536092566294,1.123620193369908,26.188074015722687,1.1228590001565055,88.61597673142631,0.7949177286665866,32.36521260492638,3338.293381037567,25698.863263153067,24899.79088115224,22579.41285721377,0.8049335721207507,3743.793696959173,22416.71858583778,34889.91461376511,47.76839610585748,41049.21015822858,23.45282527558372,0.2232826831969286,7.9226222222222225,564.9968503173912,1
67.16045884444443,-1.0559464444444422,106.64238815620486,2.2946226554027023,26.161517245686507,0.9753172204050548,80.6262751446672,0.7961048562757789,187.02143913257763,1415.857503696402,19183.16479793001,35544.269159684576,30814.650902744663,0.8136546966943593,1656.4048936291565,31272.612448804502,55372.95146295557,167.5865449836591,70503.46340260221,79.40072677329823,0.1490526749842586,7.4493,599.2641493979851,1
58.41936911111111,-0.8354677777777763,99.02622814883664,1.6301629395402812,27.156100368424937,1.1377967410319298,86.29795897161571,0.8098714108034832,57.37021997458957,2419.4979447447745,24632.585062654143,26120.63428913081,23914.659816350177,0.8138300580261719,2738.753890681344,23758.63208841848,34568.475208768265,58.45119612395276,40229.96636216816,32.97527550155411,0.1958560500698866,7.685577777777778,443.3866850272761,1
13.624113155555554,-0.3357543999999995,54.772600557882505,1.5145718223872793,12.988779003638191,3.832055081529798,55.57831110633085,0.7398943062707458,858.5078452695356,1424.468541245922,6552.707627776915,20319.2140748796,19001.59119881087,0.7379582750563659,1725.5384945621065,18028.51869315916,23723.51581282198,1105.6119426625485,28121.092183416487,575.0321196079834,0.264143358523571,6.499533333333333,557.4933602286098,1
18.952613266666667,-0.4709149999999996,63.55417347187056,1.678479444251551,14.793324494849688,3.1226076056628327,64.82155856240374,0.762743675270049,515.1445149989052,1951.8748631486756,9895.043573461791,20093.46458287716,19051.409225589072,0.7550786428539542,2322.60323472208,17991.037825246145,23358.866055891085,644.3804653253906,27271.89148027425,307.9963632690171,0.2721279283337319,6.2941666666666665,249.72213740458017,0
54.360014133333344,1.708183111111112,99.56220086697704,3.487209302277763,26.81380247148036,1.2979669761915806,67.20890775113898,0.7305801053342575,623.7210348706411,802.4578177727784,9663.638511095203,37289.48108191021,28678.911677502023,0.7605869599955849,992.1861861861862,29789.79418024921,102916.81893658364,538.776359572883,153800.18286565685,297.47026014010976,0.1275289959731089,6.557322222222222,675.3360809291869,1
55.66090842222221,2.3799654666666683,95.93066951947092,4.459101058921421,32.43486539506266,1.166545861302883,66.95197964023299,0.7614972031617335,348.12305077544084,781.1571276821754,12671.272700233694,32626.972891438283,26324.29334733049,0.7875605828115624,926.0284973104948,27392.689875751417,73861.94872773052,473.2764075067024,134333.72520107238,267.95680597711885,0.1220089544679133,8.891966666666667,563.9644641865631,1
39.93395335555556,1.4024801555555566,77.6300840181139,3.480146688892037,27.20172075043562,1.4876667624815063,82.04430942078392,0.7951369739362993,113.4817913526833,2258.1202544339703,20614.19469356179,17465.4462049798,16119.078120044174,0.7978849682843765,2740.300851898632,15570.64364989524,22708.70600091371,88.70024492148106,27432.874369687364,69.90800744878958,0.2074367379630314,9.228944444444444,509.1549927450204,0
30.946449855555556,0.1401945000000008,75.15350987902085,1.0423065554191588,21.569159580892133,2.075456076101573,79.22017838471179,0.768864681338287,171.00402310038285,2822.253974433846,16946.336577769125,17456.73356693271,16288.84282404038,0.7777831504082247,3409.1201729536306,15831.663333317902,20328.44213508275,140.6439473936834,22963.5715657099,85.7880465687008,0.2511224506263528,7.8422,642.9199233988224,1
51.80632486666668,-2.312728333333332,94.71538308619036,4.684880452071023,24.80980775953228,1.3216953604403925,87.56532609953778,0.8187155761627352,69.55008728507545,2951.4810962048928,26265.871224621565,23150.08113924959,21825.540859353223,0.8251589604714977,3318.962632192047,21511.90280855143,27059.448939037484,123.57883832778394,31715.25332346775,54.481395295256085,0.2177606207301398,7.696488888888889,512.0566187083857,1
